receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0032089;ST-004;E-0120;07.01.2026 10:15;SKU-00282;1;28900,00;10;CARD
R-0032206;ST-008;E-0138;07.01.2026 13:00;SKU-00497;1;38000,00;121;TRANSFER
R-0032070;ST-003;E-0113;07.01.2026 18:41;SKU-00283;1;71900,00;10;CASH
R-0032150;ST-006;E-0130;07.01.2026 18:19;SKU-00492;3;60000,00;5;CASH
R-0032176;ST-007;E-0134;2026-01-07 17:36:34;SKU-00335;1;51400,00;10;TRANSFER
R-0032216;ST-009;E-0144;07.01.2026 15:24;SKU-00300;3;58000,00;0;CARD
R-0032074;ST-003;E-0115;07.01.2026 10:45;SKU-00282;4;28900,00;5;CARD
R-0032138;ST-005;E-0125;07.01.2026 13:26;SKU-00142;1;45300,00;;CASH
R-0032172;ST-007;E-0135;07.01.2026 14:21;SKU-00050;1;41200,00;0;TRANSFER
R-0032213;ST-009;E-0145;07.01.2026 09:27;SKU-00189;3;28300,00;5;CARD
R-0032292;ST-011;E-0153;07.01.2026 14:11;SKU-00019;2;116300,00;15;CASH
R-0032182;ST-007;E-0135;2026-01-07 12:38:47;SKU-00123;1;87500,00;15;CASH
R-0032029;ST-001;E-0104;2026-01-07 14:02:24;SKU-00434;3;165300,00;0;CASH
R-0032067;ST-003;E-0115;2026-01-07 10:40:57;SKU-00081;5;86300,00;0;CARD
R-0032105;ST-004;E-0118;07.01.2026 15:26;SKU-00085;-1;206240,00;15;CARD
R-0032156;ST-006;E-0128;2026-01-07 15:32:02;SKU-00025;1;21600,00;0;TRANSFER
R-0032237;ST-009;E-0144;07.01.2026 11:20;SKU-00379;1;10200,00;15;CASH
R-0032282;ST-011;E-0153;07.01.2026 09:17;SKU-00033;2;137400.00;0;CASH
R-0032018;ST-001;E-0105;07.01.2026 18:51;SKU-00292;1;63500,00;5;CASH
R-0032113;ST-005;E-0123;07.01.2026 20:11;SKU-00374;2;28400,00;;CARD
R-0032213;ST-009;E-0145;2026-01-07 09:27:29;SKU-00191;1;38600.00;5;CARD
R-0032159;ST-007;E-0133;07.01.2026 12:53;SKU-00215;1;34800,00;;CASH
R-0032176;ST-007;E-0134;07.01.2026 17:36;SKU-00395;1;57400,00;0;TRANSFER
R-0032207;ST-008;E-0139;07.01.2026 09:33;SKU-00231;1;89700,00;;CASH
R-0032289;ST-011;E-0154;07.01.2026 10:46;SKU-00262;1;32800.00;5;CASH
R-0032272;ST-011;E-0129;07.01.2026 16:09;SKU-00392;3;53300,00;;CASH
R-0032260;ST-010;E-0150;07.01.2026 12:14; sku-00183 ;1;11300,00;10;CASH
R-0032164;ST-007;E-0134;2026-01-07 20:12:56;SKU-00149;1;87300,00;;TRANSFER
R-0032206;ST-008;E-0138;2026-01-07 13:00:58;SKU-00071;4;23100,00;0;TRANSFER
R-0032132;ST-005;E-0124;07.01.2026 17:12;SKU-00240;3;52600.00;;CARD
R-0032101;ST-004;E-0118;2026-01-07 11:33:32;SKU-00379;3;10200,00;10;CASH
R-0032140;ST-006;E-0129;07.01.2026 12:53;SKU-00404;1;77200,00;0;CASH
R-0032214;ST-009;E-0144;07.01.2026 19:44;SKU-00333;1;52300,00;;CASH
R-0032206;ST-008;E-0138;2026-01-07 13:00:58;SKU-00358;2;8500,00;5;TRANSFER
R-0032051;ST-002;E-0109;2026-01-07 09:36:54;SKU-00017;2;164600,00;5;CARD
R-0032138;ST-005;E-0125;07.01.2026 13:26;SKU-00109;1;45500,00;;CASH
R-0032128;ST-005;E-0123;07.01.2026 12:32;SKU-00382;5;75300,00;10;CARD
R-0032078;ST-003;E-0115;07.01.2026 20:23;SKU-00392;2;53300,00;;CASH
R-0032101;ST-004;E-0118;07.01.2026 11:33;SKU-00179;1;108100,00;;CASH
R-0032037;ST-002;E-0108;2026-01-07 20:21:30;SKU-00457;3;255840,00;;CARD
R-0032021;ST-001;E-0104;07.01.2026 15:39;SKU-00938;3;115100,00;;CASH
R-0032278;ST-011;E-0154;07.01.2026 18:23;SKU-00259;1;53600,00;5;CASH
R-0032266;ST-010;E-0150;07.01.2026 15:56;SKU-00373;4;13700,00;;TRANSFER
R-0032030;ST-001;E-0103;07.01.2026 15:21;SKU-00304;1;130300,00;;TRANSFER
R-0032314;ST-012;E-0160;07.01.2026 11:42;SKU-00034;2;141400,00;0;CARD
R-0032144;ST-006;E-0129;2026-01-07 12:11:48;SKU-00282;1;28900,00;0;CASH
R-0032225;ST-009;E-0144;07.01.2026 16:46;SKU-00478;3;19800,00;15;CASH
R-0032143;ST-006;E-0129;07.01.2026 16:44;SKU-00045;3;44100,00;;CARD
R-0032098;ST-004;E-0119;07.01.2026 11:10;SKU-00003;1;5400,00;0;CASH
R-0032160;ST-007;E-0133;2026-01-07 15:09:01;SKU-00240;1;52600,00;;CASH
R-0032305;ST-012;E-0160;07.01.2026 20:31;SKU-00227;1;41500,00;10;CASH
R-0032031;ST-001;E-0105;07.01.2026 10:41;SKU-00218;2;;10;CASH
R-0032228;ST-009;E-0145;07.01.2026 14:40;SKU-00439;2;151700,00;5;CARD
R-0032026;ST-001;E-0104;07.01.2026 20:11;SKU-00386;1;10600,00;;CARD
R-0032194;ST-008;E-0138;2026-01-07 11:53:48;SKU-00495;1;36800,00;;CASH
R-0032189;ST-008;E-0139;2026-01-07 17:18:24;SKU-00143;1;17400,00;;CASH
R-0032134;ST-005;E-0125;2026-01-07 14:38:36;SKU-00023;4;133500,00;;CASH
R-0032259;ST-010;E-0150;07.01.2026 18:03;SKU-00258;5;58200,00;5;CASH
R-0032074;ST-003;E-0115;2026-01-07 10:45:51;SKU-00215;1;34800,00;;CARD
R-0032104;ST-004;E-0120;07.01.2026 12:43;SKU-00123;1;87500.00;10;TRANSFER
R-0032026;ST-001;E-0104;07.01.2026 20:11;SKU-00152;1;74000,00;0;CARD
R-0032313;ST-012;E-0159;07.01.2026 16:48;SKU-00242;3;173300,00;;CARD
R-0032192;ST-008;E-0138;07.01.2026 17:26;SKU-00452;4;16200,00;15;CASH
R-0032187;ST-007;E-0133;07.01.2026 14:58;SKU-00431;2;27100,00;;CASH
R-0032204;ST-008;E-0140;2026-01-07 14:12:18;SKU-00288;2;13800,00;5;CASH
R-0032117;ST-005;E-0125;07.01.2026 17:48;SKU-00380;4;50000,00;;CASH
R-0032158;ST-006;E-0129;2026-01-07 16:52:42;SKU-00283;1;71900,00;0;CASH
R-0032312;ST-012;E-0160;07.01.2026 12:57;SKU-00156;1;119600,00;0;CASH
R-0032288;ST-011;E-0154;07.01.2026 18:20;SKU-00393;3;13700,00;0;CARD
R-0032036;ST-001;E-0103;2026-01-07 19:57:31;SKU-00301;1;103500,00;;CASH
R-0032212;ST-009;E-0144;2026-01-07 18:18:56;SKU-00068;-1;68500,00;;CARD
R-0032069;ST-003;E-0113;07.01.2026 09:20;SKU-00237;1;101100,00;;CASH
R-0032277;ST-011;E-0155;07.01.2026 20:22;SKU-00387;2;66700,00;;CASH
R-0032072;ST-003;E-0115;07.01.2026 17:47;SKU-00001;1;18000,00;;CASH
R-0032307;ST-012;E-0160;2026-01-07 13:45:53;SKU-00296;3;35700,00;;CASH
R-0032063;ST-003;E-0114;07.01.2026 20:12;SKU-00010;1;25500,00;;CASH
R-0032178;ST-007;E-0135;07.01.2026 12:37;SKU-00235;1;16800,00;0;CARD
R-0032268;ST-010;E-0149;2026-01-07 11:52:35;SKU-00352;1;92800,00;;CASH
R-0032119;ST-005;E-0123;07.01.2026 13:55;SKU-00148;2;84000,00;0;CARD
R-0032155;ST-006;E-0128;07.01.2026 17:12;SKU-00332;1;10900,00;;TRANSFER
R-0032223;ST-009;E-0145;07.01.2026 14:10;SKU-00015;1;13700,00;5;CASH
