receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0043274;ST-011;E-0155;09.02.2026 12:12; sku-00038 ;4;81300,00;144;CARD
R-0043194;ST-007;E-0135;09.02.2026 15:36;SKU-00206;8;16700,00;;CARD
R-0043178;ST-007;E-0133;09.02.2026 10:12;SKU-00469;3;51100,00;5;CARD
R-0043069;ST-002;E-0110;09.02.2026 15:46;SKU-00390;1;143360,00;10;CASH
R-0043294;ST-012;E-0158;09.02.2026 13:20;SKU-00256;3;88100,00;;TRANSFER
R-0043098;ST-003;E-0114;2026-02-09 20:32:31;SKU-00100;2;126800,00;10;TRANSFER
R-0043127;ST-005;E-0124;09.02.2026 20:33;SKU-00077;2;;0;CASH
R-0043167;ST-006;E-0128;2026-02-09 11:38:25;SKU-00385;1;86400,00;0;CASH
R-0043236;ST-009;E-0144;09.02.2026 13:44;SKU-00234;3;59900,00;;CASH
R-0043138;ST-005;E-0125;2026-02-09 10:03:07;SKU-00417;1;16900,00;15;CASH
R-0043048;ST-002;E-0109;2026-02-09 10:46:39;SKU-00421;1;176800,00;0;CARD
R-0043250;ST-010;E-0148;2026-02-09 15:18:13;SKU-00272;1;34900,00;;CASH
R-0043270;ST-011;E-0153;09.02.2026 15:37;SKU-00092;2;35600,00;10;TRANSFER
R-0043277;ST-011;E-0155;09.02.2026 16:24;SKU-00107;1;43000,00;;CASH
R-0043053;ST-002;E-0108;2026-02-09 09:50:05;SKU-00487;1;;;CASH
R-0043104;ST-004;E-0118;2026-02-09 20:16:22;SKU-00179;2;108100,00;5;CARD
R-0043095;ST-003;E-0113;09.02.2026 10:09;SKU-00109;5;45500,00;10;CARD
R-0043252;ST-010;E-0150;2026-02-09 10:10:17;SKU-00484;1;22800,00;;CARD
R-0043132;ST-005;E-0123;09.02.2026 19:16;SKU-00472;1;62700,00;15;CASH
R-0043298;ST-012;E-0160;2026-02-09 10:34:43;SKU-00361;1;33800,00;;CASH
R-0043259;ST-010;E-0150;09.02.2026 12:18;SKU-00371;1;87800,00;10;CASH
R-0043103;ST-004;E-0120;09.02.2026 15:46;SKU-00229;3;152600,00;;CASH
R-0043199;ST-008;E-0140;2026-02-09 16:40:25;SKU-00156;4;119600,00;;CASH
R-0043101;ST-004;E-0155;2026-02-09 09:59:03;SKU-00268;2;79800,00;;CASH
R-0043070;ST-002;E-0109;2026-02-09 10:46:45;SKU-00064;1;22200,00;;CASH
R-0043032;ST-001;E-0104;09.02.2026 14:52;SKU-00283;1;71900,00;;CARD
R-0043287;ST-012;E-0158;09.02.2026 09:35;SKU-00193;8;28800,00;15;TRANSFER
