receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0049696;ST-012;E-0159;2026-02-28 11:50:36;SKU-00258;4;58200,00;;CASH
R-0049410;ST-004;E-0119;28.02.2026 16:40;SKU-00367;2;13017,94;5;CASH
R-0049424;ST-004;E-0119;28.02.2026 19:32;SKU-00390;2;99182,13;;CASH
R-0049566;ST-008;E-0140;28.02.2026 20:44;SKU-00253;5;43033,36;0;CASH
R-0049442;ST-004;E-0120;28.02.2026 18:43;SKU-00396;1;31300,00;;CASH
R-0049598;ST-009;E-0144;28.02.2026 10:18;SKU-00370;1;66200,00;;CARD
R-0049471;ST-005;E-0124;28.02.2026 13:24;SKU-00381;1;6871,11;0;CASH
R-0049393;ST-003;E-0115;28.02.2026 10:10;SKU-00331;1;51012,97;0;CASH
R-0049569;ST-008;E-0140;28.02.2026 19:34;SKU-00306;1;45100,00;;CARD
R-0049507;ST-006;E-0128;2026-02-28 17:19:56;SKU-00006;1;52987,84;;CASH
R-0049384;ST-003;E-0115;2026-02-28 20:28:34;SKU-00254;1;125524,55;10;CASH
R-0049650;ST-011;E-0153;28.02.2026 10:33;SKU-00456;1;120958,74;;CASH
R-0049394;ST-003;E-0113;28.02.2026 10:28;SKU-00195;1;37000,00;;CASH
R-0049344;ST-002;E-0109;28.02.2026 12:13;SKU-00043;2;98200,00;0;TRANSFER
R-0049312;ST-001;E-0103;2026-02-28 19:41:26;SKU-00032;1;80500,00;10;CASH
R-0049366;ST-002;E-0110;28.02.2026 11:21;SKU-00352;1;101872,46;0;CASH
R-0049453;ST-005;E-0123;28.02.2026 14:01;SKU-00235;2;16800,00;5;TRANSFER
R-0049407;ST-003;E-0115;2026-02-28 19:32:09;SKU-00355;3;;20;CARD
R-0049479;ST-006;E-0130;28.02.2026 10:28;SKU-00036;1;92900,00;10;CASH
R-0049475;ST-005;E-0125;28.02.2026 20:02;SKU-00294;1;27300,00;0;TRANSFER
R-0049351;ST-002;E-0108;2026-02-28 15:00:11;SKU-00181;4;16200,00;;CARD
R-0049689;ST-012;E-0160;2026-02-28 17:56:29;SKU-00020;1;106455,73;10;CASH
R-0049493;ST-006;E-0129;28.02.2026 16:05;SKU-00303;2;151000,00;0;CASH
R-0049574;ST-008;E-0140;2026-02-28 14:36:40;SKU-00309;2;28159,30;0;CARD
R-0049445;ST-005;E-0125;28.02.2026 09:36;SKU-00043;5;98200,00;;CASH
R-0049497;ST-006;E-0130;2026-02-28 12:23:51;SKU-00030;4;120800,00;;CARD
R-0049372;ST-002;E-0109;28.02.2026 09:15;SKU-00424;3;91800,00;;CARD
R-0049669;ST-011;E-0154;28.02.2026 20:23;SKU-00350;2;13800,00;5;CARD
R-0049659;ST-011;E-0153;2026-02-28 17:35:12;SKU-00212;1;41288,42;0;CASH
R-0049388;ST-003;E-0115;28.02.2026 13:02;SKU-00243;2;176700,00;;CARD
R-0049380;ST-003;E-0114;28.02.2026 09:51;SKU-00471;2;;;CARD
R-0049562;ST-008;E-0140;28.02.2026 10:57;SKU-00166;2;-;;CASH
R-0049347;ST-002;E-0108;28.02.2026 16:00;SKU-00053;4;38200,00;0;CASH
R-0049442;ST-004;E-0120;2026-02-28 18:43:00;SKU-00431;1;47006,38;5;CASH
R-0049638;ST-010;E-0148;2026-02-28 13:08:39;SKU-00053;1;38200,00;5;CARD
R-0049367;ST-002;E-0109;28.02.2026 12:45;SKU-00439;2;151700,00;0;TRANSFER
R-0049399;ST-003;E-0113;2026-02-28 16:43:16;SKU-00432;8;84952,33;0;CARD
