receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0038774;ST-003;E-0113;27.01.2026 16:05;SKU-00205;2;24000,00;0;CASH
R-0039012;ST-012;E-0160;27.01.2026 20:42;SKU-00228;1;118500,00;;CARD
R-0038847;ST-006;E-0130;27.01.2026 11:00;SKU-00362;3;35200,00;15;CASH
R-0038964;ST-010;E-0149;27.01.2026 12:27;SKU-00233;1;123300,00;0;TRANSFER
R-0038738;ST-001;E-0105;27.01.2026 17:06;SKU-00221;2;22800,00;;CARD
R-0038799;ST-004;E-0119;27.01.2026 17:50;SKU-00165;1;62100,00;0;CARD
R-0038948;ST-010;E-0125;27.01.2026 13:38;SKU-00469;1;51100,00;10;CASH
R-0038968;ST-010;E-0150;27.01.2026 12:02;SKU-00249;2;32600,00;;TRANSFER
R-0038765;ST-002;E-0109;27.01.2026 15:49;SKU-00421;1;176800,00;10;CASH
R-0038793;ST-004;E-0120;27.01.2026 09:54;SKU-00427;1;102600,00;;CARD
R-0038861;ST-006;E-0129;27.01.2026 19:49;SKU-00165;1;62100,00;131;CARD
R-0038965;ST-010;E-0150;2026-01-27 09:45:34;SKU-00120;1;137600,00;;TRANSFER
R-0038768;ST-002;E-0109;27.01.2026 17:10;SKU-00339;1;36000,00;0;CARD
R-0039019;ST-012;E-0158;2026-01-27 10:24:02;SKU-00178;2;59900,00;10;CASH
R-0038979;ST-011;E-0153;27.01.2026 09:35;SKU-00390;1;89600,00;;TRANSFER
R-0038980;ST-011;E-0153;27.01.2026 20:08; sku-00257 ;2;108800,00;;CASH
R-0038924;ST-009;E-0145;27.01.2026 20:59;SKU-00145;4;93100,00;;CARD
R-0038812;ST-004;E-0120;27.01.2026 19:34;SKU-00187;3;19040,00;0;CASH
R-0038886;ST-008;E-0138;27.01.2026 19:16;SKU-00058;4;7400,00;10;CASH
R-0038902;ST-008;E-0139;2026-01-27 18:18:58;SKU-00148;2;84000,00;5;CASH
R-0038924;ST-009;E-0145;27.01.2026 20:59;SKU-00060;4;33200,00;0;CARD
R-0038975;ST-011;E-0154;27.01.2026 12:25;SKU-00214;3;35400,00;5;TRANSFER
R-0038902;ST-008;E-0139;27.01.2026 18:18;SKU-00359;1;17800,00;;CASH
R-0038835;ST-005;E-0125;27.01.2026 19:19;SKU-00458;4;124900,00;0;CASH
R-0038892;ST-008;E-0140;27.01.2026 14:00;SKU-00219;2;40500,00;;CASH
R-0038781;ST-003;E-0114;27.01.2026 15:25;SKU-00019;1;116300,00;5;CASH
R-0038777;ST-003;E-0113;27.01.2026 10:41;SKU-00202;3;11500,00;;CARD
R-0038943;ST-010;E-0148;27.01.2026 18:54;SKU-00019;1;116300,00;10;CARD
R-0038934;ST-009;E-0144;2026-01-27 18:22:56;SKU-00301;1;103500,00;5;CASH
R-0038837;ST-005;E-0125;2026-01-27 12:56:30;SKU-00227;1;41500,00;0;CARD
R-0038867;ST-007;E-0135;2026-01-27 16:55:58;SKU-00334;1;30700,00;;CASH
R-0038814;ST-004;E-0118;2026-01-27 12:02:40;SKU-00453;1;146200,00;10;CARD
R-0038908;ST-008;E-0140;27.01.2026 11:58;SKU-00289;1;16500.00;20;CASH
R-0038735;ST-001;E-0104;27.01.2026 09:51;SKU-00371;1;n/a;;CASH
R-0038903;ST-008;E-0140;2026-01-27 09:25:49;SKU-00391;2;63100,00;;CASH
R-0038814;ST-004;E-0118;27.01.2026 12:02; sku-00481 ;3;85800,00;0;CARD
R-0038798;ST-004;E-0118;27.01.2026 13:36; sku-00289 ;3;16500,00;0;CASH
R-0038833;ST-005;E-0124;2026-01-27 20:53:36;SKU-00054;1;33700,00;0;CASH
R-0038822;ST-004;E-0120;27.01.2026 11:49;SKU-00356;1;;;CARD
R-0038982;ST-011;E-0155;2026-01-27 19:19:51;SKU-00289;3;;;CASH
R-0038834;ST-005;E-0124;27.01.2026 20:35;SKU-00343;3;40300,00;;CASH
R-0038920;ST-009;E-0145;27.01.2026 17:26;SKU-00110;2;22700,00;;CASH
R-0038935;ST-009;E-0145;27.01.2026 19:03;SKU-00196;3;33100,00;;CASH
R-0038812;ST-004;E-0120;27.01.2026 19:34;SKU-00469;1;51100,00;5;CASH
R-0038932;ST-009;E-0145;27.01.2026 19:33;SKU-00424;2;91800,00;;CARD
R-0038943;ST-010;E-0148;27.01.2026 18:54;SKU-00384;5;29900,00;0;CARD
R-0038927;ST-009;E-0144;27.01.2026 14:51;SKU-00013;2;31600,00;5;CASH
R-0038865;ST-006;E-0129;2026-01-27 10:11:57;SKU-00041;2;35700,00;;TRANSFER
R-0038911;ST-008;E-0139;27.01.2026 12:20;SKU-00099;-1;108400,00;0;CARD
R-0038727;ST-001;E-0103;2026-01-27 12:23:53;SKU-00271;1;82800,00;;TRANSFER
R-0038949;ST-010;E-0149;27.01.2026 19:46;SKU-00127;-2;31200,00;0;CASH
R-0038857;ST-006;E-0130;27.01.2026 14:53;SKU-00196;1;33100,00;;CASH
R-0038975;ST-011;E-0154;2026-01-27 12:25:23;SKU-00161;1;125600,00;15;TRANSFER
R-0038943;ST-010;E-0148;27.01.2026 18:54;SKU-00320;4;119100,00;0;CARD
R-0039018;ST-012;E-0159;2026-01-27 15:38:44;SKU-00084;1;91200,00;;CARD
R-0038954;ST-010;E-0149;27.01.2026 10:21;SKU-00204;2;7800,00;;CASH
R-0038916;ST-009;E-0144;27.01.2026 10:12;SKU-00112;1;117300,00;;CASH
R-0038921;ST-009;E-0144;2026-01-27 19:47:56; sku-00068 ;1;68500,00;;CASH
R-0038870;ST-007;E-0133;27.01.2026 10:10;SKU-00253;1;38300,00;10;CARD
R-0038986;ST-011;E-0153;27.01.2026 17:16;SKU-00428;5;89500,00;5;CARD
R-0039018;ST-012;E-0159;27.01.2026 15:38;SKU-00422;1;45200,00;;CARD
R-0038993;ST-011;E-0103;27.01.2026 20:31;SKU-00194;4;33900,00;10;TRANSFER
R-0038969;ST-010;E-0149;27.01.2026 20:03;SKU-00202;1;11500.00;;CARD
R-0038939;ST-009;E-0144;27.01.2026 13:58;SKU-00029;1;11100,00;0;TRANSFER
R-0038793;ST-004;E-0120;27.01.2026 09:54;SKU-00135;4;28300,00;;CARD
R-0038913;ST-008;E-0139;2026-01-27 11:32:00;SKU-00185;2;23600,00;0;CASH
R-0038915;ST-009;E-0145;27.01.2026 11:54;SKU-00343;1;40300,00;0;CARD
R-0038748;ST-001;E-0105;27.01.2026 09:04;SKU-00368;1;50700.00;0;CASH
R-0038852;ST-006;E-0130;2026-01-27 14:46:18;SKU-00499;2;43700,00;5;CARD
R-0039017;ST-012;E-0160;2026-01-27 14:43:07;SKU-00271;1;82800,00;15;CARD
R-0038730;ST-001;E-0104;27.01.2026 13:58;SKU-00472;1;62700,00;;CASH
R-0038949;ST-010;E-0149;27.01.2026 19:46;SKU-00320;1;119100,00;;CASH
R-0038978;ST-011;E-0155;27.01.2026 18:34;SKU-00454;1;83500,00;10;CARD
R-0039015;ST-012;E-0158;27.01.2026 10:37;SKU-00453;1;146200,00;10;CARD
R-0038764;ST-002;E-0108;2026-01-27 13:53:07;SKU-00192;3;32500,00;0;CASH
R-0038854;ST-006;E-0130;2026-01-27 12:29:46;SKU-00197;3;24300,00;5;CASH
R-0038844;ST-005;E-0124;2026-01-27 11:40:17;SKU-00386;1;10600,00;;TRANSFER
R-0039012;ST-012;E-0160;27.01.2026 20:42;SKU-00156;1;119600,00;0;CARD
R-0038728;ST-001;E-0103;2026-01-27 16:48:52;SKU-00032;1;80500,00;;CASH
R-0038781;ST-003;E-0114;27.01.2026 15:25;SKU-00175;1;130100,00;0;CASH
R-0038855;ST-006;E-0129;2026-01-27 16:47:06;SKU-00227;1;41500,00;0;CARD
R-0038988;ST-011;E-0155;27.01.2026 11:58;SKU-00217;2;25300,00;;CARD
R-0038774;ST-003;E-0113;27.01.2026 16:05;SKU-00130;2;119600,00;10;CASH
R-0038969;ST-010;E-0149;27.01.2026 20:03;SKU-00268;2;;0;CARD
R-0038884;ST-007;E-0133;27.01.2026 16:42;SKU-00488;1;60900,00;;CASH
R-0038896;ST-008;E-0139;27.01.2026 18:48;SKU-00040;1;57700,00;;TRANSFER
R-0038950;ST-010;E-0148;27.01.2026 11:20;SKU-00493;1;5200,00;5;CARD
R-0038855;ST-006;E-0129;27.01.2026 16:47;SKU-00410;4;13800,00;15;CARD
R-0038896;ST-008;E-0139;27.01.2026 18:48;SKU-00371;2;87800.00;0;TRANSFER
R-0038933;ST-009;E-0145;27.01.2026 11:14;SKU-00284;1;18000,00;5;CASH
R-0038903;ST-008;E-0140;27.01.2026 09:25;SKU-00314;2;135200,00;;CASH
R-0038834;ST-005;E-0124;2026-01-27 20:35:04;SKU-00300;1;58000,00;15;CASH
R-0038987;ST-011;E-0153;2026-01-27 09:36:41;SKU-00343;1;40300,00;;TRANSFER
R-0038857;ST-006;E-0130;27.01.2026 14:53;SKU-00101;2;59300,00;;CASH
R-0038751;ST-002;E-0109;27.01.2026 16:10;SKU-00421;2;176800,00;0;CARD
R-0038846;ST-006;E-0129;2026-01-27 15:56:06;SKU-00116;1;28900,00;;TRANSFER
R-0038966;ST-010;E-0149;27.01.2026 16:29;SKU-00381;2;6200,00;0;CASH
R-0038797;ST-004;E-0118;2026-01-27 20:54:27;SKU-00139;1;44400,00;;CASH
R-0038908;ST-008;E-0140;27.01.2026 11:58;SKU-00154;2;165900,00;;CASH
R-0038739;ST-001;E-0105;2026-01-27 12:01:51;SKU-00325;2;179600,00;;CASH
R-0038747;ST-001;E-0105;27.01.2026 09:08;SKU-00044;4;57400,00;0;CASH
R-0038792;ST-004;E-0118;2026-01-27 14:11:29;SKU-00304;1;130300,00;15;TRANSFER
