receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0049989;ST-010;E-0149;2026-03-01 19:35:41; sku-00021 ;2;81900,00;10;CASH
R-0049914;ST-007;E-0134;01.03.2026 11:11;SKU-00219;1;64800,00;5;CASH
R-0049922;ST-007;E-0133;01.03.2026 12:39;SKU-00127;8;32636,34;0;CASH
R-0050065;ST-012;E-0160;2026-03-01 14:21:20;SKU-00473;1;62200,00;;CARD
R-0049820;ST-004;E-0119;01.03.2026 18:49; sku-00409 ;1;22279,95;;CASH
R-0050016;ST-010;E-0149;01.03.2026 14:37;SKU-00476;1;11080,67;5;CARD
R-0049857;ST-005;E-0125;2026-03-01 14:13:47;SKU-00431;1;29378.99;;TRANSFER
R-0049734;ST-001;E-0104;01.03.2026 09:42;SKU-00500;1;20300,00;;CARD
R-0049909;ST-007;E-0134;01.03.2026 13:18;SKU-00455;1;59900,00;;CASH
R-0049871;ST-005;E-0123;2026-03-01 09:54:02;SKU-00392;3;53300,00;0;CARD
R-0049937;ST-008;E-0140;01.03.2026 16:04;SKU-00336;3;69900,00;10;CASH
R-0050064;ST-012;E-0159;01.03.2026 18:57;SKU-00418;5;9400,00;15;CASH
R-0050042;ST-011;E-0155;01.03.2026 19:54;SKU-00272;1;34900,00;5;CARD
R-0049912;ST-007;E-0135;01.03.2026 14:34;SKU-00338;1;90600,00;0;TRANSFER
R-0049841;ST-005;E-0125;01.03.2026 19:58;SKU-00217;3;28170,29;20;CASH
R-0049762;ST-002;E-0110;2026-03-01 15:32:41;SKU-00137;1;69393,91;5;CASH
R-0049795;ST-003;E-0113;01.03.2026 19:20;SKU-00055;5;25200,00;;CARD
R-0050047;ST-011;E-0155;2026-03-01 10:09:52;SKU-00228;2;118500,00;;TRANSFER
R-0049774;ST-003;E-0115;01.03.2026 17:25;SKU-00204;1;7800,00;5;CARD
R-0049723;ST-001;E-0105;2026-03-01 15:44:29;SKU-00207;1;24300,00;;CASH
R-0049940;ST-008;E-0139;01.03.2026 12:36;SKU-00262;3;32800,00;0;CARD
R-0049802;ST-003;E-0113;2026-03-01 10:04:59;SKU-00383;1;27800,00;;CARD
R-0049976;ST-009;E-0144;2026-03-01 09:00:39;SKU-00477;5;30076,81;0;CARD
R-0050045;ST-011;E-0153;2026-03-01 13:42:18;SKU-00020;2;106455,73;;CASH
R-0050033;ST-011;E-0155;01.03.2026 11:53;SKU-00092;1;35600,00;;CARD
R-0049720;ST-001;E-0104;01.03.2026 11:00;SKU-00157;8;83000,00;15;CARD
R-0049804;ST-004;E-0119;2026-03-01 09:01:29;SKU-00174;3;60700,00;;CARD
R-0049934;ST-008;E-0138;01.03.2026 19:36;SKU-00496;8;97800,00;;TRANSFER
R-0049769;ST-002;E-0110;01.03.2026 14:16;SKU-00009;1;62708,66;5;CARD
