receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0040965;ST-010;E-0149;02.02.2026 13:09;SKU-00028;1;60100,00;5;CASH
R-0041012;ST-012;E-0160;02.02.2026 09:30;SKU-00487;2;39400,00;10;CARD
R-0041029;ST-012;E-0158;02.02.2026 10:37;SKU-00486;1;47900,00;15;CARD
R-0040824;ST-005;E-0123;02.02.2026 13:02;SKU-00033;2;137400,00;;CASH
R-0040756;ST-002;E-0110;2026-02-02 11:50:16;SKU-00241;2;56500,00;;CASH
R-0040859;ST-006;E-0128;02.02.2026 09:41;SKU-00219;1;40500,00;;CASH
R-0040979;ST-010;E-0148;02.02.2026 18:26;SKU-00425;1;88600,00;;CARD
R-0040889;ST-007;E-0135;02.02.2026 16:51;SKU-00159;1;25600,00;;CARD
R-0040986;ST-011;E-0155;2026-02-02 12:24:42;SKU-00298;1;;15;CASH
R-0040919;ST-009;E-0144;02.02.2026 14:41;SKU-00166;2;31700,00;0;CASH
R-0040763;ST-003;E-0113;02.02.2026 15:03;SKU-00381;5;6200,00;;CASH
R-0040996;ST-011;E-0154;02.02.2026 17:52;SKU-00223;2;28900.00;0;CARD
R-0040827;ST-005;E-0125;02.02.2026 18:19;SKU-00306;2;45100,00;;CASH
R-0041024;ST-012;E-0160;02.02.2026 12:13;SKU-00495;2;36800,00;;CASH
R-0040761;ST-003;E-0113;02.02.2026 11:44;SKU-00010;3;25500.00;;CASH
R-0040793;ST-004;E-0118;02.02.2026 20:16;SKU-00100;1;126800,00;15;CASH
R-0041027;ST-012;E-0160;02.02.2026 09:31;SKU-00393;1;13700,00;5;CARD
R-0040827;ST-005;E-0125;02.02.2026 18:19;SKU-00110;1;22700,00;10;CASH
R-0040806;ST-004;E-0118;02.02.2026 09:51;SKU-00252;3;119300,00;15;CASH
R-0040728;ST-001;E-0104;02.02.2026 12:16;SKU-00006;1;47800,00;5;CASH
R-0040942;ST-009;E-0144;2026-02-02 18:55:47;SKU-00014;1;15100,00;0;CASH
R-0040745;ST-002;E-0108;02.02.2026 14:36;SKU-00121;1;15000,00;;CARD
R-0040733;ST-001;E-0105;02.02.2026 10:59;SKU-00419;2;75200,00;0;CASH
R-0040937;ST-009;E-0145;02.02.2026 10:22;SKU-00250;2;109000,00;0;TRANSFER
R-0040721;ST-001;E-0103;02.02.2026 12:54;SKU-00276;1;34300,00;;CARD
R-0040798;ST-004;E-0118;02.02.2026 16:36;SKU-00220;1;40000,00;10;CARD
R-0040736;ST-001;E-0105;02.02.2026 19:44;SKU-00901;3;45600,00;;CASH
R-0040929;ST-009;E-0144;02.02.2026 16:19;SKU-00003;1;5400,00;;CARD
R-0040987;ST-011;E-0154;2026-02-02 18:33:54;SKU-00367;4;11700,00;0;TRANSFER
R-0040774;ST-003;E-0113;02.02.2026 13:34; sku-00082 ;1;115800,00;10;CARD
R-0040958;ST-010;E-0149;02.02.2026 10:51;SKU-00306;3;45100,00;;CASH
R-0040830;ST-005;E-0125;2026-02-02 19:39:30;SKU-00194;2;33900,00;0;CARD
R-0040923;ST-009;E-0144;02.02.2026 19:15;SKU-00208;2;29100,00;0;CARD
R-0040993;ST-011;E-0153;02.02.2026 14:03;SKU-00464;2;108000,00;5;CARD
R-0040902;ST-008;E-0140;2026-02-02 18:28:01;SKU-00463;2;256160,00;10;CASH
R-0040933;ST-009;E-0145;02.02.2026 17:44;SKU-00059;4;12900,00;10;CASH
R-0040826;ST-005;E-0125;02.02.2026 16:50;SKU-00026;1;134100,00;10;CARD
R-0040813;ST-093;E-0119;2026-02-02 12:33:12;SKU-00321;3;125800,00;;CASH
R-0040813;ST-004;E-0119;2026-02-02 12:33:12;SKU-00055;1;25200.00;5;CASH
R-0040812;ST-004;E-0119;2026-02-02 16:57:44;SKU-00416;8;35600,00;;CARD
R-0040780;ST-003;E-0114;2026-02-02 10:13:47;SKU-00096;1;110240,00;;CARD
R-0040750;ST-002;E-0110;02.02.2026 19:34;SKU-00164;1;65000,00;;CARD
R-0040856;ST-006;E-0128;02.02.2026 17:36;SKU-00187;1;11900,00;;CASH
R-0041007;ST-012;E-0158;02.02.2026 18:24;SKU-00490;2;44400,00;20;CASH
R-0040723;ST-001;E-0105;2026-02-02 10:42:53;SKU-00219;1;40500,00;;CASH
R-0040849;ST-006;E-0128;02.02.2026 17:09;SKU-00405;5;77900.00;0;CASH
R-0040717;ST-001;E-0104;02.02.2026 20:03;SKU-00393;1;13700,00;10;CARD
R-0040983;ST-011;E-0153;02.02.2026 20:17;SKU-00061;1;71800,00;;CASH
R-0041001;ST-011;E-0154;02.02.2026 18:14;SKU-00330;1;55100,00;15;TRANSFER
R-0040991;ST-011;E-0155;2026-02-02 20:08:37;SKU-00245;2;102000,00;5;CASH
R-0040898;ST-008;E-0139;02.02.2026 10:38;SKU-00299;1;66600,00;0;CASH
R-0040984;ST-011;E-0153;2026-02-02 15:01:26;SKU-00252;1;119300,00;0;CARD
R-0040802;ST-004;E-0119;02.02.2026 10:05;SKU-00349;2;118080,00;0;CARD
R-0040908;ST-008;E-0104;02.02.2026 10:47;SKU-00028;1;60100,00;;CARD
R-0040824;ST-005;E-0123;02.02.2026 13:02;SKU-00422;1;45200,00;0;CASH
R-0040899;ST-008;E-0140;2026-02-02 13:02:20;SKU-00010;1;25500,00;5;CASH
R-0040783;ST-003;E-0114;02.02.2026 13:29;SKU-00289;3;16500,00;;CASH
R-0040994;ST-011;E-0155;02.02.2026 12:13;SKU-00369;5;50900,00;;CASH
R-0040909;ST-008;E-0140;02.02.2026 11:18;SKU-00289;1;16500,00;0;CARD
R-0040742;ST-001;E-0104;02.02.2026 15:22;SKU-00156;1;119600,00;;CARD
R-0040959;ST-010;E-0150;02.02.2026 15:28;SKU-00150;2;12300,00;0;CARD
R-0040912;ST-008;E-0139;02.02.2026 14:05;SKU-00394;2;66800,00;5;CASH
R-0040884;ST-007;E-0133;02.02.2026 12:42;SKU-00177;1;99700,00;;CARD
R-0040946;ST-009;E-0145;2026-02-02 09:05:06;SKU-00145;1;93100.00;10;CASH
R-0040871;ST-006;E-0129;2026-02-02 19:15:56;SKU-00314;1;135200,00;;CASH
R-0040781;ST-003;E-0113;02.02.2026 15:32;SKU-00164;2;65000,00;;TRANSFER
R-0040778;ST-003;E-0113;02.02.2026 17:57;SKU-00345;3;68600,00;;CARD
R-0040771;ST-003;E-0113;2026-02-02 10:25:17;SKU-00994;8;176700,00;;CARD
R-0040739;ST-001;E-0105;2026-02-02 17:08:19;SKU-00079;1;61300,00;;CASH
R-0040933;ST-009;E-0145;02.02.2026 17:44;SKU-00116;3;28900,00;5;CASH
R-0040976;ST-010;E-0149;2026-02-02 19:21:12;SKU-00346;1;14400,00;;CASH
R-0040818;ST-004;E-0119;02.02.2026 16:45;SKU-00061;2;71800,00;;CARD
R-0040899;ST-008;E-0140;02.02.2026 13:02;SKU-00475;3;56900,00;;CASH
R-0040848;ST-006;E-0128;02.02.2026 10:32;SKU-00475;1;56900,00;;CASH
R-0040850;ST-006;E-0128;02.02.2026 10:00;SKU-00433;1;84800,00;0;CASH
R-0040798;ST-004;E-0118;02.02.2026 16:36;SKU-00491;2;84400,00;5;CARD
R-0040938;ST-009;E-0144;2026-02-02 10:47:40;SKU-00227;2;41500,00;0;CASH
R-0040984;ST-011;E-0153;02.02.2026 15:01;SKU-00046;1;14400,00;15;CARD
R-0040713;ST-001;E-0105;2026-02-02 15:33:55;SKU-00417;1;16900,00;0;CASH
R-0040949;ST-010;E-0149;2026-02-02 20:21:13;SKU-00229;1;152600,00;20;CASH
R-0040827;ST-005;E-0125;02.02.2026 18:19;SKU-00310;1;141800,00;;CASH
R-0040783;ST-003;E-0114;2026-02-02 13:29:59;SKU-00105;2;31500,00;5;CASH
R-0040991;ST-011;E-0155;2026-02-02 20:08:37;SKU-00172;2;78700,00;;CASH
R-0040780;ST-003;E-0114;02.02.2026 10:13;SKU-00178;2;59900,00;;CARD
R-0041023;ST-012;E-0160;2026-02-02 20:47:56;SKU-00376;1;76500,00;;CASH
R-0040807;ST-004;E-0118;02.02.2026 09:51;SKU-00205;3;24000,00;15;CASH
R-0040748;ST-002;E-0109;02.02.2026 20:43;SKU-00223;1;28900.00;;CASH
R-0040958;ST-010;E-0149;02.02.2026 10:51;SKU-00034;1;141400,00;;CASH
