receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0037073;ST-003;E-0114;22.01.2026 15:02;SKU-00496;1;97800,00;;CARD
R-0037027;ST-001;E-0104;22.01.2026 12:47;SKU-00299;8;66600,00;;TRANSFER
R-0037225;ST-009;E-0144;22.01.2026 13:10;SKU-00165;1;62100,00;;CARD
R-0037304;ST-012;E-0158;22.01.2026 20:05;SKU-00123;1;87500,00;0;CASH
R-0037127;ST-005;E-0125;22.01.2026 20:37;SKU-00006;1;47800,00;;CASH
R-0037002;ST-001;E-0105;2026-01-22 20:15:08;SKU-00153;4;;;CASH
R-0037045;ST-002;E-0110;22.01.2026 13:49; sku-00447 ;1;9800,00;;CARD
R-0037197;ST-008;E-0140;22.01.2026 18:45;SKU-00124;1;49400,00;0;CARD
R-0037044;ST-002;E-0109;22.01.2026 17:28;SKU-00317;1;57400,00;5;TRANSFER
R-0037272;ST-011;E-0153;22.01.2026 15:02;SKU-00469;1;51100,00;0;CARD
R-0037122;ST-005;E-0123;22.01.2026 14:23;SKU-00004;4;87400,00;;CARD
R-0037162;ST-007;E-0133;22.01.2026 09:20;SKU-00154;1;165900,00;0;CARD
R-0037178;ST-007;E-0134;2026-01-22 14:54:29;SKU-00240;1;52600,00;0;CARD
R-0037018;ST-001;E-0103;22.01.2026 16:48;SKU-00497;1;38000,00;5;CASH
R-0037157;ST-007;E-0134;22.01.2026 10:06;SKU-00240;1;52600,00;;CARD
R-0037302;ST-012;E-0158;2026-01-22 16:43:38;SKU-00198;1;35200,00;;CASH
R-0037050;ST-002;E-0108;22.01.2026 12:46;SKU-00046;1;14400,00;0;CARD
R-0037057;ST-002;E-0110;22.01.2026 20:29;SKU-00377;1;45600,00;;CASH
R-0037105;ST-005;E-0125;22.01.2026 15:55;SKU-00351;1;;;CASH
R-0037154;ST-006;E-0128;22.01.2026 09:58;SKU-00027;2;100600.00;;CARD
R-0037142;ST-006;E-0128;22.01.2026 11:22;SKU-00193;2;28800,00;5;CASH
R-0037192;ST-008;E-0139;22.01.2026 19:10;SKU-00085;1;128900,00;0;CASH
R-0037315;ST-012;E-0159;22.01.2026 10:38;SKU-00315;1;169600,00;0;TRANSFER
R-0037183;ST-007;E-0133;22.01.2026 12:15;SKU-00013;1;31600,00;10;CARD
R-0037227;ST-009;E-0145;2026-01-22 11:37:50;SKU-00409;2;20700,00;;CASH
R-0037117;ST-005;E-0123;2026-01-22 12:46:17;SKU-00033;3;137400,00;;CARD
R-0037132;ST-005;E-0123;22.01.2026 12:32;SKU-00499;1;43700,00;0;CASH
R-0037105;ST-005;E-0125;2026-01-22 15:55:47;SKU-00474;8;56200,00;0;CASH
R-0037114;ST-005;E-0125;22.01.2026 14:51;SKU-00188;3;23300,00;0;CASH
R-0037065;ST-003;E-0113;2026-01-22 14:49:34;SKU-00415;1;;;CASH
R-0037219;ST-009;E-0145;22.01.2026 17:34;SKU-00098;5;68300,00;5;CARD
R-0037096;ST-004;E-0118;22.01.2026 18:41;SKU-00411;1;58900,00;;CARD
R-0037111;ST-005;E-0123;2026-01-22 20:26:02; sku-00061 ;2;71800,00;0;CARD
R-0037099;ST-004;E-0118;22.01.2026 11:10;SKU-00227;1;41500,00;0;CASH
R-0037106;ST-005;E-0124;22.01.2026 12:38;SKU-00025;1;21600,00;;CASH
R-0037113;ST-005;E-0123;2026-01-22 20:36:06;SKU-00282;1;28900,00;20;TRANSFER
R-0037025;ST-001;E-0105;22.01.2026 09:30;SKU-00278;1;7500,00;0;CASH
R-0037165;ST-007;E-0135;22.01.2026 13:43;SKU-00076;5;55600,00;0;CASH
R-0037166;ST-007;E-0134;22.01.2026 15:39;SKU-00421;4;176800,00;0;CASH
R-0037273;ST-011;E-0153;22.01.2026 17:48;SKU-00110;1;22700,00;20;CARD
R-0037254;ST-010;E-0149;22.01.2026 09:58;SKU-00121;1;15000,00;;CARD
R-0037109;ST-005;E-0123;2026-01-22 10:08:24;SKU-00494;8;54100,00;0;CARD
R-0037128;ST-005;E-0124;2026-01-22 14:22:51;SKU-00395;1;57400,00;;TRANSFER
R-0037146;ST-006;E-0129;22.01.2026 09:18;SKU-00212;3;36300,00;0;CARD
R-0037193;ST-008;E-0139;22.01.2026 14:50;SKU-00264;2;133800,00;;CASH
R-0037152;ST-006;E-0128;22.01.2026 09:59;SKU-00100;1;126800,00;;TRANSFER
R-0037269;ST-011;E-0154;22.01.2026 15:43;SKU-00107;4;43000,00;15;CASH
R-0037185;ST-008;E-0139;2026-01-22 13:38:31;SKU-00283;5;71900,00;0;CASH
R-0037032;ST-002;E-0109;2026-01-22 10:58:09;SKU-00134;1;36300,00;10;CARD
R-0037170;ST-007;E-0135;22.01.2026 10:15;SKU-00459;1;55100,00;10;CARD
R-0037091;ST-004;E-0119;22.01.2026 19:56;SKU-00118;1;21300,00;0;CASH
R-0037181;ST-007;E-0133;22.01.2026 19:49;SKU-00032;1;80500,00;;CARD
R-0037107;ST-005;E-0125;22.01.2026 20:21;SKU-00133;1;142100,00;;CASH
R-0037266;ST-010;E-0150;2026-01-22 18:22:06;SKU-00101;2;59300,00;;CASH
R-0037298;ST-012;E-0159;2026-01-22 17:36:52;SKU-00459;3;55100,00;;CARD
R-0037119;ST-005;E-0124;22.01.2026 14:41;SKU-00179;4;108100,00;5;TRANSFER
R-0037154;ST-006;E-0128;2026-01-22 09:58:15;SKU-00118;2;21300,00;;CARD
R-0037209;ST-008;E-0140;22.01.2026 15:20;SKU-00315;2;169600,00;5;CARD
R-0037163;ST-007;E-0135;22.01.2026 19:43;SKU-00316;3;103700,00;10;CARD
