receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0033912;ST-006;E-0130;12.01.2026 15:27;SKU-00201;2;40200,00;0;CASH
R-0033853;ST-004;E-0119;12.01.2026 17:10;SKU-00488;1;60900,00;;CASH
R-0034023;ST-010;E-0148;12.01.2026 09:19;SKU-00436;3;120400,00;;CASH
R-0033783;ST-002;E-0110;2026-01-12 16:37:41;SKU-00163;2;281760,00;5;TRANSFER
R-0034000;ST-009;E-0144;2026-01-12 17:08:15;SKU-00035;1;53500,00;;CARD
R-0034065;ST-012;E-0159;2026-01-12 19:03:48;SKU-00211;1;22600,00;;CASH
R-0033844;ST-004;E-0118;12.01.2026 15:19;SKU-00311;1;42200,00;15;CASH
R-0033969;ST-008;E-0140;2026-01-12 14:19:03;SKU-00028;5;60100,00;20;CARD
R-0033912;ST-006;E-0130;12.01.2026 15:27;SKU-00165;1;62100,00;0;CASH
R-0033871;ST-005;E-0124;2026-01-12 17:31:22;SKU-00371;2;87800.00;0;CARD
R-0034081;ST-012;E-0158;2026-01-12 16:44:55;SKU-00434;1;165300,00;5;TRANSFER
R-0033864;ST-005;E-0124;12.01.2026 15:25;SKU-00371;3;87800,00;0;CARD
R-0034002;ST-009;E-0144;2026-01-12 15:06:54;SKU-00049;1;30700,00;;CARD
R-0033920;ST-007;E-0133;2026-01-12 18:02:51;SKU-00059;2;12900,00;0;CASH
R-0034033;ST-011;E-0154;12.01.2026 10:39;SKU-00223;1;28900,00;;CARD
R-0033896;ST-006;E-0128;12.01.2026 14:20;SKU-00361;1;33800,00;;CARD
R-0033854;ST-004;E-0118;12.01.2026 14:36;SKU-00291;1;51700,00;;CASH
R-0034083;ST-012;E-0160;12.01.2026 18:49;SKU-00055;1;25200,00;;CASH
R-0033884;ST-005;E-0124;2026-01-12 19:40:06;SKU-00021;2;81900,00;;CARD
R-0033863;ST-005;E-0124;12.01.2026 14:51;SKU-00072;3;57300,00;5;CASH
R-0033829;ST-003;E-0114;12.01.2026 12:37;SKU-00338;1;90600,00;10;CASH
R-0033752;ST-001;E-0104;12.01.2026 15:23;SKU-00216;1;19000,00;5;CASH
R-0033814;ST-003;E-0115;2026-01-12 13:19:40;SKU-00013;8;31600,00;;CARD
R-0033962;ST-008;E-0140;2026-01-12 11:02:49;SKU-00449;2;138100,00;5;CARD
R-0033943;ST-008;E-0140;12.01.2026 10:31;SKU-00040;4;57700,00;0;CASH
R-0033765;ST-001;E-0104;12.01.2026 13:45; sku-00080 ;3;38300,00;0;CARD
R-0033903;ST-006;E-0130;12.01.2026 10:38;SKU-00463;3;160100,00;0;CARD
R-0034019;ST-010;E-0150;2026-01-12 11:20:50;SKU-00316;1;103700,00;10;CASH
R-0033975;ST-009;E-0145;2026-01-12 20:56:18;SKU-00344;2;9900,00;5;TRANSFER
R-0034040;ST-011;E-0153;2026-01-12 10:21:31;SKU-00436;1;120400,00;10;CASH
R-0033942;ST-008;E-0138;12.01.2026 09:08;SKU-00006;4;47800,00;20;CASH
R-0034062;ST-012;E-0159;12.01.2026 09:49;SKU-00198;2;35200,00;0;CARD
R-0034025;ST-010;E-0149;12.01.2026 15:53;SKU-00325;8;179600,00;;CASH
R-0033758;ST-001;E-0135;2026-01-12 13:59:55;SKU-00008;1;41700,00;10;CASH
R-0033850;ST-004;E-0120;12.01.2026 14:06;SKU-00040;1;57700,00;20;CASH
R-0033963;ST-008;E-0140;12.01.2026 18:52;SKU-00300;2;58000,00;;CASH
R-0033769;ST-002;E-0108;2026-01-12 15:33:24;SKU-00339;2;36000,00;;CASH
R-0033949;ST-008;E-0140;12.01.2026 19:20;SKU-00275;2;52400,00;20;CARD
R-0034064;ST-012;E-0160;12.01.2026 20:51;SKU-00322;2;95700,00;;CASH
R-0033852;ST-004;E-0118;2026-01-12 11:46:24;SKU-00941;2;55600.00;;CASH
R-0033851;ST-004;E-0120;12.01.2026 09:46;SKU-00207;1;24300,00;;CARD
R-0033950;ST-008;E-0138;2026-01-12 11:02:22;SKU-00219;8;40500,00;;CASH
R-0033774;ST-002;E-0109;12.01.2026 19:15;SKU-00252;3;119300,00;0;CARD
R-0033855;ST-004;E-0119;12.01.2026 14:35;SKU-00135;1;28300,00;;TRANSFER
R-0033835;ST-004;E-0120;12.01.2026 13:58;SKU-00079;1;61300,00;0;CARD
R-0033823;ST-003;E-0114;12.01.2026 18:51;SKU-00309;3;25700,00;;CARD
R-0033806;ST-003;E-0114;2026-01-12 19:40:54;SKU-00444;1;81200,00;0;CASH
