receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0045205;ST-008;E-0140;2026-02-15 16:54:15;SKU-00165;3;62100,00;10;CASH
R-0045363;ST-012;E-0159;15.02.2026 19:22;SKU-00493;1;5200.00;0;CARD
R-0045123;ST-006;E-0129;15.02.2026 17:33;SKU-00268;1;89181,53;10;CASH
R-0045112;ST-005;E-0123;2026-02-15 15:48:48;SKU-00227;1;43029,73;;TRANSFER
R-0045258;ST-010;E-0150;2026-02-15 11:10:56;SKU-00447;1;9800,00;;CASH
R-0045266;ST-010;E-0149;15.02.2026 18:25;SKU-00028;2;63796,17;0;CASH
R-0045071;ST-004;E-0120;15.02.2026 10:15;SKU-00223;1;28900,00;;CASH
R-0045054;ST-004;E-0119;15.02.2026 09:52;SKU-00067;8;16124,12;;CASH
R-0045045;ST-003;E-0115;15.02.2026 10:02;SKU-00134;2;40191,30;;CASH
R-0044966;ST-001;E-0103;15.02.2026 11:44;SKU-00082;4;131832,60;10;CASH
R-0045209;ST-008;E-0140;15.02.2026 12:49;SKU-00914;1;22700,00;;CASH
R-0045104;ST-005;E-0125;2026-02-15 10:03:58;SKU-00296;2;35700,00;0;TRANSFER
R-0045251;ST-009;E-0144;15.02.2026 20:05;SKU-00200;2;13700,00;10;CASH
R-0045287;ST-010;E-0150;15.02.2026 19:34;SKU-00329;1;15000,00;0;CASH
R-0044966;ST-001;E-0103;15.02.2026 11:44;SKU-00265;5;94100,00;0;CASH
R-0045255;ST-009;E-0144;15.02.2026 11:31;SKU-00066;1;42500,00;10;TRANSFER
R-0044959;ST-001;E-0103;15.02.2026 13:31;SKU-00249;3;32600,00;0;CARD
R-0044972;ST-001;E-0103;15.02.2026 16:04;SKU-00368;3;53237,31;15;CARD
R-0045241;ST-009;E-0144;15.02.2026 12:59;SKU-00240;5;52600,00;;CARD
R-0045135;ST-006;E-0129;15.02.2026 20:23;SKU-00202;2;11500,00;;CASH
R-0045032;ST-003;E-0115;15.02.2026 15:10;SKU-00162;1;144700,00;5;CARD
R-0045158;ST-007;E-0134;15.02.2026 19:42;SKU-00156;1;126080,59;0;CARD
R-0045048;ST-003;E-0113;15.02.2026 13:44;SKU-00452;1;16200,00;;CASH
R-0045294;ST-010;E-0149;15.02.2026 10:39;SKU-00117;2;;5;CASH
R-0045300;ST-011;E-0153;2026-02-15 10:49:49;SKU-00447;1;9800,00;0;CARD
R-0045330;ST-011;E-0153;15.02.2026 11:13;SKU-00431;3;29378,99;5;CASH
R-0045085;ST-004;E-0118;15.02.2026 19:24;SKU-00171;3;95340,17;10;CARD
R-0045339;ST-012;E-0158;15.02.2026 20:25;SKU-00176;2;63400,00;;CARD
R-0045068;ST-004;E-0120;15.02.2026 09:38;SKU-00479;4;11000,00;;CARD
R-0045232;ST-009;E-0144;15.02.2026 14:28;SKU-00080;1;38300,00;;CARD
R-0044970;ST-001;E-0104;2026-02-15 11:18:40;SKU-00061;1;75726,02;0;CASH
R-0044952;ST-001;E-0105;15.02.2026 11:22;SKU-00281;5;42207,24;0;CASH
R-0045147;ST-006;E-0130;15.02.2026 13:53;SKU-00329;1;15000,00;10;CARD
R-0044994;ST-002;E-0109;15.02.2026 13:10;SKU-00235;1;16800,00;10;CASH
R-0045249;ST-009;E-0145;15.02.2026 19:05;SKU-00482;5;39321,31;;CASH
R-0045255;ST-009;E-0144;2026-02-15 11:31:22;SKU-00037;1;113900,00;;TRANSFER
R-0045055;ST-004;E-0120;15.02.2026 12:23;SKU-00458;1;124900,00;;CASH
R-0045350;ST-012;E-0160;2026-02-15 15:59:43;SKU-00427;5;102600.00;;CASH
R-0044992;ST-002;E-0109;2026-02-15 11:03:02;SKU-00390;1;99182,13;;CASH
R-0045096;ST-005;E-0124;15.02.2026 18:15;SKU-00274;1;88000,00;10;CARD
R-0045275;ST-010;E-0149;15.02.2026 17:09;SKU-00056;2;39700,00;10;CASH
R-0044966;ST-001;E-0103;15.02.2026 11:44;SKU-00039;4;132900,00;;CASH
R-0045014;ST-002;E-0110;2026-02-15 18:04:04;SKU-00140;2;75644,50;0;CASH
R-0045360;ST-012;E-0159;15.02.2026 20:33;SKU-00275;1;54945,35;;CARD
R-0045122;ST-005;E-0124;2026-02-15 14:49:12;SKU-00342;2;22000,00;;CASH
R-0045196;ST-008;E-0138;15.02.2026 11:05;SKU-00110;2;22700,00;0;CASH
