receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0034227;ST-006;E-0128;13.01.2026 10:59;SKU-00340;1;51400,00;10;CARD
R-0034286;ST-009;E-0144;13.01.2026 09:09;SKU-00186;1;18600,00;0;CARD
R-0034210;ST-005;E-0124;13.01.2026 16:15;SKU-00001;2;18000,00;;CARD
R-0034214;ST-005;E-0124;13.01.2026 12:28;SKU-00425;1;88600,00;10;CASH
R-0034233;ST-006;E-0129;13.01.2026 20:30;SKU-00234;2;59900,00;;CARD
R-0034271;ST-008;E-0140;13.01.2026 13:27;SKU-00957;2;74000,00;5;CASH
R-0034346;ST-011;E-0154;13.01.2026 16:07;SKU-00120;2;137600,00;0;CARD
R-0034105;ST-001;E-0103;2026-01-13 12:07:45;SKU-00239;1;23000,00;10;CARD
R-0034249;ST-007;E-0134;13.01.2026 14:03;SKU-00392;1;53300.00;0;CASH
R-0034291;ST-009;E-0145;13.01.2026 12:46;SKU-00300;1;58000,00;;CASH
R-0034337;ST-011;E-0154;13.01.2026 10:55;SKU-00428;1;;0;CASH
R-0034234;ST-006;E-0130;13.01.2026 10:19;SKU-00322;1;95700,00;15;CASH
R-0034213;ST-005;E-0123;13.01.2026 10:37;SKU-00416;1;35600,00;;CASH
R-0034096;ST-001;E-0103;2026-01-13 19:23:58;SKU-00165;1;62100,00;;CASH
R-0034198;ST-005;E-0124;13.01.2026 14:29;SKU-00452;4;16200,00;;TRANSFER
R-0034280;ST-008;E-0119;2026-01-13 15:10:16;SKU-00165;1;62100,00;;CASH
R-0034344;ST-011;E-0154;13.01.2026 12:34;SKU-00441;1;114000,00;10;CARD
R-0034363;ST-012;E-0160;13.01.2026 11:13;SKU-00031;5;20300,00;;CASH
R-0034336;ST-011;E-0155;13.01.2026 10:38;SKU-00324;1;145400,00;0;CASH
R-0034362;ST-012;E-0160;2026-01-13 14:54:10;SKU-00308;1;77000,00;10;CARD
R-0034273;ST-008;E-0138;2026-01-13 14:56:50;SKU-00345;1;;;CARD
R-0034181;ST-004;E-0120;13.01.2026 13:46;SKU-00134;4;36300,00;;CASH
R-0034362;ST-012;E-0160;2026-01-13 14:54:10;SKU-00176;1;63400,00;;CARD
R-0034166;ST-004;E-0120;13.01.2026 13:51;SKU-00487;3;39400,00;10;CASH
R-0034318;ST-010;E-0150;13.01.2026 11:06;SKU-00193;3;46080,00;;CARD
R-0034334;ST-011;E-0154;13.01.2026 19:52;SKU-00036;5;148640,00;10;CASH
R-0034277;ST-008;E-0139;13.01.2026 14:52;SKU-00147;1;75400,00;5;CASH
R-0034258;ST-007;E-0134;13.01.2026 11:49;SKU-00112;8;117300,00;;CARD
R-0034125;ST-002;E-0108;2026-01-13 16:01:01;SKU-00290;1;21700.00;10;CARD
R-0034290;ST-009;E-0144;13.01.2026 12:21;SKU-00294;1;27300,00;;CASH
R-0034347;ST-011;E-0154;13.01.2026 13:53;SKU-00349;2;73800,00;0;CARD
R-0034253;ST-007;E-0115;2026-01-13 13:03:25;SKU-00205;3;24000,00;;CARD
R-0034351;ST-012;E-0158;2026-01-13 09:57:00;SKU-00206;5;16700,00;;CARD
R-0034212;ST-005;E-0124;13.01.2026 09:40;SKU-00435;3;;;CASH
R-0034337;ST-011;E-0154;13.01.2026 10:55;SKU-00076;1;55600,00;;CASH
R-0034291;ST-009;E-0145;13.01.2026 12:46;SKU-00218;5;15800,00;15;CASH
R-0034333;ST-011;E-0154;2026-01-13 16:32:59;SKU-00450;8;105800,00;5;TRANSFER
R-0034266;ST-008;E-0140;2026-01-13 19:03:50;SKU-00142;1;45300,00;10;CARD
R-0034349;ST-012;E-0159;13.01.2026 11:24; sku-00432 ;1;78300,00;10;CARD
R-0034257;ST-007;E-0135;13.01.2026 12:38;SKU-00041;4;35700,00;;CASH
R-0034316;ST-010;E-0150;2026-01-13 20:55:16;SKU-00327;3;21400,00;;CARD
R-0034175;ST-004;E-0119;13.01.2026 10:09;SKU-00168;1;91300,00;;CASH
R-0034172;ST-004;E-0118;13.01.2026 15:38;SKU-00021;1;81900,00;0;CARD
R-0034150;ST-003;E-0113;13.01.2026 10:52;SKU-00358;1;8500,00;10;CARD
R-0034101;ST-001;E-0104;13.01.2026 16:54;SKU-00139;1;44400,00;;CARD
R-0034133;ST-002;E-0109;2026-01-13 17:37:09;SKU-00444;2;81200,00;5;TRANSFER
R-0034203;ST-005;E-0125;13.01.2026 15:58;SKU-00061;1;71800,00;0;CASH
R-0034309;ST-010;E-0150;13.01.2026 18:36;SKU-00369;1;50900,00;0;CARD
R-0034097;ST-001;E-0103;2026-01-13 12:04:41;SKU-00329;1;15000,00;0;CASH
R-0034102;ST-001;E-0103;13.01.2026 11:35;SKU-00485;2;9500,00;0;CASH
