receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0049025;ST-012;E-0160;26.02.2026 15:20;SKU-00448;4;172400,00;;TRANSFER
R-0048910;ST-008;E-0140;26.02.2026 14:33;SKU-00196;1;34160,18;10;CARD
R-0048756;ST-002;E-0108;26.02.2026 14:09;SKU-00188;1;23300,00;;CARD
R-0048942;ST-009;E-0145;26.02.2026 20:08;SKU-00202;1;11500,00;;CASH
R-0048840;ST-005;E-0123;2026-02-26 09:36:36;SKU-00473;1;62200,00;10;CASH
R-0048884;ST-007;E-0133;26.02.2026 17:58;SKU-00310;1;141800,00;10;CARD
R-0048984;ST-011;E-0155;26.02.2026 13:16;SKU-00087;2;;5;CARD
R-0048766;ST-003;E-0115;2026-02-26 19:27:17;SKU-00296;1;35700,00;;TRANSFER
R-0049017;ST-012;E-0159;26.02.2026 20:49;SKU-00499;3;43700,00;;CARD
R-0048947;ST-009;E-0145;26.02.2026 18:32;SKU-00368;2;yo'q;10;CARD
R-0048819;ST-005;E-0124;26.02.2026 14:15;SKU-00041;3;38820,51;5;CASH
R-0048981;ST-011;E-0154;26.02.2026 18:21; sku-00077 ;1;;;CARD
R-0048706;ST-001;E-0155;26.02.2026 18:57;SKU-00064;2;22200,00;;CASH
R-0048714;ST-001;E-0105;2026-02-26 20:32:45;SKU-00227;2;43029,73;;CASH
R-0048709;ST-001;E-0104;2026-02-26 16:05:10;SKU-00348;1;5000,00;;CARD
R-0048761;ST-003;E-0114;26.02.2026 15:55;SKU-00239;2;23000,00;;CASH
R-0048898;ST-007;E-0133;26.02.2026 13:23;SKU-00227;5;43029.73;;CASH
R-0048965;ST-010;E-0149;2026-02-26 11:28:30;SKU-00472;3;62700,00;;TRANSFER
R-0048975;ST-011;E-0154;26.02.2026 12:50;SKU-00305;2;34245,19;15;CARD
R-0048948;ST-009;E-0145;2026-02-26 14:10:08;SKU-00443;2;76400,00;20;CARD
R-0048823;ST-005;E-0123;26.02.2026 20:02;SKU-00446;3;164600,00;0;TRANSFER
R-0048855;ST-006;E-0130;26.02.2026 19:26;SKU-00187;4;12669,30;;CASH
R-0048983;ST-011;E-0153;2026-02-26 20:38:30;SKU-00280;1;73543,84;0;CARD
R-0048899;ST-007;E-0134;2026-02-26 09:32:49;SKU-00444;4;81200,00;;TRANSFER
R-0048900;ST-008;E-0140;2026-02-26 09:46:16;SKU-00349;1;73800,00;0;CARD
R-0048752;ST-002;E-0110;2026-02-26 19:11:43;SKU-00402;1;79600,00;5;CASH
R-0048740;ST-002;E-0110;26.02.2026 10:50;SKU-00397;1;5300,00;0;CASH
R-0048986;ST-011;E-0154;26.02.2026 12:19;SKU-00325;1;179600,00;;CARD
R-0048990;ST-011;E-0154;2026-02-26 17:51:14;SKU-00024;1;126200,00;;TRANSFER
R-0048802;ST-004;E-0119;2026-02-26 13:59:07;SKU-00152;1;79587,02;;CARD
R-0048708;ST-001;E-0103;26.02.2026 18:27;SKU-00181;1;16200,00;10;CARD
R-0048865;ST-006;E-0128;2026-02-26 10:22:11;SKU-00007;1;22000,00;;CARD
R-0048828;ST-005;E-0124;26.02.2026 10:31;SKU-00237;3;101100,00;5;CARD
R-0048726;ST-001;E-0103;26.02.2026 13:03;SKU-00224;1;yo'q;;CASH
R-0049009;ST-012;E-0159;26.02.2026 16:04;SKU-00459;8;55100,00;;CASH
R-0048843;ST-005;E-0125;26.02.2026 15:14;SKU-00241;1;63367,63;;CARD
R-0048899;ST-007;E-0134;26.02.2026 09:32;SKU-00335;1;51400,00;;TRANSFER
R-0048855;ST-006;E-0130;2026-02-26 19:26:10;SKU-00959;1;45100,00;;CASH
R-0048926;ST-008;E-0140;2026-02-26 10:18:44;SKU-00152;2;79587,02;10;CARD
R-0048919;ST-008;E-0138;26.02.2026 10:44;SKU-00409;2;22279,95;5;CARD
R-0048767;ST-003;E-0114;26.02.2026 13:08;SKU-00085;2;128900,00;10;CARD
R-0048838;ST-005;E-0124;26.02.2026 14:27;SKU-00248;2;123000,00;5;CARD
R-0048951;ST-009;E-0144;26.02.2026 20:36;SKU-00368;4;53237,31;;CASH
R-0048719;ST-001;E-0104;26.02.2026 20:32;SKU-00227;1;43029.73;;CASH
R-0048958;ST-010;E-0149;2026-02-26 15:05:05;SKU-00253;1;43033,36;0;CARD
R-0048828;ST-005;E-0124;26.02.2026 10:31;SKU-00141;1;60300,00;;CARD
R-0048725;ST-001;E-0104;26.02.2026 11:53;SKU-00175;8;130100,00;0;TRANSFER
R-0048840;ST-005;E-0123;2026-02-26 09:36:36;SKU-00214;1;35400,00;;CASH
R-0048785;ST-003;E-0113;26.02.2026 12:10;SKU-00388;2;;177;CARD
R-0048859;ST-006;E-0128;26.02.2026 17:43;SKU-00248;3;123000,00;;CARD
R-0048820;ST-005;E-0125;26.02.2026 13:35;SKU-00229;1;173344,90;10;CASH
R-0048721;ST-001;E-0103;26.02.2026 15:12;SKU-00449;2;138100,00;;CASH
R-0048718;ST-001;E-0103;2026-02-26 13:22:27;SKU-00247;1;153800,00;10;CARD
R-0048898;ST-007;E-0133;26.02.2026 13:23;SKU-00041;1;38820,51;0;CASH
R-0048793;ST-004;E-0118;2026-02-26 10:15:17;SKU-00369;1;50900,00;5;CARD
R-0049017;ST-012;E-0159;26.02.2026 20:49;SKU-00231;2;97279,15;;CARD
R-0048956;ST-010;E-0148;26.02.2026 19:17;SKU-00399;1;51900,00;10;CASH
R-0048910;ST-008;E-0140;26.02.2026 14:33;SKU-00129;1;76300,00;;CARD
R-0048883;ST-007;E-0135;26.02.2026 15:23;SKU-00052;1;39600,00;15;CARD
R-0049008;ST-012;E-0158;26.02.2026 14:33;SKU-00129;5;76300,00;5;CASH
R-0048712;ST-001;E-0103;26.02.2026 13:22;SKU-00366;5;14500,00;10;TRANSFER
R-0049016;ST-012;E-0159;2026-02-26 20:55:45;SKU-00173;1;117900,00;;CARD
R-0048961;ST-010;E-0148;26.02.2026 17:46;SKU-00485;3;9500,00;;CARD
R-0048847;ST-006;E-0128;26.02.2026 11:17;SKU-00066;1;42500,00;5;CARD
