receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0041939;ST-001;E-0104;06.02.2026 12:18;SKU-00150;4;12300,00;;CARD
R-0042185;ST-011;E-0153;2026-02-06 11:29:55; sku-00232 ;1;142200,00;0;CARD
R-0042166;ST-010;E-0150;06.02.2026 18:05;SKU-00116;3;28900,00;20;TRANSFER
R-0042114;ST-008;E-0139;2026-02-06 16:34:21;SKU-00004;2;87400,00;;CASH
R-0042236;ST-012;E-0160;2026-02-06 16:54:15;SKU-00169;2;80320,00;;CASH
R-0041981;ST-003;E-0115;06.02.2026 18:45;SKU-00252;2;119300,00;0;CASH
R-0041970;ST-002;E-0109;06.02.2026 12:17;SKU-00448;2;172400,00;10;CARD
R-0041998;ST-003;E-0113;06.02.2026 12:26;SKU-00312;1;44700,00;;CASH
R-0042152;ST-009;E-0144;06.02.2026 18:09;SKU-00119;5;93600,00;;CASH
R-0041987;ST-003;E-0115;2026-02-06 13:18:50;SKU-00131;4;142400,00;15;CARD
R-0042033;ST-005;E-0125;06.02.2026 14:31;SKU-00042;1;;0;CASH
R-0042039;ST-005;E-0123;06.02.2026 18:21;SKU-00005;8;80800,00;;CARD
R-0041931;ST-001;E-0104;06.02.2026 19:39;SKU-00015;2;13700,00;5;CASH
R-0042226;ST-012;E-0160;06.02.2026 10:14;SKU-00240;3;52600,00;;TRANSFER
R-0042225;ST-012;E-0158;2026-02-06 17:12:39;SKU-00056;5;39700,00;0;CASH
R-0042051;ST-006;E-0129;06.02.2026 11:44; sku-00415 ;1;87600.00;10;CARD
R-0041993;ST-003;E-0113;2026-02-06 16:54:57;SKU-00488;1;60900,00;;CASH
R-0042044;ST-006;E-0130;2026-02-06 17:12:16;SKU-00009;2;55300,00;5;CASH
R-0042039;ST-005;E-0123;06.02.2026 18:21;SKU-00379;4;10200,00;0;CARD
R-0042079;ST-007;E-0133;2026-02-06 18:43:07;SKU-00433;3;84800,00;5;TRANSFER
R-0042070;ST-007;E-0134;06.02.2026 16:50;SKU-00460;1;81800,00;;CARD
R-0042229;ST-012;E-0159;06.02.2026 18:30;SKU-00141;1;60300,00;;CARD
R-0042158;ST-010;E-0148;06.02.2026 15:01;SKU-00324;1;145400.00;;CARD
R-0042007;ST-004;E-0118;06.02.2026 16:46;SKU-00040;2;57700,00;;CASH
R-0042173;ST-010;E-0148;06.02.2026 17:45;SKU-00088;1;130200,00;10;CARD
R-0042076;ST-007;E-0135;06.02.2026 11:56;SKU-00298;2;94200,00;0;CARD
R-0042044;ST-006;E-0130;2026-02-06 17:12:16;SKU-00021;1;81900,00;;CASH
R-0041937;ST-001;E-0104;06.02.2026 17:39;SKU-00392;1;53300,00;15;CARD
R-0042014;ST-004;E-0119;06.02.2026 09:29;SKU-00286;1;86000,00;0;CASH
R-0042140;ST-009;E-0144;06.02.2026 20:44;SKU-00183;1;11300,00;15;CASH
R-0041990;ST-003;E-0113;06.02.2026 20:26;SKU-00086;1;;0;TRANSFER
R-0042163;ST-010;E-0148;2026-02-06 11:18:37;SKU-00329;1;15000,00;;CASH
R-0042237;ST-012;E-0158;06.02.2026 14:33;SKU-00177;3;99700,00;0;CARD
R-0042033;ST-005;E-0125;06.02.2026 14:31;SKU-00325;1;179600,00;5;CASH
R-0042121;ST-008;E-0140;06.02.2026 20:26;SKU-00491;1;135040,00;;CASH
R-0041976;ST-003;E-0114;2026-02-06 12:30:41;SKU-00443;1;76400,00;10;CARD
R-0041953;ST-002;E-0110;06.02.2026 20:50;SKU-00405;5;77900,00;5;CASH
R-0042036;ST-005;E-0125;2026-02-06 19:15:06;SKU-00222;1;29700,00;;CARD
R-0042184;ST-011;E-0154;2026-02-06 14:47:13;SKU-00084;1;91200,00;10;CASH
R-0042172;ST-010;E-0149;06.02.2026 10:40;SKU-00280;2;69100,00;;CASH
R-0041966;ST-002;E-0110;2026-02-06 14:33:58;SKU-00129;1;76300,00;10;TRANSFER
R-0041980;ST-003;E-0114;06.02.2026 13:28;SKU-00146;3;38700,00;;CARD
