receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0035321;ST-002;E-0108;2026-01-17 20:27:15;SKU-00333;1;52300,00;10;CASH
R-0035634;ST-011;E-0153;2026-01-17 10:24:16;SKU-00161;2;125600,00;;CASH
R-0035308;ST-002;E-0108;2026-01-17 20:27:35;SKU-00154;1;165900,00;0;CARD
R-0035377;ST-004;E-0120;17.01.2026 13:02;SKU-00061;1;71800,00;;CASH
R-0035547;ST-009;E-0139;17.01.2026 12:00;SKU-00033;1;137400.00;;CASH
R-0035483;ST-007;E-0133;2026-01-17 14:34:19;SKU-00136;1;29700,00;0;CASH
R-0035516;ST-008;E-0139;17.01.2026 10:01;SKU-00168;1;91300,00;;CASH
R-0035377;ST-004;E-0120;17.01.2026 13:02;SKU-00123;5;87500,00;;CASH
R-0035312;ST-002;E-0110;17.01.2026 14:07;SKU-00256;1;;15;CASH
R-0035434;ST-005;E-0125;2026-01-17 20:31:38;SKU-00426;1;92100,00;0;CASH
R-0035360;ST-003;E-0115;17.01.2026 11:58;SKU-00268;8;79800,00;;CASH
R-0035463;ST-006;E-0130;17.01.2026 19:35; sku-00148 ;1;84000,00;0;CARD
R-0035564;ST-009;E-0144;17.01.2026 14:05;SKU-00243;5;176700,00;;CASH
R-0035541;ST-009;E-0144;17.01.2026 10:25;SKU-00259;2;53600,00;15;CARD
R-0035428;ST-005;E-0125;17.01.2026 18:39;SKU-00270;2;20600,00;;CASH
R-0035386;ST-004;E-0118;17.01.2026 20:43;SKU-00016;-2;164600,00;;CASH
R-0035459;ST-006;E-0128;17.01.2026 10:59;SKU-00485;1;9500.00;;CARD
R-0035669;ST-012;E-0159;17.01.2026 10:38;SKU-00179;1;108100,00;15;CASH
R-0035567;ST-009;E-0144;2026-01-17 19:52:21;SKU-00234;2;59900,00;15;CASH
R-0035413;ST-005;E-0125;2026-01-17 20:25:00;SKU-00387;1;66700,00;0;CARD
R-0035366;ST-003;E-0113;17.01.2026 09:49;SKU-00460;1;81800,00;0;CASH
R-0035520;ST-008;E-0139;2026-01-17 10:46:09;SKU-00119;3;93600,00;;TRANSFER
R-0035504;ST-007;E-0134;2026-01-17 18:48:55;SKU-00212;1;36300,00;15;CASH
R-0035402;ST-004;E-0118;17.01.2026 14:38;SKU-00333;1;52300,00;0;CASH
R-0035417;ST-005;E-0123;17.01.2026 12:30;SKU-00256;1;88100,00;10;CASH
R-0035343;ST-003;E-0113;2026-01-17 10:09:32;SKU-00152;4;74000,00;15;TRANSFER
