receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0034968;ST-012;E-0160;15.01.2026 19:29;SKU-00378;3;44400,00;;CARD
R-0034773;ST-004;E-0119;2026-01-15 14:54:50;SKU-00155;1;59400,00;;CASH
R-0034812;ST-006;E-0129;15.01.2026 14:22;SKU-00001;2;18000,00;;CARD
R-0034852;ST-008;E-0140;2026-01-15 11:44:32;SKU-00171;1;91700,00;;CARD
R-0034784;ST-005;E-0125;2026-01-15 13:29:56;SKU-00290;1;21700,00;;CASH
R-0034850;ST-008;E-0139;15.01.2026 19:05;SKU-00399;1;51900.00;10;CASH
R-0034935;ST-011;E-0154;15.01.2026 19:49;SKU-00072;-2;57300.00;0;CASH
R-0034960;ST-012;E-0158;15.01.2026 20:33;SKU-00297;5;46100,00;20;CASH
R-0034728;ST-003;E-0115;15.01.2026 20:58;SKU-00387;1;66700,00;5;CASH
R-0034942;ST-011;E-0155;15.01.2026 12:03;SKU-00414;1;45100,00;20;CASH
R-0034868;ST-009;E-0145;15.01.2026 16:27;SKU-00020;3;94400,00;0;CASH
R-0034964;ST-012;E-0158;15.01.2026 15:56;SKU-00436;1;120400,00;;CASH
R-0034908;ST-010;E-0150;2026-01-15 09:06:17;SKU-00181;2;16200,00;;CARD
R-0034730;ST-003;E-0113;2026-01-15 09:32:15;SKU-00403;1;89500,00;;CARD
R-0034798;ST-006;E-0130;15.01.2026 16:33;SKU-00080;1;38300,00;;CARD
R-0034870;ST-009;E-0144;15.01.2026 12:49;SKU-00245;1;102000,00;;CARD
R-0034697;ST-002;E-0110;15.01.2026 10:07;SKU-00199;1;23300,00;;CARD
R-0034878;ST-009;E-0144;2026-01-15 17:28:56;SKU-00074;1;20000,00;;CARD
R-0034899;ST-010;E-0148;2026-01-15 13:22:59;SKU-00183;1;11300,00;;CARD
R-0034857;ST-008;E-0140;15.01.2026 13:38;SKU-00490;1;44400,00;;CARD
R-0034693;ST-002;E-0110;2026-01-15 14:34:53;SKU-00168;1;91300,00;;CASH
R-0034696;ST-002;E-0110;2026-01-15 12:30:37;SKU-00063;2;24200,00;20;CASH
R-0034819;ST-007;E-0135;15.01.2026 09:30;SKU-00485;3;9500.00;10;CASH
R-0034900;ST-010;E-0148;2026-01-15 17:39:10;SKU-00026;2;134100,00;0;CARD
R-0034844;ST-007;E-0133;15.01.2026 16:19;SKU-00471;1;85000.00;;CASH
R-0034864;ST-008;E-0140;15.01.2026 15:50;SKU-00463;1;160100,00;10;CASH
R-0034900;ST-010;E-0148;2026-01-15 17:39:10;SKU-00432;5;78300,00;5;CARD
R-0034691;ST-002;E-0108;2026-01-15 14:31:38;SKU-00143;5;17400,00;10;CARD
R-0034849;ST-008;E-0139;2026-01-15 16:50:24;SKU-00465;1;166300,00;0;CASH
R-0034755;ST-004;E-0118;15.01.2026 19:55;SKU-00409;1;20700,00;;CARD
R-0034815;ST-006;E-0129;15.01.2026 12:17;SKU-00059;1;12900,00;;CASH
R-0034970;ST-012;E-0159;15.01.2026 17:54;SKU-00018;1;79000,00;;CASH
R-0034955;ST-012;E-0160;15.01.2026 11:00;SKU-00286;3;86000,00;0;CARD
R-0034677;ST-001;E-0105;15.01.2026 12:27; sku-00019 ;5;116300,00;5;CASH
R-0034949;ST-011;E-0154;15.01.2026 13:12;SKU-00246;2;101500,00;20;CARD
R-0034734;ST-003;E-0114;15.01.2026 17:53;SKU-00360;1;38800,00;;CASH
R-0034784;ST-005;E-0125;15.01.2026 13:29;SKU-00455;1;59900,00;;CASH
R-0034737;ST-003;E-0113;2026-01-15 17:05:21;SKU-00014;2;15100,00;;CARD
R-0034780;ST-005;E-0124;15.01.2026 14:19;SKU-00447;1;9800,00;0;CASH
R-0034669;ST-001;E-0104;15.01.2026 15:55;SKU-00360;2;38800,00;5;CASH
R-0034959;ST-012;E-0159;2026-01-15 20:12:12;SKU-00317;1;57400.00;;CARD
R-0034700;ST-002;E-0110;2026-01-15 13:05:10;SKU-00262;1;32800,00;0;CASH
R-0034926;ST-011;E-0153;15.01.2026 12:51;SKU-00320;2;119100,00;20;TRANSFER
R-0034866;ST-008;E-0138;2026-01-15 13:54:55;SKU-00168;1;91300,00;0;TRANSFER
R-0034828;ST-007;E-0133;15.01.2026 17:46;SKU-00020;5;94400,00;0;CASH
R-0034820;ST-007;E-0133;15.01.2026 09:21;SKU-00257;1;108800,00;5;CASH
R-0034854;ST-008;E-0138;15.01.2026 10:48;SKU-00054;1;33700,00;0;CASH
R-0034864;ST-008;E-0140;15.01.2026 15:50;SKU-00027;3;100600,00;;CASH
R-0034804;ST-006;E-0129;15.01.2026 16:50;SKU-00042;1;137500,00;;CARD
R-0034880;ST-009;E-0145;15.01.2026 15:15;SKU-00250;1;109000,00;10;CARD
R-0034671;ST-001;E-0104;2026-01-15 15:00:28;SKU-00115;3;115100,00;;CARD
R-0034948;ST-011;E-0154;2026-01-15 14:42:31;SKU-00209;1;15900,00;10;CARD
R-0034718;ST-003;E-0115;2026-01-15 17:20:35;SKU-00191;2;38600,00;5;CASH
R-0034817;ST-007;E-0135;15.01.2026 14:49;SKU-00234;2;59900,00;;TRANSFER
R-0034878;ST-009;E-0144;2026-01-15 17:28:56;SKU-00392;1;53300,00;;CARD
R-0034973;ST-012;E-0160;15.01.2026 18:59;SKU-00309;4;25700,00;;CARD
R-0034796;ST-006;E-0129;15.01.2026 17:54;SKU-00117;2;70200,00;5;TRANSFER
R-0034905;ST-010;E-0150;15.01.2026 20:43;SKU-00251;2;132500,00;;TRANSFER
R-0034747;ST-004;E-0120;15.01.2026 19:31;SKU-00062;3;62600,00;15;CASH
R-0034789;ST-005;E-0125;15.01.2026 19:46;SKU-00134;1;36300,00;10;CASH
R-0034908;ST-010;E-0150;15.01.2026 09:06;SKU-00243;1;176700,00;0;CARD
R-0034937;ST-011;E-0155;15.01.2026 09:46;SKU-00161;1;125600,00;0;CARD
R-0034749;ST-004;E-0118;15.01.2026 12:46;SKU-00245;4;102000,00;0;CASH
R-0034831;ST-007;E-0135;15.01.2026 10:59;SKU-00292;3;63500,00;15;CASH
R-0034954;ST-012;E-0160;15.01.2026 17:24;SKU-00103;2;144500,00;20;CASH
R-0034866;ST-008;E-0138;2026-01-15 13:54:55;SKU-00063;1;24200.00;;TRANSFER
R-0034805;ST-006;E-0128;15.01.2026 20:47;SKU-00219;1;40500,00;0;CASH
R-0034727;ST-003;E-0114;2026-01-15 17:51:08;SKU-00080;2;38300,00;0;TRANSFER
R-0034829;ST-007;E-0133;15.01.2026 18:43;SKU-00319;1;;;CARD
R-0034932;ST-011;E-0153;15.01.2026 16:32;SKU-00319;2;102500,00;;CASH
R-0034672;ST-001;E-0103;15.01.2026 14:59;SKU-00415;1;87600,00;;CARD
R-0034892;ST-009;E-0108;15.01.2026 09:45;SKU-00159;1;25600,00;;CARD
R-0034794;ST-006;E-0129;2026-01-15 12:03:29;SKU-00351;2;82000,00;0;TRANSFER
R-0034843;ST-007;E-0134;15.01.2026 18:48;SKU-00196;2;33100,00;;CARD
R-0034678;ST-001;E-0103;2026-01-15 17:54:28;SKU-00497;1;38000,00;5;TRANSFER
R-0034766;ST-004;E-0118;2026-01-15 09:26:38;SKU-00178;4;59900,00;10;CARD
R-0034957;ST-012;E-0160;15.01.2026 17:16;SKU-00298;4;94200,00;0;CARD
R-0034949;ST-011;E-0154;15.01.2026 13:12;SKU-00287;3;51100,00;0;CARD
R-0034881;ST-009;E-0144;15.01.2026 09:21;SKU-00370;1;66200,00;5;CASH
R-0034760;ST-004;E-0120;15.01.2026 12:48;SKU-00061;3;71800,00;;TRANSFER
R-0034688;ST-001;E-0104;2026-01-15 10:04:16;SKU-00157;8;83000,00;;CASH
R-0034854;ST-008;E-0138;15.01.2026 10:48;SKU-00244;5;99700,00;0;CASH
R-0034692;ST-002;E-0109;15.01.2026 09:40;SKU-00445;2;37300,00;15;CASH
R-0034959;ST-012;E-0159;15.01.2026 20:12;SKU-00454;1;83500,00;;CARD
R-0034791;ST-005;E-0124;15.01.2026 14:00;SKU-00063;3;38720,00;10;CARD
R-0034683;ST-001;E-0104;15.01.2026 20:03;SKU-00073;1;93500,00;15;TRANSFER
R-0034832;ST-007;E-0135;15.01.2026 19:56;SKU-00142;4;45300,00;5;CASH
R-0034896;ST-010;E-0150;15.01.2026 14:45;SKU-00002;1;67400,00;5;CASH
R-0034803;ST-091;E-0128;15.01.2026 10:30;SKU-00404;2;77200.00;10;CASH
R-0034741;ST-003;E-0113;2026-01-15 16:32:20;SKU-00196;8;33100,00;;CASH
R-0034860;ST-008;E-0138;15.01.2026 19:34;SKU-00314;1;135200.00;;CASH
R-0034926;ST-011;E-0153;15.01.2026 12:51;SKU-00115;3;115100,00;5;TRANSFER
R-0034717;ST-003;E-0114;15.01.2026 10:56;SKU-00008;2;41700,00;15;TRANSFER
R-0034745;ST-004;E-0120;15.01.2026 15:28;SKU-00020;1;94400,00;;CASH
R-0034809;ST-006;E-0129;2026-01-15 09:36:25;SKU-00395;1;57400,00;0;CASH
R-0034847;ST-007;E-0133;2026-01-15 20:31:51;SKU-00237;1;101100,00;;TRANSFER
R-0034704;ST-002;E-0109;2026-01-15 11:22:53;SKU-00080;1;38300,00;5;CASH
R-0034930;ST-011;E-0154;15.01.2026 12:44;SKU-00303;1;151000,00;15;CASH
R-0034821;ST-007;E-0134;2026-01-15 18:10:57;SKU-00395;1;57400,00;0;CARD
R-0034732;ST-003;E-0114;15.01.2026 12:51;SKU-00153;1;146600,00;15;CARD
R-0034711;ST-002;E-0108;2026-01-15 09:55:22;SKU-00102;1;71000,00;15;CARD
R-0034772;ST-004;E-0119;2026-01-15 19:01:06;SKU-00218;4;15800,00;;TRANSFER
