receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0048693;ST-012;E-0158;25.02.2026 19:25;SKU-00398;3;15300,00;5;CARD
R-0048561;ST-006;E-0128;25.02.2026 18:29;SKU-00286;1;86000,00;5;CARD
R-0048611;ST-009;E-0144;25.02.2026 14:32;SKU-00275;1;54945,35;;CASH
R-0048445;ST-002;E-0110;25.02.2026 20:07;SKU-00230;1;106500,00;;CARD
R-0048488;ST-003;E-0113;25.02.2026 16:09;SKU-00196;1;34160,18;0;CASH
R-0048652;ST-010;E-0150;25.02.2026 14:29;SKU-00142;5;45300,00;;CASH
R-0048577;ST-007;E-0133;2026-02-25 09:56:10;SKU-00015;1;13700,00;10;CASH
R-0048453;ST-002;E-0110;2026-02-25 15:09:57;SKU-00467;4;68121,93;;CARD
R-0048585;ST-007;E-0134;25.02.2026 12:39; sku-00473 ;5;62200,00;10;CASH
R-0048664;ST-011;E-0155;25.02.2026 12:30;SKU-00280;1;73543,84;0;TRANSFER
R-0048620;ST-009;E-0145;25.02.2026 18:19;SKU-00413;2;84100,00;;CARD
R-0048635;ST-009;E-0145;2026-02-25 14:58:11;SKU-00178;1;59900,00;10;CASH
R-0048435;ST-001;E-0103;25.02.2026 15:48;SKU-00158;1;138500,00;5;CARD
R-0048691;ST-012;E-0158;2026-02-25 15:23:17;SKU-00022;1;81352,03;;CASH
R-0048652;ST-010;E-0150;25.02.2026 14:29;SKU-00186;1;18600,00;;CASH
R-0048520;ST-005;E-0124;2026-02-25 13:20:24;SKU-00086;1;144200,00;5;CASH
R-0048677;ST-011;E-0155;25.02.2026 20:02;SKU-00393;8;15133,08;;CASH
R-0048456;ST-002;E-0108;25.02.2026 14:36;SKU-00461;2;228160,00;20;CARD
R-0048589;ST-008;E-0138;25.02.2026 10:21;SKU-00256;3;88100,00;5;CARD
R-0048701;ST-012;E-0159;25.02.2026 10:13;SKU-00055;1;25200,00;5;CASH
R-0048512;ST-004;E-0118;25.02.2026 18:37;SKU-00442;5;131000,00;;CARD
R-0048693;ST-012;E-0158;2026-02-25 19:25:23;SKU-00135;1;29353,14;;CARD
R-0048464;ST-002;E-0108;25.02.2026 15:39;SKU-00298;1;106260,41;0;CARD
R-0048502;ST-004;E-0118;2026-02-25 17:42:33;SKU-00347;1;27500.00;0;CARD
R-0048629;ST-009;E-0145;25.02.2026 16:03;SKU-00269;5;47200,00;15;CASH
R-0048504;ST-004;E-0138;25.02.2026 15:08;SKU-00318;4;34900,00;;CASH
R-0048443;ST-002;E-0109;25.02.2026 16:05;SKU-00015;1;13700,00;;CARD
R-0048426;ST-001;E-0103;25.02.2026 18:31;SKU-00251;1;132500,00;0;CARD
R-0048657;ST-010;E-0149;2026-02-25 17:27:43;SKU-00335;4;51400,00;0;CARD
R-0048455;ST-002;E-0109;25.02.2026 16:20;SKU-00200;1;13700,00;;CARD
R-0048632;ST-009;E-0145;25.02.2026 10:01;SKU-00398;1;15300,00;;CARD
R-0048570;ST-007;E-0104;2026-02-25 12:46:33;SKU-00297;1;46100,00;;CASH
R-0048478;ST-003;E-0115;25.02.2026 10:34;SKU-00325;1;;5;CASH
R-0048561;ST-006;E-0128;25.02.2026 18:29;SKU-00393;2;15133,08;;CARD
R-0048482;ST-003;E-0114;2026-02-25 09:07:28;SKU-00386;1;11233,09;;CASH
R-0048518;ST-005;E-0123;25.02.2026 11:57;SKU-00029;5;11100,00;;CARD
R-0048613;ST-009;E-0145;25.02.2026 11:55;SKU-00405;1;;5;CARD
R-0048463;ST-002;E-0110;25.02.2026 15:22;SKU-00063;1;24200,00;10;CARD
R-0048703;ST-012;E-0158;25.02.2026 17:29;SKU-00153;1;146600,00;5;CARD
R-0048534;ST-005;E-0125;25.02.2026 13:00;SKU-00449;2;138100,00;10;CASH
R-0048669;ST-011;E-0153;25.02.2026 14:42;SKU-00443;2;76400,00;;CASH
R-0048550;ST-006;E-0129;2026-02-25 14:58:54;SKU-00227;2;43029,73;5;CASH
R-0048578;ST-007;E-0135;25.02.2026 13:37;SKU-00291;3;53511,89;;CASH
R-0048517;ST-004;E-0119;2026-02-25 11:13:55;SKU-00495;5;36800,00;10;CARD
R-0048568;ST-007;E-0134;25.02.2026 14:08;SKU-00060;1;33200,00;15;CASH
R-0048469;ST-003;E-0115;25.02.2026 13:05;SKU-00211;1;23412,77;0;CARD
R-0048661;ST-011;E-0153;25.02.2026 15:18;SKU-00190;2;60160,00;;CASH
R-0048527;ST-005;E-0123;2026-02-25 15:02:03;SKU-00050;8;41200,00;0;CARD
R-0048626;ST-009;E-0145;25.02.2026 20:56;SKU-00095;2;127617,11;;CASH
R-0048437;ST-002;E-0109;25.02.2026 16:36;SKU-00023;1;133500,00;5;CARD
R-0048452;ST-002;E-0109;25.02.2026 15:56;SKU-00242;1;173300,00;0;TRANSFER
R-0048681;ST-011;E-0153;25.02.2026 13:36;SKU-00118;1;21300,00;0;CARD
R-0048481;ST-003;E-0115;25.02.2026 13:09;SKU-00098;4;68300,00;5;CARD
R-0048679;ST-011;E-0155;25.02.2026 17:37;SKU-00421;3;176800,00;0;TRANSFER
R-0048454;ST-002;E-0108;2026-02-25 13:25:33;SKU-00374;4;28400,00;;TRANSFER
R-0048549;ST-006;E-0128;25.02.2026 15:21;SKU-00216;1;19000,00;;CARD
R-0048503;ST-004;E-0160;25.02.2026 10:51;SKU-00209;5;17958,21;0;CASH
R-0048472;ST-003;E-0113;25.02.2026 10:12;SKU-00103;1;144500,00;;CARD
R-0048421;ST-001;E-0105;25.02.2026 17:45;SKU-00442;1;131000,00;;CASH
R-0048582;ST-007;E-0134;25.02.2026 13:46;SKU-00224;1;30878,59;10;CARD
R-0048676;ST-011;E-0153;25.02.2026 15:43;SKU-00028;1;63796,17;;CARD
R-0048503;ST-004;E-0118;25.02.2026 10:51;SKU-00159;1;25600,00;;CASH
R-0048557;ST-006;E-0130;25.02.2026 19:26;SKU-00066;2;42500.00;0;CASH
R-0048665;ST-011;E-0155;25.02.2026 16:41;SKU-00255;2;155712,16;0;CASH
R-0048502;ST-004;E-0118;25.02.2026 17:42;SKU-00459;2;55100,00;5;CARD
R-0048492;ST-004;E-0120;25.02.2026 10:05;SKU-00032;3;80500,00;;TRANSFER
R-0048499;ST-004;E-0119;2026-02-25 13:21:16;SKU-00060;1;33200,00;0;CASH
R-0048448;ST-002;E-0109;25.02.2026 16:32;SKU-00268;1;89181,53;;CARD
R-0048447;ST-002;E-0109;2026-02-25 19:00:31;SKU-00061;1;75726,02;0;CASH
R-0048603;ST-008;E-0138;25.02.2026 13:28;SKU-00441;1;114000,00;0;CARD
R-0048567;ST-007;E-0133;2026-02-25 13:29:42;SKU-00400;2;88700,00;0;CASH
R-0048504;ST-004;E-0118;25.02.2026 15:08; sku-00096 ;2;77846,62;;CASH
R-0048629;ST-009;E-0145;2026-02-25 16:03:24;SKU-00270;1;20600,00;10;CASH
R-0048426;ST-001;E-0103;2026-02-25 18:31:00;SKU-00079;1;61300,00;10;CARD
R-0048612;ST-009;E-0145;25.02.2026 11:58;SKU-00347;1;27500,00;0;CARD
R-0048506;ST-004;E-0118;25.02.2026 16:00;SKU-00063;4;24200,00;;CASH
R-0048469;ST-003;E-0115;25.02.2026 13:05;SKU-00120;3;137600,00;;CARD
R-0048454;ST-002;E-0108;25.02.2026 13:25;SKU-00071;3;23100,00;5;TRANSFER
R-0048569;ST-007;E-0134;25.02.2026 17:37;SKU-00174;1;60700,00;;CASH
R-0048619;ST-009;E-0144;25.02.2026 12:36;SKU-00251;1;132500,00;20;CARD
R-0048438;ST-002;E-0109;25.02.2026 13:09;SKU-00143;2;17400.00;0;CARD
R-0048430;ST-001;E-0105;25.02.2026 11:13;SKU-00197;1;24300,00;10;CARD
R-0048551;ST-006;E-0130;25.02.2026 15:38;SKU-00082;1;131832,60;;CASH
R-0048587;ST-008;E-0139;25.02.2026 14:04;SKU-00252;3;119300,00;;CARD
R-0048419;ST-001;E-0104;2026-02-25 13:03:50;SKU-00235;4;16800,00;;CARD
R-0048618;ST-009;E-0144;25.02.2026 20:44;SKU-00082;2;131832,60;5;CASH
R-0048476;ST-003;E-0113;25.02.2026 11:00;SKU-00211;2;23412,77;5;CASH
R-0048567;ST-007;E-0133;25.02.2026 13:29;SKU-00295;2;79819,89;5;CASH
R-0048474;ST-003;E-0114;25.02.2026 11:56;SKU-00361;3;54080,00;;CASH
R-0048432;ST-001;E-0104;25.02.2026 14:04;SKU-00229;3;173344,90;;CASH
R-0048667;ST-011;E-0154;25.02.2026 10:05;SKU-00320;1;119100,00;5;CASH
R-0048659;ST-010;E-0150;2026-02-25 15:33:01;SKU-00378;2;74712,86;0;CASH
R-0048676;ST-011;E-0153;25.02.2026 15:43;SKU-00214;1;35400,00;0;CARD
R-0048593;ST-008;E-0140;2026-02-25 12:20:57;SKU-00140;1;75644,50;5;CARD
R-0048430;ST-001;E-0105;2026-02-25 11:13:15;SKU-00406;1;10200,00;0;CARD
R-0048427;ST-092;E-0105;25.02.2026 13:24;SKU-00434;1;165300,00;0;CARD
R-0048511;ST-004;E-0118;2026-02-25 15:11:45;SKU-00358;1;8500,00;0;CASH
R-0048567;ST-007;E-0133;2026-02-25 13:29:42;SKU-00488;1;60900,00;;CASH
R-0048468;ST-003;E-0113;2026-02-25 16:21:27;SKU-00449;2;138100,00;;CARD
R-0048452;ST-002;E-0109;25.02.2026 15:56;SKU-00480;2;91429.42;10;TRANSFER
R-0048605;ST-008;E-0138;25.02.2026 09:39;SKU-00036;2;92900,00;15;CASH
R-0048599;ST-008;E-0139;25.02.2026 10:40;SKU-00209;5;17958,21;;CARD
R-0048432;ST-001;E-0104;25.02.2026 14:04;SKU-00071;1;23100,00;5;CASH
R-0048468;ST-003;E-0113;25.02.2026 16:21;SKU-00397;1;5300,00;;CARD
R-0048421;ST-001;E-0105;25.02.2026 17:45;SKU-00381;1;6871,11;;CASH
R-0048511;ST-004;E-0118;25.02.2026 15:11;SKU-00165;3;62100,00;;CASH
R-0048525;ST-005;E-0124;25.02.2026 12:03;SKU-00176;1;63400,00;5;CASH
R-0048702;ST-012;E-0159;25.02.2026 19:42;SKU-00108;1;58500,00;0;CASH
R-0048421;ST-001;E-0105;25.02.2026 17:45;SKU-00399;4;51900,00;;CASH
R-0048662;ST-011;E-0154;25.02.2026 15:33;SKU-00234;2;68171,05;;CARD
R-0048572;ST-007;E-0134;25.02.2026 14:54;SKU-00106;2;113000,00;;CASH
R-0048692;ST-012;E-0160;2026-02-25 14:01:01;SKU-00050;2;41200,00;15;CARD
R-0048470;ST-003;E-0114;25.02.2026 14:40;SKU-00009;3;62708,66;;CARD
R-0048506;ST-004;E-0118;25.02.2026 16:00;SKU-00365;2;70790,02;0;CASH
R-0048547;ST-006;E-0128;25.02.2026 16:13;SKU-00133;3;142100,00;;CASH
R-0048423;ST-001;E-0104;2026-02-25 11:10:48;SKU-00423;2;127877,73;0;CARD
R-0048511;ST-004;E-0118;25.02.2026 15:11;SKU-00037;5;113900,00;;CASH
R-0048537;ST-005;E-0125;25.02.2026 12:42;SKU-00161;1;125600,00;;CASH
R-0048617;ST-009;E-0145;2026-02-25 12:32:25;SKU-00467;2;68121,93;;CARD
R-0048492;ST-004;E-0120;25.02.2026 10:05;SKU-00082;1;131832,60;;TRANSFER
R-0048525;ST-005;E-0124;25.02.2026 12:03;SKU-00282;1;28900,00;10;CASH
R-0048446;ST-002;E-0110;25.02.2026 12:31;SKU-00427;3;102600,00;;CASH
R-0048687;ST-012;E-0158;2026-02-25 18:57:47;SKU-00335;5;51400,00;;CARD
R-0048560;ST-006;E-0128;2026-02-25 15:24:29;SKU-00411;5;58900,00;;CARD
R-0048439;ST-002;E-0110;25.02.2026 19:10;SKU-00485;1;9500,00;;CARD
R-0048440;ST-002;E-0109;25.02.2026 17:16;SKU-00215;5;36068,81;;CASH
R-0048590;ST-008;E-0139;2026-02-25 15:01:12;SKU-00093;2;103800,00;0;TRANSFER
R-0048431;ST-001;E-0103;25.02.2026 20:54;SKU-00365;1;-;0;CARD
R-0048580;ST-007;E-0135;25.02.2026 20:36;SKU-00215;1;36068.81;20;CARD
R-0048484;ST-003;E-0113;25.02.2026 17:25;SKU-00258;1;58200.00;20;CASH
R-0048553;ST-006;E-0128;25.02.2026 10:08;SKU-00143;1;17400,00;0;CASH
R-0048594;ST-008;E-0138;25.02.2026 12:48;SKU-00026;2;134100,00;;CASH
R-0048454;ST-002;E-0108;25.02.2026 13:25;SKU-00239;1;23000.00;15;TRANSFER
R-0048591;ST-008;E-0139;25.02.2026 20:31;SKU-00231;2;97279,15;0;CARD
R-0048464;ST-002;E-0108;25.02.2026 15:39;SKU-00107;1;68800,00;;CARD
R-0048464;ST-002;E-0108;25.02.2026 15:39;SKU-00425;8;88600,00;0;CARD
R-0048641;ST-010;E-0149;25.02.2026 16:45;SKU-00431;1;29378,99;0;CARD
R-0048554;ST-006;E-0129;25.02.2026 16:55;SKU-00483;2;12390,58;0;CARD
R-0048580;ST-007;E-0135;25.02.2026 20:36;SKU-00955;4;47700,00;0;CARD
R-0048489;ST-003;E-0113;25.02.2026 11:45;SKU-00032;1;80500,00;;CARD
R-0048651;ST-010;E-0150;25.02.2026 09:05;SKU-00112;1;117300,00;;CASH
R-0048457;ST-002;E-0108;2026-02-25 10:37:46;SKU-00348;3;5000,00;;CASH
R-0048633;ST-009;E-0145;25.02.2026 14:07;SKU-00377;2;47437,51;;TRANSFER
R-0048463;ST-002;E-0110;25.02.2026 15:22;SKU-00103;4;144500,00;5;CARD
R-0048530;ST-005;E-0125;25.02.2026 18:34;SKU-00355;8;78200,00;;CASH
R-0048598;ST-008;E-0139;2026-02-25 17:31:53;SKU-00471;3;85000,00;;CARD
R-0048419;ST-001;E-0104;25.02.2026 13:03;SKU-00472;4;62700,00;;CARD
R-0048647;ST-010;E-0148;25.02.2026 15:42;SKU-00205;1;24000,00;15;CASH
