receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0045487;ST-006;E-0128;16.02.2026 16:34;SKU-00343;1;40300,00;;CASH
R-0045570;ST-009;E-0144;16.02.2026 16:40;SKU-00491;2;91561,91;15;CASH
R-0045386;ST-001;E-0105;2026-02-16 19:12:52;SKU-00047;3;21525,63;;CARD
R-0045538;ST-008;E-0140;16.02.2026 17:58;SKU-00439;3;151700,00;;CARD
R-0045391;ST-002;E-0110;16.02.2026 12:03;SKU-00397;1;5300,00;5;CASH
R-0045647;ST-012;E-0159;16.02.2026 12:20;SKU-00958;5;98200,00;;CARD
R-0045429;ST-004;E-0118;2026-02-16 20:21:06;SKU-00005;4;80800,00;;CASH
R-0045422;ST-003;E-0115;2026-02-16 11:56:03;SKU-00070;2;20600,00;;CASH
R-0045428;ST-003;E-0115;16.02.2026 11:59;SKU-00131;5;142400,00;15;CASH
R-0045406;ST-002;E-0109;16.02.2026 16:18;SKU-00112;5;117300,00;;TRANSFER
R-0045550;ST-009;E-0145;16.02.2026 19:11;SKU-00192;4;32500,00;;CARD
R-0045460;ST-005;E-0125;16.02.2026 17:08;SKU-00202;1;11500,00;;CASH
R-0045625;ST-011;E-0155;16.02.2026 13:12;SKU-00018;1;79000.00;;CASH
R-0045584;ST-010;E-0149;16.02.2026 14:22;SKU-00079;4;61300.00;;CARD
R-0045478;ST-005;E-0125;2026-02-16 19:24:13;SKU-00046;1;14921,96;;CASH
R-0045542;ST-008;E-0140;2026-02-16 10:04:19;SKU-00072;1;63191,12;15;CASH
R-0045646;ST-012;E-0159;16.02.2026 09:46;SKU-00360;1;38800,00;;CASH
R-0045519;ST-007;E-0135;16.02.2026 18:49;SKU-00437;2;48300,00;;CARD
R-0045372;ST-001;E-0105;2026-02-16 20:34:23;SKU-00409;-1;22279,95;10;CASH
R-0045449;ST-004;E-0119;2026-02-16 09:31:50;SKU-00187;1;12669,30;10;CARD
R-0045496;ST-006;E-0128;16.02.2026 13:29;SKU-00392;4;53300,00;;CASH
R-0045467;ST-005;E-0124;2026-02-16 20:15:11;SKU-00127;1;32636,34;;CARD
R-0045529;ST-007;E-0135;16.02.2026 10:03;SKU-00412;1;64400,00;;TRANSFER
R-0045636;ST-012;E-0158;16.02.2026 13:30;SKU-00188;1;23300,00;;CARD
R-0045438;ST-004;E-0120;2026-02-16 18:34:41;SKU-00404;1;77200.00;15;CARD
R-0045476;ST-005;E-0123;2026-02-16 19:49:22;SKU-00306;1;45100,00;;CASH
R-0045373;ST-001;E-0103;16.02.2026 12:40;SKU-00127;1;32636,34;;CASH
R-0045369;ST-001;E-0104;16.02.2026 11:12;SKU-00476;3;11080,67;;CASH
R-0045412;ST-003;E-0114;16.02.2026 17:03;SKU-00483;5;12390,58;;CARD
R-0045532;ST-008;E-0139;2026-02-16 16:19:03;SKU-00211;1;23412,77;;CARD
R-0045393;ST-002;E-0108;16.02.2026 16:13;SKU-00215;1;;;CASH
R-0045436;ST-004;E-0120;16.02.2026 20:22;SKU-00147;1;75400,00;10;CASH
R-0045546;ST-008;E-0139;16.02.2026 15:40;SKU-00349;1;73800,00;;CARD
R-0045561;ST-009;E-0144;16.02.2026 18:31;SKU-00274;3;88000,00;;CASH
R-0045399;ST-002;E-0108;16.02.2026 18:13;SKU-00070;1;20600,00;10;CARD
R-0045398;ST-002;E-0110;2026-02-16 14:05:05;SKU-00382;2;81573,46;15;CASH
R-0045555;ST-009;E-0144;2026-02-16 15:56:16;SKU-00353;2;72220,50;;TRANSFER
R-0045439;ST-004;E-0119;16.02.2026 11:00;SKU-00275;1;54945,35;20;CARD
R-0045440;ST-004;E-0119;16.02.2026 10:51;SKU-00336;1;69900,00;;CASH
R-0045404;ST-002;E-0108;2026-02-16 09:52:30;SKU-00217;3;28170,29;0;CARD
R-0045518;ST-007;E-0135;2026-02-16 15:38:00;SKU-00278;4;7500,00;20;TRANSFER
R-0045555;ST-009;E-0144;16.02.2026 15:56;SKU-00075;3;76709,75;;TRANSFER
R-0045536;ST-008;E-0138;2026-02-16 18:22:31;SKU-00480;1;;;CASH
R-0045426;ST-003;E-0115;16.02.2026 16:42;SKU-00330;1;55100,00;;CASH
R-0045375;ST-001;E-0103;16.02.2026 16:26;SKU-00024;8;126200,00;;CASH
R-0045492;ST-006;E-0129;16.02.2026 13:06;SKU-00051;1;6500,00;10;CARD
R-0045396;ST-002;E-0108;16.02.2026 14:07;SKU-00207;3;24300,00;10;CASH
R-0045575;ST-010;E-0149;2026-02-16 20:22:17;SKU-00324;1;145400,00;;CASH
R-0045482;ST-006;E-0129;2026-02-16 10:50:14;SKU-00407;1;87300,00;;CARD
R-0045533;ST-008;E-0138;2026-02-16 17:56:07;SKU-00335;1;51400.00;;CASH
R-0045519;ST-007;E-0135;2026-02-16 18:49:36;SKU-00440;2;155824,08;10;CARD
R-0045578;ST-010;E-0150;16.02.2026 18:41;SKU-00071;2;23100,00;0;CARD
R-0045404;ST-002;E-0108;16.02.2026 09:52;SKU-00413;3;84100,00;;CARD
R-0045512;ST-006;E-0128;2026-02-16 10:46:19;SKU-00045;3;44100,00;0;CARD
R-0045595;ST-010;E-0148;16.02.2026 20:06;SKU-00271;1;82800,00;;CARD
R-0045565;ST-009;E-0144;16.02.2026 19:22;SKU-00431;3;29378,99;;CARD
R-0045415;ST-003;E-0115;16.02.2026 16:26;SKU-00374;5;28400,00;0;CASH
R-0045584;ST-010;E-0149;16.02.2026 14:22;SKU-00130;1;130754,34;15;CARD
R-0045482;ST-006;E-0129;16.02.2026 10:50;SKU-00432;2;84952,33;;CARD
R-0045593;ST-010;E-0148;2026-02-16 15:49:01;SKU-00131;2;;;CASH
R-0045371;ST-001;E-0105;16.02.2026 17:05;SKU-00230;1;106500,00;5;CASH
R-0045371;ST-001;E-0105;16.02.2026 17:05;SKU-00108;1;58500,00;15;CASH
R-0045437;ST-004;E-0118;16.02.2026 09:19;SKU-00378;4;;;CARD
R-0045400;ST-002;E-0108;16.02.2026 13:20;SKU-00006;1;52987,84;0;CASH
R-0045380;ST-001;E-0104;16.02.2026 19:36;SKU-00055;2;25200.00;;CASH
R-0045491;ST-006;E-0130;16.02.2026 19:23;SKU-00351;2;85712,15;0;CASH
R-0045501;ST-006;E-0128;16.02.2026 13:40;SKU-00414;1;45100,00;10;CARD
R-0045561;ST-009;E-0144;16.02.2026 18:31;SKU-00949;1;7500,00;;CASH
R-0045476;ST-005;E-0123;2026-02-16 19:49:22;SKU-00372;2;19906,86;0;CASH
R-0045432;ST-004;E-0120;16.02.2026 10:22;SKU-00337;2;30173.94;10;CASH
R-0045474;ST-005;E-0125;2026-02-16 14:13:13;SKU-00200;1;13700,00;;CARD
R-0045486;ST-006;E-0130;2026-02-16 12:14:19;SKU-00311;4;42200.00;;CARD
R-0045610;ST-011;E-0153;2026-02-16 20:32:26;SKU-00481;1;89360,34;;CARD
R-0045459;ST-005;E-0124;2026-02-16 17:53:02;SKU-00025;2;21600,00;;CASH
R-0045385;ST-001;E-0103;16.02.2026 15:41;SKU-00304;5;141512,46;5;CASH
R-0045526;ST-007;E-0134;16.02.2026 12:32;SKU-00057;1;6100,00;0;CARD
R-0045551;ST-009;E-0144;16.02.2026 17:06;SKU-00182;2;39100,00;;CASH
R-0045371;ST-001;E-0105;16.02.2026 17:05;SKU-00409;5;22279,95;5;CASH
R-0045493;ST-006;E-0130;16.02.2026 11:55;SKU-00059;3;12900,00;;CASH
R-0045591;ST-010;E-0148;16.02.2026 18:16;SKU-00278;1;7500.00;10;CASH
R-0045498;ST-006;E-0128;2026-02-16 14:45:51;SKU-00286;3;86000,00;;CASH
R-0045584;ST-010;E-0149;2026-02-16 14:22:13;SKU-00105;1;32726,56;;CARD
R-0045370;ST-001;E-0103;16.02.2026 19:01;SKU-00111;1;57700,00;;CARD
R-0045643;ST-012;E-0158;16.02.2026 19:25;SKU-00328;3;102800,00;0;CASH
R-0045395;ST-002;E-0110;2026-02-16 10:51:19;SKU-00287;1;51100.00;0;CARD
R-0045415;ST-003;E-0115;16.02.2026 16:26;SKU-00326;4;29200,00;0;CASH
R-0045639;ST-012;E-0158;16.02.2026 14:50;SKU-00252;1;119300,00;;CARD
R-0045364;ST-001;E-0104;16.02.2026 09:03;SKU-00429;2;;;TRANSFER
R-0045570;ST-009;E-0144;2026-02-16 16:40:35;SKU-00269;4;47200,00;5;CASH
R-0045471;ST-005;E-0123;16.02.2026 13:47;SKU-00146;1;38700,00;0;CARD
R-0045464;ST-005;E-0123;2026-02-16 09:56:40;SKU-00301;1;103500.00;5;CARD
R-0045522;ST-007;E-0133;2026-02-16 13:42:58;SKU-00177;1;112815,17;0;CASH
R-0045497;ST-006;E-0129;2026-02-16 17:10:34;SKU-00303;1;151000,00;0;CARD
R-0045402;ST-002;E-0110;16.02.2026 13:55; sku-00162 ;4;144700,00;;CARD
R-0045645;ST-012;E-0158;2026-02-16 14:25:09;SKU-00007;1;22000,00;0;CARD
R-0045513;ST-007;E-0133;16.02.2026 12:28;SKU-00465;1;166300,00;10;CARD
R-0045620;ST-011;E-0153;2026-02-16 16:51:09;SKU-00437;1;48300,00;0;CASH
R-0045521;ST-007;E-0135;2026-02-16 16:24:12;SKU-00181;4;16200,00;15;CARD
R-0045403;ST-002;E-0108;2026-02-16 15:22:44;SKU-00213;3;39000,00;;CARD
R-0045629;ST-011;E-0153;16.02.2026 13:45;SKU-00165;1;62100,00;;CARD
R-0045584;ST-010;E-0149;16.02.2026 14:22;SKU-00064;1;22200.00;10;CARD
R-0045592;ST-010;E-0150;16.02.2026 12:45;SKU-00278;1;7500,00;10;CARD
R-0045463;ST-005;E-0125;2026-02-16 10:33:48;SKU-00466;3;11204,53;0;TRANSFER
R-0045372;ST-001;E-0105;16.02.2026 20:34;SKU-00263;5;41113,13;0;CASH
R-0045598;ST-010;E-0148;16.02.2026 15:31;SKU-00306;1;45100,00;10;CARD
