receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0030991;ST-012;E-0160;03.01.2026 10:57;SKU-00415;1;87600,00;;CARD
R-0031006;ST-012;E-0160;2026-01-03 19:06:47;SKU-00057;1;6100,00;;CARD
R-0030674;ST-002;E-0110;03.01.2026 18:25;SKU-00391;1;63100,00;;TRANSFER
R-0030641;ST-001;E-0103;03.01.2026 14:55;SKU-00458;3;124900,00;0;CASH
R-0030618;ST-001;E-0104;03.01.2026 15:04;SKU-00486;1;47900.00;15;CARD
R-0030872;ST-008;E-0138;03.01.2026 11:32;SKU-00095;8;112700.00;;CASH
R-0030991;ST-012;E-0160;03.01.2026 10:57;SKU-00306;1;45100,00;15;CARD
R-0030897;ST-009;E-0144;03.01.2026 11:52;SKU-00264;3;133800,00;;CARD
R-0030903;ST-009;E-0144;2026-01-03 19:09:56;SKU-00061;3;71800,00;0;CARD
R-0030773;ST-005;E-0125;03.01.2026 16:51;SKU-00415;1;87600,00;;CASH
R-0030792;ST-006;E-0130;03.01.2026 09:28;SKU-00141;8;60300,00;;CARD
R-0030719;ST-004;E-0118;03.01.2026 18:20;SKU-00249;3;32600,00;;CASH
R-0030681;ST-002;E-0109;03.01.2026 16:48;SKU-00008;2;41700,00;;TRANSFER
R-0030633;ST-001;E-0103;03.01.2026 20:41;SKU-00228;1;118500.00;;CASH
R-0030668;ST-002;E-0108;2026-01-03 20:08:14;SKU-00259;1;53600,00;5;CASH
R-0030849;ST-008;E-0138;03.01.2026 18:55;SKU-00482;3;37100,00;;CARD
R-0030791;ST-006;E-0130;03.01.2026 16:43;SKU-00015;5;;;CARD
R-0030646;ST-002;E-0108;2026-01-03 11:54:58;SKU-00469;3;51100,00;5;CASH
R-0030932;ST-010;E-0149;03.01.2026 14:06; sku-00321 ;1;125800,00;;CASH
R-0030865;ST-008;E-0138;2026-01-03 10:58:23;SKU-00197;2;24300,00;10;CASH
R-0030821;ST-007;E-0133;2026-01-03 19:20:14;SKU-00441;5;114000,00;0;CASH
R-0030981;ST-011;E-0155;03.01.2026 14:55;SKU-00239;1;23000,00;15;CARD
R-0031009;ST-012;E-0160;2026-01-03 15:21:36;SKU-00408;1;40000.00;5;TRANSFER
R-0030876;ST-008;E-0138;03.01.2026 17:06;SKU-00238;3;58700,00;10;TRANSFER
R-0030637;ST-001;E-0105;03.01.2026 17:55;SKU-00301;2;103500,00;15;CARD
R-0030930;ST-010;E-0149;03.01.2026 15:04;SKU-00225;1;18200,00;140;CASH
R-0030805;ST-006;E-0128;03.01.2026 11:59;SKU-00395;1;57400,00;;CASH
R-0031011;ST-012;E-0158;2026-01-03 14:16:08;SKU-00352;1;92800,00;0;CASH
R-0030747;ST-005;E-0123;2026-01-03 16:35:43;SKU-00227;1;41500,00;;CASH
R-0031009;ST-012;E-0160;03.01.2026 15:21;SKU-00315;2;169600,00;5;TRANSFER
R-0030621;ST-001;E-0104;03.01.2026 10:04;SKU-00324;2;145400,00;0;CASH
R-0030630;ST-001;E-0103;03.01.2026 09:28;SKU-00208;2;29100,00;;CARD
R-0030962;ST-011;E-0153;2026-01-03 13:54:34;SKU-00110;1;22700,00;10;CASH
R-0030764;ST-005;E-0123;03.01.2026 14:24;SKU-00241;2;56500,00;;CARD
R-0031009;ST-012;E-0160;03.01.2026 15:21;SKU-00163;4;176100,00;0;TRANSFER
R-0030689;ST-003;E-0113;03.01.2026 09:27;SKU-00029;1;11100,00;5;CARD
R-0030889;ST-009;E-0144;2026-01-03 14:40:13;SKU-00177;2;99700,00;;CASH
R-0030645;ST-002;E-0109;03.01.2026 20:36;SKU-00310;1;141800,00;10;CASH
R-0030739;ST-004;E-0118;03.01.2026 17:18;SKU-00227;1;41500,00;;CARD
R-0030671;ST-002;E-0108;03.01.2026 12:58;SKU-00290;1;21700,00;;CARD
R-0030779;ST-006;E-0130;03.01.2026 18:20;SKU-00014;1;15100,00;10;CARD
R-0030802;ST-006;E-0128;03.01.2026 12:25;SKU-00493;4;5200,00;;CASH
R-0030843;ST-007;E-0133;03.01.2026 11:17;SKU-00344;2;9900,00;5;CASH
R-0030811;ST-007;E-0134;03.01.2026 11:23;SKU-00005;4;80800,00;0;CARD
R-0030679;ST-002;E-0108;2026-01-03 10:41:20;SKU-00226;4;167200,00;;CASH
R-0030992;ST-012;E-0158;03.01.2026 10:55;SKU-00423;2;118800,00;15;CARD
R-0030781;ST-006;E-0129;03.01.2026 16:51;SKU-00175;1;-;0;CASH
R-0030926;ST-010;E-0148;03.01.2026 12:19;SKU-00474;3;56200,00;0;CARD
R-0030875;ST-008;E-0139;03.01.2026 10:02;SKU-00417;2;16900,00;5;CARD
R-0030935;ST-010;E-0149;03.01.2026 13:30;SKU-00279;4;52200,00;5;CASH
R-0030899;ST-009;E-0144;03.01.2026 09:33;SKU-00317;1;57400,00;;CARD
R-0030709;ST-003;E-0114;03.01.2026 16:33;SKU-00997;1;45600,00;;CASH
R-0030858;ST-008;E-0139;03.01.2026 15:14;SKU-00334;1;30700,00;;CASH
R-0030722;ST-004;E-0119;03.01.2026 20:01;SKU-00053;3;38200.00;;CASH
R-0030803;ST-006;E-0128;03.01.2026 17:39;SKU-00158;1;138500.00;;CARD
R-0030965;ST-011;E-0155;03.01.2026 18:03;SKU-00497;1;38000,00;0;CARD
R-0030971;ST-011;E-0153;03.01.2026 17:50;SKU-00201;5;40200,00;;TRANSFER
R-0030838;ST-007;E-0133;2026-01-03 17:29:11;SKU-00155;2;59400,00;0;CARD
R-0030659;ST-002;E-0110;03.01.2026 18:48;SKU-00391;1;63100,00;;CASH
R-0030972;ST-011;E-0153;2026-01-03 09:10:54;SKU-00441;3;114000,00;;CARD
R-0030922;ST-010;E-0149;03.01.2026 13:07;SKU-00181;2;16200,00;5;CARD
R-0030736;ST-004;E-0120;03.01.2026 12:41;SKU-00433;4;84800,00;0;CASH
R-0030860;ST-008;E-0139;03.01.2026 15:01;SKU-00006;8;47800.00;;CARD
R-0030953;ST-011;E-0154;03.01.2026 11:35;SKU-00475;1;n/a;0;CASH
R-0030877;ST-008;E-0140;03.01.2026 09:01;SKU-00325;1;179600.00;20;CARD
R-0030914;ST-010;E-0150;2026-01-03 11:47:02;SKU-00216;1;19000,00;5;TRANSFER
R-0030985;ST-012;E-0158;2026-01-03 15:36:35;SKU-00306;3;45100,00;;CARD
R-0030820;ST-007;E-0135;03.01.2026 13:07;SKU-00296;1;35700,00;0;CASH
R-0030647;ST-002;E-0110;2026-01-03 19:46:08;SKU-00222;2;29700,00;0;CARD
R-0030708;ST-003;E-0114;2026-01-03 17:39:21;SKU-00338;1;90600.00;5;TRANSFER
R-0031002;ST-012;E-0159;2026-01-03 09:13:21;SKU-00026;3;134100,00;20;CASH
R-0030693;ST-003;E-0114;03.01.2026 20:18;SKU-00259;1;53600,00;10;CARD
R-0030887;ST-009;E-0145;03.01.2026 15:06;SKU-00381;1;6200,00;;CASH
R-0030900;ST-009;E-0144;03.01.2026 20:26;SKU-00093;3;103800,00;;CASH
R-0030621;ST-001;E-0104;2026-01-03 10:04:54;SKU-00175;3;130100,00;5;CASH
R-0030616;ST-001;E-0104;03.01.2026 18:50;SKU-00201;2;40200,00;0;CARD
R-0030813;ST-007;E-0133;03.01.2026 10:37;SKU-00380;1;50000,00;0;CASH
R-0030632;ST-001;E-0103;03.01.2026 20:45;SKU-00112;1;117300,00;15;CASH
R-0030753;ST-005;E-0123;2026-01-03 14:49:29;SKU-00378;3;;;CASH
R-0030829;ST-007;E-0134;03.01.2026 10:56;SKU-00023;3;133500,00;;CARD
R-0030862;ST-008;E-0140;2026-01-03 19:29:11;SKU-00403;1;143200,00;15;CASH
R-0030886;ST-009;E-0145;03.01.2026 18:54;SKU-00049;1;30700,00;;CASH
R-0030910;ST-009;E-0145;2026-01-03 15:57:09;SKU-00083;1;51500,00;;CASH
R-0030697;ST-003;E-0115;2026-01-03 10:28:55;SKU-00283;3;71900,00;;CASH
R-0030823;ST-007;E-0135;2026-01-03 10:51:40;SKU-00099;1;108400,00;0;CASH
R-0030923;ST-010;E-0150;2026-01-03 18:42:45;SKU-00496;1;97800.00;10;CASH
R-0030679;ST-002;E-0108;2026-01-03 10:41:20;SKU-00001;1;18000,00;;CASH
R-0030988;ST-012;E-0160;2026-01-03 14:10:33;SKU-00277;5;63300,00;;CASH
R-0030997;ST-012;E-0160;03.01.2026 09:58;SKU-00119;1;93600,00;;CARD
R-0030633;ST-001;E-0103;03.01.2026 20:41;SKU-00195;4;59200,00;0;CASH
R-0030712;ST-004;E-0119;2026-01-03 14:03:33;SKU-00434;5;;;CARD
R-0030983;ST-012;E-0158;03.01.2026 12:05;SKU-00003;1;5400,00;;CASH
R-0030680;ST-002;E-0110;2026-01-03 20:26:13;SKU-00285;1;70900,00;0;CARD
R-0030749;ST-005;E-0125;03.01.2026 12:07;SKU-00121;1;15000,00;5;CASH
R-0030878;ST-008;E-0139;03.01.2026 15:22;SKU-00125;1;83200,00;;CASH
R-0030654;ST-002;E-0108;2026-01-03 16:13:54;SKU-00315;8;169600,00;20;CARD
R-0030947;ST-010;E-0150;03.01.2026 18:41;SKU-00122;1;66600.00;20;CASH
R-0030734;ST-004;E-0120;03.01.2026 18:29;SKU-00331;4;45600,00;10;CASH
R-0030656;ST-093;E-0108;03.01.2026 12:08;SKU-00335;3;51400,00;15;CASH
R-0030984;ST-012;E-0158;03.01.2026 10:59;SKU-00100;2;126800,00;;TRANSFER
R-0030614;ST-001;E-0104;03.01.2026 15:53;SKU-00216;4;19000,00;;CARD
R-0030656;ST-002;E-0108;2026-01-03 12:08:09;SKU-00381;3;6200,00;;CASH
R-0030746;ST-005;E-0123;03.01.2026 12:32;SKU-00144;5;47800,00;;CASH
R-0030865;ST-008;E-0138;03.01.2026 10:58;SKU-00176;1;63400,00;;CASH
R-0030674;ST-002;E-0110;03.01.2026 18:25; sku-00351 ;1;82000,00;15;TRANSFER
R-0030832;ST-007;E-0133;2026-01-03 14:19:40;SKU-00044;1;57400,00;20;CASH
R-0030891;ST-009;E-0144;2026-01-03 13:53:56;SKU-00284;2;18000,00;;CASH
R-0030622;ST-001;E-0105;03.01.2026 17:45;SKU-00173;4;117900,00;;CASH
R-0030749;ST-005;E-0125;03.01.2026 12:07;SKU-00478;2;19800,00;;CASH
R-0030879;ST-008;E-0139;2026-01-03 09:38:24;SKU-00377;8;72960,00;;CASH
R-0030884;ST-008;E-0139;2026-01-03 12:07:09;SKU-00036;1;92900,00;5;CARD
R-0030874;ST-008;E-0139;03.01.2026 19:43;SKU-00159;2;25600,00;;CASH
R-0030648;ST-002;E-0108;03.01.2026 12:25;SKU-00150;3;12300,00;20;CASH
R-0030888;ST-009;E-0145;2026-01-03 09:45:07;SKU-00322;2;95700,00;0;CASH
R-0030770;ST-005;E-0124;2026-01-03 10:02:23;SKU-00306;2;45100,00;0;CASH
R-0030853;ST-008;E-0140;03.01.2026 13:25;SKU-00368;-2;50700.00;;CASH
R-0030714;ST-004;E-0119;03.01.2026 20:22;SKU-00185;2;;5;CASH
R-0030860;ST-008;E-0139;2026-01-03 15:01:46;SKU-00291;1;51700,00;10;CARD
R-0030854;ST-008;E-0139;2026-01-03 17:37:31;SKU-00459;2;55100,00;;TRANSFER
R-0030972;ST-011;E-0153;03.01.2026 09:10;SKU-00171;2;91700,00;15;CARD
R-0030844;ST-007;E-0133;2026-01-03 11:30:32;SKU-00477;3;28400,00;0;CASH
R-0030788;ST-006;E-0130;03.01.2026 12:19;SKU-00383;5;;10;CARD
R-0030930;ST-010;E-0149;2026-01-03 15:04:04;SKU-00255;5;142500,00;20;CASH
R-0030890;ST-009;E-0144;2026-01-03 09:16:38;SKU-00107;2;43000,00;;CARD
R-0030929;ST-010;E-0149;2026-01-03 17:30:43;SKU-00169;1;50200,00;0;CARD
R-0030796;ST-006;E-0128;03.01.2026 09:39;SKU-00020;1;94400,00;;CARD
R-0030999;ST-012;E-0159;2026-01-03 19:00:34;SKU-00033;2;137400,00;10;CASH
R-0030625;ST-001;E-0103;03.01.2026 19:55;SKU-00056;5;39700,00;20;CARD
R-0030900;ST-009;E-0144;2026-01-03 20:26:47;SKU-00311;1;42200,00;;CASH
R-0030698;ST-003;E-0114;03.01.2026 12:00;SKU-00115;1;115100,00;10;CARD
R-0030888;ST-009;E-0145;03.01.2026 09:45;SKU-00266;1;83800,00;;CASH
