receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0036417;ST-003;E-0114;20.01.2026 20:04;SKU-00115;1;115100,00;5;CASH
R-0036402;ST-003;E-0115;2026-01-20 19:05:40;SKU-00051;1;6500,00;5;CASH
R-0036422;ST-003;E-0114;2026-01-20 11:28:56;SKU-00405;1;77900,00;15;CASH
R-0036510;ST-007;E-0134;20.01.2026 09:40;SKU-00143;2;17400,00;5;CASH
R-0036613;ST-011;E-0154;2026-01-20 18:55:23;SKU-00250;1;109000,00;0;CARD
R-0036366;ST-001;E-0104;20.01.2026 16:26;SKU-00412;1;64400,00;;TRANSFER
R-0036609;ST-010;E-0148;20.01.2026 09:56;SKU-00118;1;21300,00;0;CARD
R-0036664;ST-012;E-0160;20.01.2026 18:24;SKU-00400;1;88700,00;0;TRANSFER
R-0036359;ST-001;E-0104;20.01.2026 17:48;SKU-00402;1;79600,00;5;CASH
R-0036407;ST-003;E-0114;20.01.2026 19:04;SKU-00208;2;;0;CASH
R-0036585;ST-010;E-0150;20.01.2026 17:49;SKU-00184;1;21800,00;0;CASH
R-0036617;ST-011;E-0155;20.01.2026 20:29;SKU-00021;1;81900,00;;CASH
R-0036403;ST-003;E-0114;20.01.2026 09:24;SKU-00426;1;92100,00;0;CARD
R-0036445;ST-004;E-0119;20.01.2026 11:09;SKU-00061;1;71800,00;;CARD
R-0036667;ST-012;E-0158;20.01.2026 15:13;SKU-00172;2;78700,00;;CARD
R-0036362;ST-001;E-0103;2026-01-20 18:21:06;SKU-00350;5;;;CASH
R-0036495;ST-006;E-0129;20.01.2026 13:29;SKU-00460;4;81800,00;;CARD
R-0036658;ST-012;E-0160;20.01.2026 15:04;SKU-00451;2;134200,00;;CARD
R-0036568;ST-009;E-0144;20.01.2026 10:19;SKU-00383;1;27800,00;10;CARD
R-0036556;ST-009;E-0144;20.01.2026 09:15;SKU-00248;5;123000,00;5;CASH
R-0036446;ST-004;E-0120;20.01.2026 14:57;SKU-00085;3;128900,00;0;CASH
R-0036597;ST-010;E-0150;20.01.2026 11:19;SKU-00406;1;10200,00;;CASH
R-0036428;ST-003;E-0114;20.01.2026 14:58;SKU-00154;1;165900,00;;CARD
R-0036654;ST-012;E-0158;20.01.2026 16:57;SKU-00253;1;38300,00;5;CARD
R-0036513;ST-007;E-0133;20.01.2026 18:29;SKU-00483;1;11200,00;;CASH
R-0036581;ST-010;E-0148;20.01.2026 19:25;SKU-00325;4;179600,00;;CASH
R-0036628;ST-011;E-0154;20.01.2026 13:36;SKU-00046;1;14400,00;;CASH
R-0036416;ST-003;E-0113;20.01.2026 15:38;SKU-00373;1;13700,00;;CASH
R-0036566;ST-009;E-0144;2026-01-20 19:32:01;SKU-00440;8;145000,00;;CASH
R-0036415;ST-003;E-0113;20.01.2026 15:44;SKU-00139;1;44400,00;;CASH
R-0036570;ST-009;E-0144;20.01.2026 17:47;SKU-00468;1;79400,00;10;CASH
R-0036603;ST-010;E-0149;2026-01-20 12:56:02;SKU-00341;1;63200,00;;CARD
R-0036600;ST-010;E-0149;20.01.2026 18:25;SKU-00216;4;19000,00;;TRANSFER
R-0036568;ST-009;E-0144;20.01.2026 10:19;SKU-00926;1;25700,00;10;CARD
R-0036586;ST-010;E-0148;2026-01-20 20:09:54;SKU-00209;2;15900,00;;CASH
R-0036354;ST-001;E-0104;20.01.2026 12:26;SKU-00279;2;52200,00;;CASH
R-0036542;ST-008;E-0140;20.01.2026 20:51;SKU-00285;2;70900,00;;CARD
R-0036354;ST-001;E-0104;20.01.2026 12:26;SKU-00165;1;62100,00;0;CASH
R-0036617;ST-011;E-0155;2026-01-20 20:29:34;SKU-00275;4;52400,00;;CASH
R-0036535;ST-008;E-0140;20.01.2026 17:52;SKU-00061;1;71800,00;;CASH
R-0036545;ST-008;E-0138;20.01.2026 15:37;SKU-00085;3;128900,00;0;TRANSFER
R-0036409;ST-003;E-0114;20.01.2026 20:50;SKU-00291;1;51700,00;0;CARD
R-0036619;ST-011;E-0153;20.01.2026 12:00;SKU-00080;3;38300,00;10;CARD
R-0036579;ST-010;E-0148;20.01.2026 15:13;SKU-00207;5;24300,00;5;CASH
R-0036583;ST-010;E-0149;20.01.2026 12:25;SKU-00478;5;19800,00;;CASH
R-0036647;ST-012;E-0158;20.01.2026 19:38;SKU-00486;2;47900,00;;CARD
R-0036624;ST-011;E-0153;2026-01-20 14:07:52;SKU-00393;5;13700,00;10;CASH
R-0036625;ST-011;E-0154;20.01.2026 19:53;SKU-00143;2;17400,00;5;CASH
R-0036466;ST-005;E-0125;20.01.2026 12:23;SKU-00485;1;9500,00;;CARD
R-0036363;ST-001;E-0104;20.01.2026 20:09;SKU-00367;4;11700,00;;CARD
R-0036399;ST-003;E-0113;20.01.2026 20:43;SKU-00011;1;24500,00;0;CASH
R-0036453;ST-005;E-0125;20.01.2026 15:14; sku-00049 ;1;30700,00;20;CARD
R-0036498;ST-006;E-0130;20.01.2026 17:36;SKU-00381;1;;5;CASH
R-0036622;ST-011;E-0155;20.01.2026 15:58;SKU-00093;1;103800,00;5;TRANSFER
R-0036402;ST-003;E-0115;20.01.2026 19:05;SKU-00316;1;103700,00;;CASH
R-0036380;ST-002;E-0108;2026-01-20 16:28:25;SKU-00377;4;45600,00;0;CARD
R-0036621;ST-011;E-0153;20.01.2026 18:36;SKU-00418;2;9400,00;0;CARD
R-0036424;ST-003;E-0115;20.01.2026 14:18;SKU-00359;1;17800,00;5;CASH
R-0036551;ST-008;E-0139;20.01.2026 10:10;SKU-00349;2;73800,00;;CASH
R-0036476;ST-005;E-0124;20.01.2026 10:06;SKU-00169;4;50200,00;;CARD
R-0036423;ST-003;E-0113;20.01.2026 16:47;SKU-00338;2;90600,00;10;CASH
R-0036400;ST-003;E-0113;20.01.2026 11:53;SKU-00330;5;55100,00;10;CARD
R-0036482;ST-006;E-0128;20.01.2026 16:50;SKU-00489;2;94500,00;;TRANSFER
R-0036541;ST-008;E-0140;2026-01-20 11:10:07;SKU-00253;1;38300,00;0;CARD
R-0036605;ST-010;E-0150;2026-01-20 13:45:51;SKU-00102;2;71000,00;15;CASH
R-0036405;ST-003;E-0115;2026-01-20 10:04:00;SKU-00385;1;86400,00;;CASH
R-0036600;ST-010;E-0149;2026-01-20 18:25:13;SKU-00343;1;40300,00;5;TRANSFER
R-0036533;ST-008;E-0139;2026-01-20 10:17:54;SKU-00041;3;35700,00;;CASH
R-0036381;ST-002;E-0109;20.01.2026 18:27;SKU-00105;1;31500,00;;CASH
R-0036562;ST-009;E-0144;20.01.2026 17:26;SKU-00078;2;107900,00;;CARD
R-0036578;ST-009;E-0145;20.01.2026 12:09;SKU-00235;1;16800,00;;CASH
R-0036391;ST-002;E-0108;20.01.2026 14:12;SKU-00378;2;44400,00;10;CASH
R-0036442;ST-004;E-0119;20.01.2026 12:29;SKU-00281;1;39500,00;;TRANSFER
R-0036403;ST-003;E-0114;20.01.2026 09:24;SKU-00270;3;20600.00;;CARD
R-0036590;ST-010;E-0148;2026-01-20 19:55:02;SKU-00432;1;78300,00;5;CASH
R-0036563;ST-009;E-0145;20.01.2026 16:42;SKU-00218;3;15800,00;0;CARD
R-0036577;ST-009;E-0144;2026-01-20 18:34:43;SKU-00290;8;21700.00;;TRANSFER
R-0036489;ST-006;E-0129;2026-01-20 13:55:14;SKU-00054;2;33700,00;10;CASH
R-0036631;ST-011;E-0153;20.01.2026 19:49;SKU-00476;2;9800,00;;TRANSFER
R-0036358;ST-001;E-0105;20.01.2026 19:15;SKU-00056;1;39700,00;;CASH
R-0036642;ST-012;E-0158;20.01.2026 10:07;SKU-00470;2;51200,00;10;TRANSFER
R-0036413;ST-003;E-0113;20.01.2026 17:33;SKU-00059;3;12900,00;5;TRANSFER
R-0036355;ST-001;E-0104;20.01.2027 11:57;SKU-00262;1;32800,00;;CASH
R-0036615;ST-011;E-0153;2026-01-20 12:11:27;SKU-00412;1;64400,00;5;CASH
R-0036655;ST-012;E-0160;20.01.2026 13:07;SKU-00491;1;84400.00;;CASH
R-0036517;ST-007;E-0133;20.01.2026 20:18;SKU-00220;1;40000,00;;CASH
R-0036663;ST-012;E-0160;20.01.2026 11:17;SKU-00344;2;9900,00;;CASH
R-0036407;ST-003;E-0114;20.01.2026 19:04;SKU-00031;1;20300,00;10;CASH
R-0036529;ST-007;E-0134;2026-01-20 11:12:24;SKU-00436;2;120400,00;0;TRANSFER
R-0036493;ST-006;E-0128;20.01.2026 12:43;SKU-00092;2;35600,00;;CARD
R-0036628;ST-011;E-0154;20.01.2026 13:36; sku-00329 ;1;15000,00;10;CASH
R-0036490;ST-006;E-0130;2026-01-20 17:04:05;SKU-00233;5;123300,00;0;CARD
R-0036607;ST-010;E-0150;20.01.2026 09:46;SKU-00346;1;14400,00;20;CARD
R-0036548;ST-008;E-0138;20.01.2026 20:45;SKU-00169;1;50200,00;0;CASH
R-0036559;ST-009;E-0145;2026-01-20 10:43:37;SKU-00367;3;11700,00;;CARD
R-0036554;ST-009;E-0145;20.01.2026 17:53;SKU-00462;1;67680,00;;CARD
R-0036592;ST-010;E-0108;2026-01-20 16:12:05;SKU-00313;1;151900,00;;CASH
