receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0038702;ST-012;E-0159;26.01.2026 16:22;SKU-00185;1;23600,00;;CASH
R-0038507;ST-004;E-0119;2026-01-26 14:09:32;SKU-00106;3;113000,00;;CARD
R-0038707;ST-012;E-0160;26.01.2026 18:07;SKU-00272;1;34900,00;5;CARD
R-0038564;ST-007;E-0134;26.01.2026 14:52;SKU-00190;1;37600,00;;CASH
R-0038424;ST-001;E-0105;2026-01-26 20:40:01;SKU-00434;1;165300,00;;CASH
R-0038681;ST-011;E-0155;26.01.2026 15:40;SKU-00156;2;119600,00;;CARD
R-0038578;ST-007;E-0135;26.01.2026 17:31;SKU-00169;3;50200,00;;CARD
R-0038630;ST-009;E-0145;2026-01-26 14:40:40;SKU-00493;1;5200,00;0;CASH
R-0038630;ST-009;E-0145;26.01.2026 14:40;SKU-00494;5;54100,00;0;CASH
R-0038421;ST-001;E-0104;26.01.2026 17:34;SKU-00005;1;80800,00;;CARD
R-0038538;ST-006;E-0128;26.01.2026 20:52;SKU-00062;4;62600,00;0;CARD
R-0038460;ST-002;E-0109;26.01.2026 10:53;SKU-00309;5;25700,00;0;TRANSFER
R-0038619;ST-008;E-0139;2026-01-26 09:35:43;SKU-00113;1;128000,00;20;CARD
R-0038422;ST-001;E-0104;2026-01-26 09:49:04;SKU-00304;3;130300,00;;CARD
R-0038663;ST-010;E-0149;26.01.2026 16:32;SKU-00088;3;130200,00;;CASH
R-0038539;ST-006;E-0130;26.01.2026 20:14;SKU-00358;1;8500,00;;CASH
R-0038431;ST-001;E-0104;26.01.2026 10:45;SKU-00400;1;88700,00;;CARD
R-0038528;ST-005;E-0124;26.01.2026 20:41;SKU-00109;3;45500,00;;CASH
R-0038436;ST-001;E-0103;2026-01-26 10:37:35; sku-00369 ;1;50900,00;;TRANSFER
R-0038593;ST-008;E-0138;26.01.2026 15:35;SKU-00026;1;134100,00;;CASH
R-0038492;ST-004;E-0120;26.01.2026 17:36;SKU-00396;5;31300,00;10;CARD
R-0038647;ST-010;E-0149;26.01.2026 09:27;SKU-00488;1;60900,00;;CASH
R-0038713;ST-012;E-0158;26.01.2026 19:35;SKU-00224;2;27800,00;;CASH
R-0038487;ST-004;E-0118;2026-01-26 18:12:29;SKU-00293;1;74200,00;10;CASH
R-0038562;ST-007;E-0134;2026-01-26 18:48:43;SKU-00411;3;58900,00;0;CARD
R-0038558;ST-006;E-0130;26.01.2026 16:39;SKU-00209;2;15900,00;;CARD
R-0038710;ST-012;E-0159;26.01.2026 11:07;SKU-00185;2;23600,00;;CASH
R-0038561;ST-007;E-0135;26.01.2026 14:20;SKU-00054;8;33700,00;;CASH
R-0038483;ST-004;E-0119;26.01.2026 16:55;SKU-00455;3;59900,00;10;CASH
R-0038676;ST-011;E-0154;2026-01-26 18:53:17;SKU-00216;3;19000,00;5;CARD
R-0038634;ST-009;E-0145;26.01.2026 09:54;SKU-00384;5;29900,00;5;CASH
R-0038566;ST-007;E-0133;2026-01-26 19:54:58;SKU-00188;1;23300,00;;CASH
R-0038518;ST-005;E-0125;26.01.2026 09:47;SKU-00389;2;83000,00;;TRANSFER
R-0038580;ST-007;E-0134;2026-01-26 10:28:53;SKU-00173;3;117900,00;0;CASH
R-0038633;ST-009;E-0145;26.01.2026 10:17;SKU-00075;5;70900,00;10;CASH
R-0038496;ST-004;E-0120;2026-01-26 12:40:57;SKU-00389;2;83000,00;;CARD
R-0038633;ST-009;E-0145;2026-01-26 10:17:52;SKU-00248;2;123000,00;;CASH
R-0038702;ST-012;E-0159;26.01.2026 16:22;SKU-00110;4;22700,00;5;CASH
R-0038494;ST-004;E-0118;26.01.2026 14:10;SKU-00158;1;138500.00;5;CASH
R-0038446;ST-002;E-0109;26.01.2026 20:17;SKU-00256;1;88100,00;0;TRANSFER
R-0038658;ST-010;E-0150;26.01.2026 16:52;SKU-00456;1;110300,00;0;CASH
R-0038534;ST-006;E-0130;26.01.2026 19:12;SKU-00270;1;20600,00;10;CARD
R-0038619;ST-008;E-0139;26.01.2026 09:35;SKU-00320;2;119100,00;15;CARD
R-0038611;ST-008;E-0139;26.01.2026 13:37;SKU-00487;2;63040,00;5;CASH
R-0038561;ST-007;E-0135;26.01.2026 14:20;SKU-00490;4;44400,00;;CASH
R-0038574;ST-007;E-0133;26.01.2026 17:18;SKU-00277;2;63300,00;10;CARD
R-0038601;ST-008;E-0140;26.01.2026 15:48;SKU-00271;2;82800,00;;CASH
R-0038538;ST-006;E-0128;26.01.2026 20:52;SKU-00414;1;45100,00;;CARD
R-0038675;ST-011;E-0153;26.01.2026 20:48;SKU-00418;1;9400,00;0;TRANSFER
R-0038527;ST-005;E-0124;26.01.2026 13:57;SKU-00085;5;128900,00;;CASH
R-0038680;ST-011;E-0154;2026-01-26 15:29:44;SKU-00197;3;24300,00;20;CASH
R-0038709;ST-012;E-0159;26.01.2026 15:22;SKU-00200;1;13700,00;0;CARD
R-0038496;ST-004;E-0120;26.01.2026 12:40;SKU-00204;5;7800,00;5;CARD
R-0038556;ST-006;E-0130;2026-01-26 12:03:33;SKU-00367;2;11700,00;20;CASH
R-0038462;ST-002;E-0108;26.01.2026 12:04;SKU-00016;1;164600,00;126;CARD
R-0038642;ST-009;E-0144;2026-01-26 20:29:45;SKU-00371;2;87800,00;;CASH
R-0038528;ST-005;E-0124;2026-01-26 20:41:51;SKU-00493;1;5200,00;5;CASH
R-0038665;ST-010;E-0150;26.01.2026 20:28;SKU-00489;1;94500,00;0;CASH
R-0038705;ST-012;E-0158;26.01.2026 10:08;SKU-00020;1;94400,00;0;CASH
R-0038505;ST-004;E-0119;26.01.2026 13:29;SKU-00377;1;45600,00;5;CARD
R-0038500;ST-004;E-0120;26.01.2026 15:35;SKU-00360;3;38800,00;10;CASH
R-0038549;ST-006;E-0129;2026-01-26 17:42:57;SKU-00203;1;39500,00;;CARD
R-0038512;ST-005;E-0124;26.01.2026 17:48;SKU-00371;2;87800,00;0;CASH
R-0038676;ST-011;E-0154;26.01.2026 18:53;SKU-00407;2;87300,00;;CARD
R-0038533;ST-006;E-0129;2026-01-26 19:13:17;SKU-00304;1;130300,00;0;CASH
R-0038608;ST-008;E-0138;26.01.2026 20:46;SKU-00321;1;125800,00;0;CASH
R-0038622;ST-009;E-0145;26.01.2026 11:59;SKU-00038;1;81300,00;0;CASH
R-0038512;ST-005;E-0138;2026-01-26 17:48:39;SKU-00388;4;14300,00;;CASH
R-0038667;ST-010;E-0148;26.01.2026 18:30;SKU-00063;2;24200,00;;CARD
R-0038424;ST-001;E-0105;26.01.2026 20:40;SKU-00136;1;29700,00;;CASH
R-0038603;ST-008;E-0140;2026-01-26 09:45:31;SKU-00083;1;51500,00;;CASH
R-0038567;ST-007;E-0135;2026-01-26 14:54:09;SKU-00168;1;91300,00;;CASH
R-0038548;ST-006;E-0128;26.01.2026 17:55;SKU-00096;1;68900,00;0;CARD
R-0038423;ST-001;E-0104;26.01.2026 20:27;SKU-00143;2;17400,00;0;CARD
R-0038429;ST-001;E-0105;26.01.2026 11:19;SKU-00218;1;15800,00;;CASH
R-0038629;ST-009;E-0144;26.01.2026 20:13;SKU-00491;1;84400.00;;TRANSFER
R-0038719;ST-012;E-0160;26.01.2026 13:18;SKU-00018;4;79000,00;;CARD
R-0038673;ST-011;E-0153;26.01.2026 09:21;SKU-00210;3;14600,00;;CASH
R-0038574;ST-007;E-0133;26.01.2026 17:18;SKU-00103;2;144500,00;10;CARD
R-0038575;ST-007;E-0133;26.01.2026 18:31;SKU-00121;1;15000,00;;CARD
R-0038637;ST-009;E-0145;26.01.2026 12:26;SKU-00334;1;30700,00;;CASH
R-0038495;ST-004;E-0120;2026-01-26 14:22:39;SKU-00315;1;169600,00;10;TRANSFER
R-0038718;ST-012;E-0160;2026-01-26 17:23:53;SKU-00275;1;52400,00;0;CARD
R-0038636;ST-009;E-0144;26.01.2026 19:30;SKU-00164;2;65000,00;5;CARD
R-0038555;ST-006;E-0128;26.01.2026 17:27;SKU-00026;2;134100,00;10;CARD
R-0038512;ST-005;E-0124;2026-01-26 17:48:39;SKU-00336;1;69900,00;10;CASH
R-0038645;ST-010;E-0150;2026-01-26 18:43:52;SKU-00337;2;28600,00;5;CASH
R-0038590;ST-008;E-0140;26.01.2026 19:21;SKU-00428;2;89500,00;;CASH
R-0038680;ST-011;E-0154;26.01.2026 15:29;SKU-00001;8;18000.00;;CASH
R-0038619;ST-008;E-0139;2026-01-26 09:35:43;SKU-00126;8;47700.00;;CARD
R-0038581;ST-007;E-0134;26.01.2026 11:17;SKU-00328;3;102800,00;10;CASH
R-0038569;ST-007;E-0134;26.01.2026 18:09;SKU-00091;2;130600,00;;CARD
R-0038459;ST-002;E-0108;2026-01-26 17:37:31;SKU-00182;2;39100,00;;CASH
R-0038482;ST-004;E-0118;26.01.2026 18:32;SKU-00366;5;14500,00;;CARD
R-0038469;ST-003;E-0115;26.01.2026 18:47;SKU-00237;1;101100,00;0;CARD
R-0038642;ST-009;E-0144;26.01.2026 20:29;SKU-00208;1;29100,00;;CASH
R-0038605;ST-008;E-0140;2026-01-26 14:26:34;SKU-00187;1;11900,00;;CARD
R-0038486;ST-004;E-0120;26.01.2026 14:07;SKU-00399;4;51900,00;10;CASH
R-0038596;ST-008;E-0140;2026-01-26 12:42:10;SKU-00238;3;58700.00;;CASH
R-0038624;ST-009;E-0145;26.01.2026 18:08;SKU-00110;1;22700,00;0;CASH
R-0038610;ST-008;E-0140;26.01.2026 17:11;SKU-00277;1;63300,00;;TRANSFER
R-0038522;ST-005;E-0123;26.01.2026 14:07;SKU-00372;3;17500,00;0;CARD
R-0038434;ST-001;E-0104;26.01.2026 12:21;SKU-00397;1;5300,00;10;CARD
R-0038605;ST-008;E-0140;26.01.2026 14:26;SKU-00388;2;14300,00;;CARD
R-0038455;ST-002;E-0108;26.01.2026 16:16; sku-00109 ;1;45500,00;10;CASH
R-0038617;ST-008;E-0139;2026-01-26 11:35:31;SKU-00387;1;66700,00;;CARD
R-0038473;ST-003;E-0114;26.01.2026 16:55;SKU-00218;1;15800,00;;TRANSFER
R-0038644;ST-010;E-0148;26.01.2026 17:01;SKU-00144;1;47800,00;5;CASH
R-0038420;ST-001;E-0103;26.01.2026 14:43;SKU-00420;1;58300,00;0;CASH
R-0038462;ST-002;E-0108;26.01.2026 12:04;SKU-00371;1;87800,00;0;CARD
R-0038475;ST-003;E-0113;26.01.2026 12:30;SKU-00030;2;120800,00;5;CASH
R-0038428;ST-001;E-0104;26.01.2026 18:51;SKU-00469;1;51100,00;0;CASH
R-0038569;ST-007;E-0134;26.01.2026 18:09;SKU-00323;1;129500,00;15;CARD
