receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0032381;ST-003;E-0115;08.01.2026 12:47; sku-00367 ;2;11700,00;5;TRANSFER
R-0032377;ST-003;E-0115;2026-01-08 09:33:32;SKU-00261;1;26800,00;;CASH
R-0032353;ST-002;E-0108;08.01.2026 10:32;SKU-00222;3;29700,00;0;CASH
R-0032450;ST-006;E-0129;08.01.2026 16:09;SKU-00366;1;14500,00;;CASH
R-0032467;ST-006;E-0129;08.01.2026 17:33;SKU-00004;1;87400.00;10;CARD
R-0032346;ST-002;E-0109;08.01.2026 20:34;SKU-00378;1;44400,00;0;CARD
R-0032375;ST-003;E-0114;2026-01-08 11:38:40;SKU-00130;2;119600,00;0;CASH
R-0032567;ST-010;E-0123;08.01.2026 16:29;SKU-00409;1;20700,00;;CARD
R-0032397;ST-004;E-0119;08.01.2026 11:05;SKU-00188;2;23300,00;;CASH
R-0032452;ST-006;E-0128;08.01.2026 13:52;SKU-00014;2;15100,00;;CARD
R-0032376;ST-003;E-0113;08.01.2026 20:40;SKU-00285;1;70900,00;;CASH
R-0032366;ST-002;E-0110;08.01.2026 14:11;SKU-00442;1;131000,00;0;CASH
R-0032413;ST-004;E-0118;08.01.2026 13:35;SKU-00200;4;13700,00;10;CASH
R-0032608;ST-012;E-0158;08.01.2026 16:09;SKU-00232;1;142200,00;;CASH
R-0032565;ST-010;E-0150;08.01.2026 17:04;SKU-00199;1;23300,00;;CASH
R-0032522;ST-008;E-0139;08.01.2026 09:12;SKU-00333;1;83680,00;;CASH
R-0032348;ST-002;E-0110;08.01.2026 17:54;SKU-00285;1;70900,00;10;TRANSFER
R-0032470;ST-006;E-0129;2026-01-08 19:58:12;SKU-00164;1;65000,00;;CARD
R-0032450;ST-006;E-0129;08.01.2026 16:09;SKU-00356;1;76500,00;10;CASH
R-0032522;ST-008;E-0139;08.01.2026 09:12;SKU-00060;5;33200,00;5;CASH
R-0032625;ST-012;E-0160;08.01.2026 17:50;SKU-00313;1;151900,00;15;CARD
R-0032396;ST-004;E-0120;2026-01-08 17:46:33;SKU-00374;1;28400,00;15;TRANSFER
R-0032509;ST-008;E-0140;2026-01-08 09:00:22;SKU-00327;1;21400,00;;CARD
R-0032386;ST-003;E-0115;08.01.2026 12:25;SKU-00146;1;38700,00;;CASH
R-0032333;ST-001;E-0104;2026-01-08 18:27:41;SKU-00420;1;58300,00;5;CARD
R-0032505;ST-008;E-0139;2026-01-08 13:49:16;SKU-00202;3;11500,00;;CARD
R-0032505;ST-008;E-0139;08.01.2026 13:49;SKU-00242;4;173300,00;;CARD
R-0032388;ST-003;E-0115;08.01.2026 19:15;SKU-00232;1;yo'q;20;CASH
R-0032429;ST-005;E-0124;08.01.2026 10:02;SKU-00308;2;77000,00;0;CARD
R-0032394;ST-003;E-0115;08.01.2026 11:36;SKU-00051;1;6500,00;0;CASH
R-0032497;ST-008;E-0139;08.01.2026 20:08;SKU-00022;1;75600,00;10;CASH
R-0032424;ST-005;E-0124;2026-01-08 09:37:21;SKU-00214;2;35400,00;;CASH
R-0032542;ST-009;E-0145;2026-01-08 20:47:39;SKU-00931;1;32000,00;5;CARD
R-0032423;ST-005;E-0124;08.01.2026 10:21;SKU-00317;1;57400,00;15;CASH
R-0032597;ST-011;E-0154;08.01.2026 15:55;SKU-00013;3;31600,00;;CASH
R-0032615;ST-012;E-0160;2026-01-08 20:59:13;SKU-00479;1;11000,00;20;CASH
R-0032492;ST-007;E-0133;08.01.2026 09:07;SKU-00166;1;31700,00;0;CARD
R-0032346;ST-002;E-0109;2026-01-08 20:34:34;SKU-00420;2;58300,00;15;CARD
R-0032353;ST-002;E-0108;2026-01-08 10:32:05;SKU-00006;1;47800,00;10;CASH
R-0032408;ST-004;E-0118;08.01.2026 19:55;SKU-00291;2;51700,00;0;CARD
R-0032489;ST-007;E-0135;08.01.2026 09:25;SKU-00077;1;123800,00;5;CASH
R-0032397;ST-004;E-0119;2026-01-08 11:05:17;SKU-00102;1;;;CASH
R-0032471;ST-006;E-0128;08.01.2026 19:44;SKU-00023;2;133500,00;10;CARD
R-0032546;ST-009;E-0145;08.01.2026 13:40;SKU-00121;5;15000,00;10;CARD
R-0032585;ST-011;E-0153;08.01.2026 19:16;SKU-00004;1;87400,00;10;CARD
R-0032601;ST-011;E-0155;2026-01-08 15:19:06;SKU-00393;-2;13700,00;5;CARD
R-0032513;ST-008;E-0140;08.01.2026 17:57;SKU-00313;1;151900,00;;CASH
R-0032520;ST-008;E-0138;08.01.2026 17:07;SKU-00473;1;62200,00;10;TRANSFER
R-0032328;ST-001;E-0104;2026-01-08 20:54:00;SKU-00139;4;44400,00;0;CASH
R-0032489;ST-007;E-0135;08.01.2026 09:25;SKU-00075;1;70900,00;10;CASH
R-0032372;ST-002;E-0108;2026-01-08 19:42:53;SKU-00186;1;18600,00;0;CASH
R-0032367;ST-002;E-0108;08.01.2026 14:24;SKU-00496;1;97800,00;10;CARD
R-0032414;ST-005;E-0154;2026-01-08 09:05:50;SKU-00459;1;55100.00;10;CARD
R-0032345;ST-002;E-0108;2026-01-08 15:19:32;SKU-00451;2;214720.00;20;CASH
R-0032503;ST-008;E-0139;2026-01-08 10:16:44;SKU-00225;3;18200,00;20;TRANSFER
R-0032359;ST-002;E-0110;2026-01-08 13:46:33;SKU-00111;1;57700,00;0;CASH
R-0032420;ST-005;E-0124;08.01.2026 10:13;SKU-00299;1;-;20;CASH
R-0032584;ST-011;E-0153;08.01.2026 19:21;SKU-00078;2;107900,00;10;CARD
R-0032322;ST-001;E-0104;08.01.2026 14:05; sku-00283 ;5;71900,00;;CASH
R-0032574;ST-010;E-0150;2026-01-08 18:17:38;SKU-00412;8;;;CARD
R-0032523;ST-008;E-0140;2026-01-08 15:17:52;SKU-00056;2;39700,00;10;CASH
R-0032616;ST-012;E-0159;08.01.2026 13:00;SKU-00088;2;130200,00;5;CASH
R-0032610;ST-012;E-0159;08.01.2026 16:52;SKU-00056;1;39700,00;15;CASH
R-0032421;ST-005;E-0123;08.01.2026 11:59;SKU-00092;1;35600,00;0;TRANSFER
R-0032387;ST-003;E-0113;2026-01-08 10:40:56;SKU-00261;1;26800,00;5;CASH
R-0032394;ST-003;E-0115;08.01.2026 11:36;SKU-00015;4;13700,00;5;CASH
R-0032449;ST-006;E-0128;08.01.2026 16:20;SKU-00248;1;123000,00;;CASH
R-0032583;ST-011;E-0153;08.01.2026 20:11;SKU-00489;3;94500,00;;CASH
R-0032615;ST-012;E-0160;08.01.2026 20:59;SKU-00312;3;44700,00;15;CASH
R-0032577;ST-010;E-0149;08.01.2026 15:46;SKU-00061;1;114880,00;0;CASH
R-0032505;ST-008;E-0139;08.01.2026 13:49;SKU-00302;5;168100,00;;CARD
R-0032486;ST-007;E-0134;08.01.2026 12:49;SKU-00109;2;45500,00;0;CARD
R-0032604;ST-011;E-0154;08.01.2026 20:27;SKU-00294;2;27300,00;0;TRANSFER
R-0032338;ST-001;E-0104;2026-01-08 14:21:13;SKU-00364;1;55000,00;;CARD
R-0032491;ST-007;E-0134;2026-01-08 13:52:12;SKU-00413;1;84100,00;;CARD
R-0032575;ST-010;E-0149;2026-01-08 09:00:35;SKU-00223;1;28900,00;5;CARD
R-0032318;ST-001;E-0105;08.01.2026 19:25;SKU-00336;2;69900,00;10;CARD
R-0032336;ST-001;E-0104;08.01.2026 10:12;SKU-00027;1;100600,00;;CARD
R-0032358;ST-002;E-0108;08.01.2026 14:14;SKU-00245;1;102000,00;;CARD
R-0032421;ST-005;E-0123;08.01.2026 11:59;SKU-00341;5;63200,00;;TRANSFER
R-0032487;ST-007;E-0133;08.01.2026 09:54;SKU-00472;3;62700,00;0;CASH
R-0032413;ST-004;E-0118;08.01.2026 13:35;SKU-00144;1;47800,00;;CASH
R-0032453;ST-006;E-0128;2026-01-08 11:55:03;SKU-00126;8;47700,00;10;CARD
R-0032418;ST-005;E-0124;08.01.2026 09:32;SKU-00487;5;39400,00;0;CARD
R-0032351;ST-002;E-0109;2026-01-08 10:49:17;SKU-00386;1;10600,00;;CASH
R-0032530;ST-009;E-0145;08.01.2026 15:32;SKU-00224;2;27800,00;5;CASH
R-0032598;ST-011;E-0153;08.01.2026 09:54;SKU-00160;3;142800,00;0;CASH
R-0032365;ST-002;E-0110;08.01.2026 14:30;SKU-00194;2;33900,00;0;CASH
R-0032541;ST-009;E-0144;08.01.2026 19:40;SKU-00454;1;83500,00;;CASH
R-0032498;ST-008;E-0138;08.01.2026 11:26;SKU-00438;2;149700,00;;CARD
R-0032560;ST-010;E-0149;08.01.2026 09:33;SKU-00200;2;13700,00;0;CARD
R-0032601;ST-011;E-0155;08.01.2026 15:19;SKU-00336;1;69900,00;;CARD
R-0032349;ST-002;E-0110;2026-01-08 15:43:18;SKU-00270;3;20600,00;;CASH
R-0032393;ST-003;E-0115;08.01.2026 11:33;SKU-00117;2;70200,00;;CARD
R-0032419;ST-005;E-0124;08.01.2026 16:40;SKU-00274;2;88000,00;0;CASH
R-0032413;ST-004;E-0118;2026-01-08 13:35:45;SKU-00448;2;172400,00;;CASH
R-0032416;ST-005;E-0123;08.01.2026 16:05;SKU-00477;1;28400,00;5;CASH
R-0032339;ST-001;E-0104;08.01.2026 10:30;SKU-00385;1;86400,00;;TRANSFER
R-0032540;ST-009;E-0145;08.01.2026 16:53;SKU-00033;3;137400,00;10;CARD
R-0032439;ST-005;E-0125;08.01.2026 12:47;SKU-00170;1;19900,00;0;CASH
R-0032363;ST-002;E-0109;2026-01-08 09:03:21;SKU-00394;2;66800,00;;CASH
R-0032473;ST-007;E-0133;08.01.2026 12:05;SKU-00076;4;55600,00;;CASH
R-0032479;ST-007;E-0134;08.01.2026 20:09;SKU-00283;1;71900,00;;CARD
R-0032549;ST-009;E-0144;08.01.2026 11:09; sku-00002 ;2;67400,00;0;CASH
R-0032417;ST-005;E-0123;08.01.2026 15:57; sku-00445 ;2;;0;TRANSFER
R-0032458;ST-006;E-0129;08.01.2026 13:09;SKU-00320;5;119100,00;5;CASH
R-0032441;ST-005;E-0125;08.01.2026 12:15;SKU-00373;2;13700,00;0;CASH
R-0032586;ST-011;E-0154;08.01.2026 10:53;SKU-00230;1;106500,00;;CARD
R-0032535;ST-009;E-0144;2026-01-08 18:13:25;SKU-00109;5;45500,00;;CASH
R-0032487;ST-007;E-0133;08.01.2026 09:54;SKU-00209;1;15900,00;;CASH
R-0032531;ST-009;E-0145;2026-01-08 17:20:17;SKU-00247;1;153800,00;;CARD
R-0032502;ST-008;E-0139;08.01.2026 09:48;SKU-00042;1;137500,00;15;CASH
R-0032493;ST-007;E-0135;08.01.2026 16:18;SKU-00353;1;43800,00;10;CARD
R-0032364;ST-002;E-0108;2026-01-08 17:51:27;SKU-00219;2;40500,00;0;CASH
R-0032355;ST-002;E-0110;2026-01-08 11:54:55;SKU-00153;1;146600,00;10;CASH
R-0032504;ST-008;E-0138;2026-01-08 11:03:34;SKU-00304;1;130300,00;0;CARD
R-0032562;ST-010;E-0150;08.01.2026 17:39; sku-00214 ;2;35400,00;0;CARD
R-0032526;ST-008;E-0140;08.01.2026 17:03;SKU-00423;1;118800,00;15;CARD
R-0032606;ST-011;E-0153;08.01.2026 15:48;SKU-00052;3;39600,00;0;CASH
R-0032422;ST-005;E-0125;08.01.2026 13:39;SKU-00097;2;38400,00;5;CARD
R-0032390;ST-003;E-0114;08.01.2026 15:02;SKU-00091;2;130600,00;;CARD
R-0032390;ST-003;E-0114;08.01.2026 15:02;SKU-00115;1;115100,00;;CARD
R-0032344;ST-001;E-0103;08.01.2026 16:48;SKU-00176;2;63400,00;;CASH
R-0032481;ST-007;E-0134;2026-01-08 20:44:21;SKU-00331;1;45600,00;0;CASH
R-0032355;ST-002;E-0110;08.01.2026 11:54;SKU-00243;1;176700,00;20;CASH
R-0032398;ST-004;E-0119;2026-01-08 13:50:38; sku-00417 ;3;16900,00;;CASH
R-0032316;ST-001;E-0103;08.01.2026 20:04;SKU-00017;2;164600,00;10;CARD
R-0032589;ST-011;E-0153;08.01.2026 09:57;SKU-00446;1;164600,00;;TRANSFER
R-0032425;ST-005;E-0123;2026-01-08 09:30:03;SKU-00318;1;34900.00;;CARD
R-0032358;ST-002;E-0108;2026-01-08 14:14:50;SKU-00079;4;61300,00;10;CARD
R-0032549;ST-009;E-0144;2026-01-08 11:09:09;SKU-00383;1;27800,00;;CASH
R-0032529;ST-009;E-0144;08.01.2026 13:13;SKU-00293;1;74200,00;10;CASH
R-0032524;ST-008;E-0140;08.01.2026 13:54;SKU-00259;2;53600,00;;CASH
R-0032443;ST-006;E-0128;08.01.2026 14:31;SKU-00385;4;86400,00;;CARD
R-0032619;ST-012;E-0159;2026-01-08 19:07:19;SKU-00367;2;11700,00;0;CASH
R-0032387;ST-003;E-0113;08.01.2026 10:40;SKU-00123;1;87500,00;10;CASH
R-0032548;ST-009;E-0145;08.01.2026 16:52;SKU-00411;8;58900,00;;CASH
R-0032584;ST-011;E-0153;2026-01-08 19:21:21;SKU-00195;1;37000,00;;CARD
R-0032323;ST-001;E-0105;08.01.2026 19:09;SKU-00312;1;44700,00;20;CARD
R-0032396;ST-004;E-0120;08.01.2026 17:46;SKU-00125;3;;0;TRANSFER
R-0032553;ST-009;E-0144;08.01.2026 14:21;SKU-00441;1;114000,00;;CARD
R-0032556;ST-010;E-0150;2026-01-08 15:29:36;SKU-00316;1;;;CARD
R-0032572;ST-010;E-0150;2026-01-08 11:41:11;SKU-00430;1;177700,00;;CASH
R-0032538;ST-009;E-0144;2026-01-08 09:33:23;SKU-00445;1;37300,00;15;CARD
R-0032395;ST-003;E-0114;2026-01-08 09:33:12;SKU-00140;4;68900,00;111;CARD
R-0032335;ST-001;E-0104;08.01.2026 17:22;SKU-00490;3;44400,00;;CARD
R-0032588;ST-011;E-0153;08.01.2026 11:51;SKU-00103;2;144500,00;0;CASH
R-0032448;ST-006;E-0130;2026-01-08 19:43:49;SKU-00216;2;19000,00;;CASH
R-0032384;ST-003;E-0115;08.01.2026 16:01;SKU-00133;2;142100,00;0;CASH
R-0032537;ST-009;E-0144;2026-01-08 15:35:06;SKU-00289;1;16500,00;15;CASH
R-0032525;ST-008;E-0138;2026-01-08 15:31:46;SKU-00433;1;84800,00;;CASH
