receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0039525;ST-009;E-0144;29.01.2026 17:27;SKU-00047;3;19500,00;;CASH
R-0039346;ST-003;E-0113;2026-01-29 19:21:52;SKU-00294;1;27300.00;0;CARD
R-0039373;ST-004;E-0119;29.01.2026 17:01;SKU-00388;1;14300.00;;CARD
R-0039410;ST-005;E-0123;29.01.2026 13:51;SKU-00410;1;13800,00;;CASH
R-0039442;ST-006;E-0130;29.01.2026 19:29;SKU-00184;1;21800,00;0;CARD
R-0039352;ST-003;E-0114;2026-01-29 20:25:14;SKU-00275;1;52400,00;;CARD
R-0039347;ST-003;E-0115;29.01.2026 12:42;SKU-00008;5;41700,00;;CASH
R-0039374;ST-004;E-0118;2026-01-29 11:09:45;SKU-00239;1;23000,00;;CASH
R-0039367;ST-003;E-0115;2026-01-29 13:25:38;SKU-00406;1;10200,00;;CASH
R-0039300;ST-001;E-0105;2026-01-29 09:26:18;SKU-00172;1;78700,00;;CARD
R-0039428;ST-005;E-0123;29.01.2026 09:29;SKU-00060;1;33200,00;5;CASH
R-0039500;ST-008;E-0139;29.01.2026 15:58;SKU-00264;2;133800,00;;CASH
R-0039553;ST-010;E-0150;29.01.2026 16:46;SKU-00401;2;48700,00;;CARD
R-0039360;ST-003;E-0114;29.01.2026 20:32;SKU-00350;1;22080,00;5;CASH
R-0039386;ST-004;E-0120;29.01.2026 17:06;SKU-00273;1;58600,00;10;CASH
R-0039574;ST-011;E-0155;2026-01-29 14:55:57;SKU-00201;4;40200,00;0;CASH
R-0039583;ST-012;E-0160;29.01.2026 20:59;SKU-00403;1;89500,00;;CARD
R-0039356;ST-003;E-0113;29.01.2026 18:55;SKU-00139;3;44400,00;;CARD
R-0039590;ST-012;E-0159;2026-01-29 16:29:30;SKU-00366;3;14500,00;;CASH
R-0039506;ST-008;E-0140;2026-01-29 09:50:57;SKU-00071;1;;;CASH
R-0039580;ST-011;E-0155;2026-01-29 18:59:45;SKU-00371;3;87800,00;0;CASH
R-0039527;ST-009;E-0144;29.01.2026 10:42;SKU-00231;1;89700,00;0;CARD
R-0039333;ST-002;E-0109;29.01.2026 11:35;SKU-00237;3;101100.00;;CARD
R-0039449;ST-006;E-0130;29.01.2026 16:04;SKU-00383;1;27800,00;15;CARD
R-0039540;ST-010;E-0148;29.01.2026 20:42;SKU-00122;3;66600,00;;TRANSFER
R-0039420;ST-005;E-0125;29.01.2026 13:24; sku-00208 ;2;29100,00;;CASH
R-0039511;ST-008;E-0138;2026-01-29 12:24:17;SKU-00441;5;182400,00;20;CARD
R-0039556;ST-011;E-0154;2026-01-29 18:14:19;SKU-00076;1;55600.00;5;CARD
R-0039315;ST-001;E-0105;29.01.2026 19:49;SKU-00255;3;142500,00;;CASH
R-0039519;ST-009;E-0144;29.01.2026 20:55;SKU-00411;4;58900,00;0;CASH
R-0039398;ST-004;E-0119;29.01.2026 18:17;SKU-00438;1;149700,00;;CASH
R-0039514;ST-008;E-0139;2026-01-29 09:38:45;SKU-00431;1;27100,00;;TRANSFER
R-0039415;ST-005;E-0125;29.01.2026 11:25;SKU-00142;2;;;CASH
R-0039595;ST-012;E-0160;29.01.2026 14:44; sku-00453 ;1;146200,00;20;CASH
R-0039435;ST-006;E-0129;29.01.2026 10:33;SKU-00042;3;137500,00;15;CARD
R-0039358;ST-003;E-0114;29.01.2026 09:34;SKU-00006;2;;5;CASH
R-0039354;ST-003;E-0115;2026-01-29 11:13:30;SKU-00076;1;55600,00;;CASH
