receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0049107;ST-004;E-0118;27.02.2026 13:19;SKU-00023;2;133500,00;0;CASH
R-0049051;ST-001;E-0103;27.02.2026 14:49;SKU-00445;1;37300,00;;CARD
R-0049244;ST-010;E-0149;2026-02-27 17:36:38;SKU-00194;1;36139,85;;CARD
R-0049062;ST-002;E-0109;27.02.2026 09:02;SKU-00005;1;;;CASH
R-0049083;ST-003;E-0115;27.02.2026 11:53;SKU-00360;1;38800,00;0;CARD
R-0049029;ST-001;E-0103;2026-02-27 10:31:15;SKU-00453;1;155916,60;0;CARD
R-0049302;ST-012;E-0159;27.02.2026 12:30;SKU-00078;2;107900,00;0;TRANSFER
R-0049143;ST-005;E-0124;2026-02-27 18:56:45;SKU-00148;1;84000,00;;CASH
R-0049051;ST-001;E-0103;27.02.2026 14:49;SKU-00459;1;55100,00;5;CARD
R-0049163;ST-006;E-0128;27.02.2026 09:23;SKU-00172;8;78700,00;10;CASH
R-0049065;ST-002;E-0108;27.02.2026 15:27;SKU-00217;8;28170,29;10;CARD
R-0049260;ST-010;E-0148;27.02.2026 16:23;SKU-00142;1;45300,00;5;CASH
R-0049077;ST-002;E-0108;27.02.2026 18:32;SKU-00267;3;yo'q;0;CARD
R-0049148;ST-005;E-0123;27.02.2026 13:00;SKU-00242;3;173300,00;;CARD
R-0049203;ST-008;E-0140;27.02.2026 18:33;SKU-00218;1;15800,00;0;CASH
R-0049163;ST-006;E-0128;27.02.2026 09:23;SKU-00357;1;84800,00;5;CASH
R-0049222;ST-009;E-0144;27.02.2026 10:25;SKU-00153;2;146600,00;;CASH
R-0049080;ST-002;E-0108;27.02.2026 17:06;SKU-00293;4;74200,00;;CARD
R-0049062;ST-002;E-0109;27.02.2026 09:02;SKU-00302;3;174615,57;15;CASH
R-0049243;ST-010;E-0149;27.02.2026 13:57;SKU-00035;2;53500,00;;CARD
R-0049101;ST-004;E-0118;27.02.2026 17:55;SKU-00041;1;38820,51;5;TRANSFER
R-0049287;ST-011;E-0153;27.02.2026 16:41;SKU-00139;3;44400,00;;CARD
R-0049275;ST-011;E-0154;27.02.2026 12:10;SKU-00018;1;79000,00;;CASH
R-0049106;ST-004;E-0134;27.02.2026 15:09;SKU-00043;1;98200,00;5;CARD
R-0049046;ST-001;E-0104;27.02.2026 11:23;SKU-00371;4;87800,00;10;CARD
R-0049132;ST-005;E-0124;27.02.2026 19:55;SKU-00090;1;122944,24;0;TRANSFER
R-0049266;ST-010;E-0148;27.02.2026 09:14;SKU-00080;1;38300,00;;CASH
R-0049228;ST-009;E-0144;2026-02-27 15:01:36;SKU-00406;2;10200,00;0;CARD
R-0049183;ST-007;E-0135;27.02.2026 13:48;SKU-00081;1;95258,67;;CARD
R-0049237;ST-009;E-0149;27.02.2026 14:48;SKU-00349;8;73800,00;;CARD
R-0049223;ST-009;E-0144;2026-02-27 17:07:08;SKU-00093;1;103800,00;;CASH
R-0049102;ST-004;E-0120;27.02.2026 17:44;SKU-00495;3;36800,00;0;CASH
R-0049086;ST-003;E-0114;27.02.2026 10:43;SKU-00194;1;36139,85;;CASH
R-0049137;ST-005;E-0123;2026-02-27 17:47:50;SKU-00298;1;106260,41;0;CASH
R-0049288;ST-011;E-0155;27.02.2026 20:30;SKU-00320;2;119100,00;;CASH
R-0049197;ST-008;E-0139;2026-02-27 10:37:09;SKU-00270;5;20600.00;;CASH
R-0049254;ST-010;E-0148;27.02.2026 13:09;SKU-00119;2;93600,00;0;CARD
R-0049229;ST-009;E-0145;27.02.2026 19:05;SKU-00312;1;50931,01;20;CARD
R-0049177;ST-007;E-0133;27.02.2026 18:25;SKU-00362;1;35200,00;10;CASH
R-0049112;ST-004;E-0120;27.02.2026 12:55;SKU-00029;1;11100,00;;CASH
R-0049104;ST-090;E-0118;27.02.2026 16:30;SKU-00226;1;175732,16;0;CARD
R-0049248;ST-010;E-0149;27.02.2026 14:44;SKU-00232;4;155985,38;0;CARD
R-0049285;ST-011;E-0154;27.02.2026 12:03;SKU-00067;1;16124,12;10;TRANSFER
R-0049143;ST-005;E-0124;2026-02-27 18:56:45;SKU-00411;2;58900,00;15;CASH
R-0049302;ST-012;E-0159;27.02.2026 12:30;SKU-00254;8;125524,55;0;TRANSFER
R-0049119;ST-004;E-0119;2026-02-27 15:38:37;SKU-00497;5;38000,00;0;CARD
R-0049270;ST-011;E-0153;2026-02-27 13:08:40;SKU-00372;1;19906,86;;CASH
R-0049239;ST-009;E-0145;27.02.2026 17:45;SKU-00485;1;9500,00;5;CARD
R-0049098;ST-003;E-0114;2026-02-27 20:40:38;SKU-00105;1;32726.56;;CASH
R-0049210;ST-008;E-0138;27.02.2026 20:19;SKU-00058;1;8159.95;;CASH
R-0049287;ST-011;E-0153;27.02.2026 16:41;SKU-00013;2;31600,00;;CARD
R-0049182;ST-007;E-0135;2026-02-27 14:22:18;SKU-00406;2;10200,00;15;CASH
R-0049301;ST-012;E-0160;2026-02-27 20:52:50;SKU-00427;1;102600,00;5;CASH
R-0049218;ST-008;E-0139;27.02.2026 17:32;SKU-00254;1;125524,55;15;CARD
R-0049076;ST-002;E-0109;27.02.2026 13:45;SKU-00255;-1;155712.16;;CARD
R-0049080;ST-002;E-0108;27.02.2026 17:06;SKU-00485;1;9500,00;;CARD
R-0049150;ST-006;E-0128;27.02.2026 10:51;SKU-00400;2;88700,00;;CASH
R-0049079;ST-002;E-0110;2026-02-27 20:26:11;SKU-00334;1;30700,00;5;CASH
R-0049072;ST-002;E-0110;2026-02-27 10:27:22;SKU-00474;1;;;CARD
R-0049256;ST-010;E-0150;2026-02-27 19:54:55;SKU-00173;1;117900,00;0;CASH
R-0049171;ST-006;E-0129;27.02.2026 09:52;SKU-00308;1;77000,00;;TRANSFER
R-0049180;ST-007;E-0133;2026-02-27 18:32:30;SKU-00443;5;76400,00;;CARD
R-0049208;ST-008;E-0140;27.02.2026 09:03;SKU-00397;1;5300,00;15;CASH
R-0049077;ST-002;E-0108;2026-02-27 18:32:34;SKU-00375;3;61300,00;0;CARD
