receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0040640;ST-010;E-0149;2026-02-01 16:22:05;SKU-00220;1;40000,00;0;CARD
R-0040555;ST-008;E-0138;01.02.2026 09:03;SKU-00383;3;27800,00;0;CASH
R-0040692;ST-012;E-0158;01.02.2026 12:32;SKU-00237;2;101100,00;10;CARD
R-0040431;ST-004;E-0119;01.02.2026 18:50;SKU-00372;1;17500,00;;CASH
R-0040594;ST-009;E-0145;01.02.2026 13:09;SKU-00008;5;41700,00;5;CARD
R-0040434;ST-004;E-0120;01.02.2026 18:04;SKU-00012;4;82800,00;0;CASH
R-0040449;ST-005;E-0124;2026-02-01 18:09:23;SKU-00030;3;120800,00;0;CASH
R-0040424;ST-004;E-0119;2026-02-01 18:54:37;SKU-00440;1;145000,00;20;CASH
R-0040299;ST-001;E-0103;01.02.2026 14:27;SKU-00359;2;17800,00;15;CASH
R-0040359;ST-002;E-0110;01.02.2026 19:24;SKU-00086;1;144200,00;0;CARD
R-0040671;ST-011;E-0153;01.02.2026 09:37;SKU-00217;4;25300,00;;CASH
R-0040537;ST-007;E-0133;01.02.2026 12:54;SKU-00211;2;22600,00;;TRANSFER
R-0040507;ST-007;E-0133;01.02.2026 19:28;SKU-00164;4;65000.00;;CARD
R-0040387;ST-003;E-0113;01.02.2026 12:10;SKU-00206;8;16700,00;0;CASH
R-0040592;ST-009;E-0144;01.02.2026 20:32;SKU-00261;1;26800,00;0;CASH
R-0040481;ST-006;E-0129;2026-02-01 13:30:24;SKU-00491;4;84400,00;10;CARD
R-0040662;ST-011;E-0154;2026-02-01 19:15:16;SKU-00023;1;133500,00;20;TRANSFER
R-0040708;ST-012;E-0158;2026-02-01 12:59:31;SKU-00381;1;6200,00;5;CASH
R-0040574;ST-008;E-0138;2026-02-01 12:39:06;SKU-00289;8;16500,00;0;CASH
R-0040420;ST-004;E-0119;01.02.2026 16:05;SKU-00046;3;14400,00;5;CARD
R-0040573;ST-008;E-0139;01.02.2026 09:41;SKU-00425;2;88600,00;;CASH
R-0040407;ST-004;E-0120;2026-02-01 11:40:43;SKU-00447;1;9800,00;;CARD
R-0040351;ST-002;E-0109;2026-02-01 10:09:17;SKU-00398;1;15300,00;0;CASH
R-0040353;ST-002;E-0109;2026-02-01 10:27:39;SKU-00094;1;68300,00;;CASH
R-0040438;ST-005;E-0124;01.02.2026 15:19;SKU-00173;1;117900,00;;CASH
R-0040567;ST-008;E-0139;2026-02-01 10:34:37;SKU-00276;4;34300,00;;CASH
R-0040705;ST-012;E-0159;01.02.2026 19:24;SKU-00404;1;77200,00;5;CASH
R-0040342;ST-002;E-0109;01.02.2026 10:39;SKU-00081;1;138080,00;;CASH
R-0040710;ST-012;E-0159;2026-02-01 13:12:06;SKU-00463;2;256160,00;;TRANSFER
R-0040600;ST-009;E-0145;01.02.2026 17:03;SKU-00491;1;84400,00;0;CARD
R-0040678;ST-012;E-0160;2026-02-01 17:10:52;SKU-00446;2;164600,00;;CARD
R-0040405;ST-004;E-0119;01.02.2026 14:47;SKU-00274;4;140800,00;5;TRANSFER
R-0040618;ST-010;E-0148;01.02.2026 11:59;SKU-00498;1;157900,00;15;CASH
R-0040398;ST-003;E-0115;01.02.2026 19:17;SKU-00005;2;80800,00;;CARD
R-0040530;ST-007;E-0135;2026-02-01 09:37:34; sku-00318 ;3;34900,00;0;TRANSFER
R-0040579;ST-009;E-0145;2026-02-01 11:12:16;SKU-00073;1;93500,00;;CASH
R-0040462;ST-005;E-0125;01.02.2026 19:17;SKU-00072;1;57300,00;0;CARD
R-0040445;ST-005;E-0124;01.02.2026 09:32;SKU-00088;1;130200,00;;CARD
R-0040611;ST-010;E-0149;01.02.2026 19:48;SKU-00094;1;68300,00;20;CARD
R-0040701;ST-012;E-0160;01.02.2026 14:40;SKU-00124;1;49400,00;10;CASH
R-0040613;ST-010;E-0150;2026-02-01 15:20:50;SKU-00118;2;21300,00;;CASH
R-0040651;ST-011;E-0155;01.02.2026 20:04;SKU-00131;5;;10;CARD
R-0040373;ST-003;E-0115;01.02.2026 20:20;SKU-00442;3;131000,00;0;TRANSFER
R-0040314;ST-001;E-0105;01.02.2026 17:14;SKU-00308;1;77000,00;5;TRANSFER
R-0040470;ST-006;E-0130;01.02.2026 15:06;SKU-00172;1;78700,00;;TRANSFER
R-0040602;ST-009;E-0144;01.02.2026 10:24;SKU-00251;2;132500,00;5;TRANSFER
R-0040480;ST-006;E-0130;01.02.2026 17:36;SKU-00285;1;-;5;CASH
R-0040449;ST-005;E-0124;01.02.2026 18:09;SKU-00199;1;23300,00;;CASH
R-0040550;ST-008;E-0138;01.02.2026 17:31;SKU-00419;8;75200,00;10;CARD
R-0040527;ST-007;E-0135;01.02.2026 15:13;SKU-00016;1;164600,00;;TRANSFER
R-0040328;ST-001;E-0105;01.02.2026 12:47;SKU-00266;1;83800,00;;CASH
R-0040535;ST-007;E-0135;2026-02-01 14:43:49;SKU-00219;2;40500,00;15;CASH
R-0040347;ST-002;E-0108;01.02.2026 12:06;SKU-00261;2;26800,00;;CASH
R-0040455;ST-005;E-0125;2026-02-01 12:49:14;SKU-00346;3;14400,00;;CARD
R-0040600;ST-009;E-0145;2026-02-01 17:03:11;SKU-00406;2;10200,00;10;CARD
R-0040690;ST-012;E-0158;01.02.2026 16:12;SKU-00498;3;157900,00;10;CASH
R-0040432;ST-004;E-0120;01.02.2026 15:56;SKU-00268;1;79800,00;0;CARD
R-0040504;ST-007;E-0134;01.02.2026 16:35;SKU-00264;8;-;;CARD
R-0040570;ST-008;E-0139;01.02.2026 13:41;SKU-00026;1;134100,00;;CARD
R-0040606;ST-009;E-0145;01.02.2026 14:39;SKU-00034;4;141400,00;5;CARD
R-0040699;ST-012;E-0160;01.02.2026 20:03;SKU-00340;2;51400,00;;CARD
R-0040673;ST-011;E-0155;01.02.2026 19:26;SKU-00350;1;13800,00;0;CASH
R-0040471;ST-006;E-0129;01.02.2026 12:24;SKU-00102;1;71000,00;0;CASH
R-0040409;ST-004;E-0119;01.02.2026 09:45;SKU-00374;1;28400,00;;CARD
R-0040597;ST-009;E-0144;01.02.2026 17:40;SKU-00258;3;58200,00;0;CARD
R-0040402;ST-004;E-0119;2026-02-01 19:17:13;SKU-00302;1;168100,00;0;TRANSFER
R-0040582;ST-009;E-0145;2026-02-01 12:42:07;SKU-00106;5;113000,00;0;CASH
R-0040387;ST-003;E-0113;01.02.2026 12:10;SKU-00323;3;129500,00;0;CASH
R-0040484;ST-006;E-0130;01.02.2026 09:44;SKU-00004;3;87400,00;;CASH
R-0040378;ST-003;E-0113;2026-02-01 11:04:10;SKU-00462;1;42300,00;10;TRANSFER
R-0040411;ST-004;E-0119;2026-02-01 16:31:02;SKU-00058;2;7400,00;;CARD
R-0040392;ST-003;E-0113;01.02.2026 16:53;SKU-00336;4;69900,00;0;CARD
R-0040598;ST-009;E-0145;01.02.2026 15:57;SKU-00019;4;116300,00;5;CARD
R-0040404;ST-004;E-0118;01.02.2026 12:23;SKU-00021;1;81900,00;;CASH
R-0040615;ST-010;E-0150;01.02.2026 19:49;SKU-00399;2;51900,00;0;CASH
R-0040389;ST-003;E-0113;01.02.2026 14:42;SKU-00031;1;20300,00;5;CASH
R-0040578;ST-009;E-0145;01.02.2026 18:07;SKU-00338;3;90600,00;;CARD
R-0040650;ST-011;E-0153;01.02.2026 11:27;SKU-00077;1;123800,00;;CARD
R-0040469;ST-006;E-0129;2026-02-01 10:24:45;SKU-00298;2;94200,00;0;CASH
R-0040472;ST-006;E-0130;01.02.2026 13:11;SKU-00062;1;62600,00;15;CARD
R-0040559;ST-008;E-0139;01.02.2026 11:29;SKU-00432;1;78300,00;10;TRANSFER
R-0040338;ST-002;E-0109;01.02.2026 15:00;SKU-00329;5;15000,00;0;CARD
R-0040308;ST-001;E-0104;01.02.2026 13:02;SKU-00112;1;117300,00;;CARD
R-0040401;ST-004;E-0119;2026-02-01 11:38:49;SKU-00398;2;15300,00;0;CARD
R-0040667;ST-011;E-0153;01.02.2026 09:58;SKU-00357;2;84800,00;;CASH
R-0040418;ST-004;E-0118;2026-02-01 17:09:57;SKU-00172;4;yo'q;0;CARD
R-0040638;ST-010;E-0149;01.02.2026 19:42;SKU-00109;1;45500,00;0;CARD
R-0040578;ST-009;E-0145;2026-02-01 18:07:03;SKU-00129;3;76300,00;5;CARD
R-0040592;ST-009;E-0144;01.02.2026 20:32;SKU-00470;1;51200,00;5;CASH
R-0040418;ST-004;E-0118;2026-02-01 17:09:57;SKU-00317;1;57400,00;;CARD
R-0040402;ST-004;E-0119;01.02.2026 19:17;SKU-00078;8;107900,00;0;TRANSFER
R-0040568;ST-008;E-0138;01.02.2026 09:18;SKU-00354;1;80300,00;10;CASH
R-0040424;ST-004;E-0119;01.02.2026 18:54;SKU-00418;5;9400,00;5;CASH
R-0040607;ST-010;E-0149;01.02.2026 10:46; sku-00255 ;1;142500.00;0;TRANSFER
R-0040339;ST-002;E-0110;01.02.2026 11:51;SKU-00254;5;118300,00;5;CASH
R-0040421;ST-004;E-0119;01.02.2026 20:22;SKU-00286;1;86000,00;20;CARD
R-0040521;ST-007;E-0133;01.02.2026 10:38;SKU-00321;4;125800,00;5;CARD
R-0040593;ST-009;E-0145;01.02.2026 17:33;SKU-00206;1;16700,00;;CASH
R-0040484;ST-006;E-0130;2026-02-01 09:44:05;SKU-00285;1;70900,00;;CASH
R-0040444;ST-005;E-0125;01.02.2026 16:12;SKU-00271;1;82800,00;;CARD
R-0040427;ST-004;E-0118;2026-02-01 11:58:26;SKU-00480;2;84300.00;;CARD
R-0040342;ST-002;E-0109;2026-02-01 10:39:13;SKU-00259;3;53600,00;;CASH
R-0040669;ST-011;E-0155;01.02.2026 15:58;SKU-00376;4;76500,00;;CASH
R-0040394;ST-003;E-0115;2026-02-01 15:43:50; sku-00161 ;4;125600,00;;CASH
R-0040357;ST-002;E-0108;01.02.2026 18:29;SKU-00259;5;53600,00;;CARD
R-0040383;ST-003;E-0115;2026-02-01 19:52:16;SKU-00347;1;27500,00;;CASH
R-0040708;ST-012;E-0158;01.02.2026 12:59;SKU-00154;1;165900,00;0;CASH
R-0040577;ST-009;E-0145;01.02.2026 19:03;SKU-00238;1;58700,00;10;CASH
R-0040501;ST-006;E-0128;01.02.2026 19:08;SKU-00178;1;59900,00;;CASH
R-0040697;ST-012;E-0158;2026-02-01 12:44:50;SKU-00278;4;7500,00;10;CARD
R-0040506;ST-007;E-0135;01.02.2026 20:44;SKU-00365;1;64200,00;5;CARD
R-0040358;ST-002;E-0110;01.02.2026 20:05;SKU-00061;1;71800,00;;CASH
R-0040396;ST-003;E-0113;01.02.2026 18:22;SKU-00361;2;33800,00;;CASH
R-0040630;ST-010;E-0149;01.02.2026 12:02;SKU-00494;2;54100,00;20;TRANSFER
R-0040610;ST-010;E-0149;01.02.2026 20:20;SKU-00295;1;43800.00;5;CARD
R-0040451;ST-005;E-0125;01.02.2026 09:05;SKU-00293;4;74200,00;0;CARD
R-0040469;ST-006;E-0129;2026-02-01 10:24:45;SKU-00499;1;43700,00;0;CASH
R-0040516;ST-007;E-0134;01.02.2026 19:31;SKU-00485;1;9500,00;10;CASH
R-0040463;ST-005;E-0124;2026-02-01 15:55:36;SKU-00128;2;111700,00;;TRANSFER
R-0040524;ST-007;E-0133;01.02.2026 09:22;SKU-00180;2;37200,00;20;CASH
R-0040459;ST-005;E-0128;01.02.2026 19:41;SKU-00003;2;5400,00;;CARD
R-0040394;ST-003;E-0115;01.02.2026 15:43; sku-00161 ;4;125600,00;;CASH
R-0040633;ST-010;E-0150;01.02.2026 15:05;SKU-00275;1;52400,00;;CASH
R-0040463;ST-005;E-0124;01.02.2026 15:55;SKU-00222;2;29700,00;0;TRANSFER
R-0040627;ST-010;E-0148;01.02.2026 16:11;SKU-00008;1;41700,00;;TRANSFER
R-0040352;ST-002;E-0110;2026-02-01 10:32:14;SKU-00202;1;11500,00;;TRANSFER
R-0040698;ST-012;E-0159;01.02.2026 11:05;SKU-00233;2;123300,00;;CASH
R-0040703;ST-012;E-0159;2026-02-01 20:03:34;SKU-00011;1;24500,00;0;TRANSFER
R-0040672;ST-011;E-0155;2026-02-01 13:30:04;SKU-00482;3;37100,00;10;CARD
R-0040638;ST-010;E-0149;01.02.2026 19:42;SKU-00009;4;55300.00;;CARD
R-0040685;ST-012;E-0159;01.02.2026 09:09;SKU-00453;1;146200,00;;CASH
R-0040620;ST-010;E-0148;2026-02-01 16:18:31;SKU-00175;1;130100,00;0;CASH
R-0040618;ST-010;E-0148;01.02.2026 11:59;SKU-00397;1;5300,00;;CASH
R-0040474;ST-006;E-0130;01.02.2026 18:53;SKU-00497;2;38000,00;;CASH
R-0040523;ST-007;E-0134;2026-02-01 11:05:05;SKU-00187;1;11900,00;0;CASH
R-0040423;ST-004;E-0118;01.02.2026 10:24;SKU-00351;1;;5;CARD
R-0040586;ST-009;E-0144;01.02.2026 16:15;SKU-00004;2;87400,00;5;CASH
R-0040313;ST-001;E-0104;01.02.2026 16:11;SKU-00145;2;93100,00;;CARD
R-0040570;ST-008;E-0139;2026-02-01 13:41:59;SKU-00045;1;44100,00;0;CARD
R-0040558;ST-008;E-0138;2026-02-01 14:22:16;SKU-00407;3;87300.00;0;CARD
R-0040692;ST-012;E-0158;01.02.2026 12:32;SKU-00339;8;36000,00;15;CARD
R-0040294;ST-001;E-0140;01.02.2026 09:18;SKU-00464;1;108000,00;0;CARD
R-0040403;ST-004;E-0120;2026-02-01 20:55:47;SKU-00128;3;111700,00;;CASH
R-0040584;ST-009;E-0144;01.02.2026 16:30;SKU-00245;1;102000,00;;CASH
R-0040666;ST-011;E-0153;2026-02-01 11:06:58;SKU-00275;1;52400,00;;CASH
R-0040395;ST-003;E-0114;2026-02-01 18:09:43;SKU-00360;1;38800,00;10;TRANSFER
R-0040703;ST-012;E-0159;2026-02-01 20:03:34;SKU-00340;1;51400,00;5;TRANSFER
R-0040374;ST-003;E-0115;01.02.2026 12:18;SKU-00055;2;;0;CASH
R-0040457;ST-005;E-0123;01.02.2026 12:01;SKU-00098;1;68300,00;;CASH
R-0040524;ST-007;E-0133;01.02.2026 09:22;SKU-00214;2;35400,00;0;CASH
R-0040507;ST-007;E-0133;01.02.2026 19:28;SKU-00405;5;77900,00;;CARD
R-0040363;ST-002;E-0109;2026-02-01 19:41:41;SKU-00243;1;176700,00;5;CARD
R-0040580;ST-009;E-0144;01.02.2026 09:47;SKU-00288;1;13800,00;10;CARD
R-0040591;ST-009;E-0144;01.02.2026 14:33;SKU-00376;2;76500,00;;CASH
R-0040710;ST-012;E-0159;01.02.2026 13:12;SKU-00416;1;35600,00;5;TRANSFER
R-0040485;ST-006;E-0129;2026-02-01 11:34:50;SKU-00266;2;83800,00;;CARD
R-0040700;ST-012;E-0158;01.02.2026 14:45;SKU-00234;1;59900,00;0;CARD
R-0040623;ST-010;E-0148;2026-02-01 09:01:49;SKU-00451;3;134200,00;;CARD
R-0040484;ST-006;E-0130;01.02.2026 09:44;SKU-00490;1;44400,00;0;CASH
R-0040614;ST-010;E-0150;2026-02-01 18:15:22;SKU-00322;1;95700,00;0;CASH
R-0040523;ST-007;E-0134;2026-02-01 11:05:05;SKU-00150;1;12300,00;0;CASH
R-0040316;ST-001;E-0103;01.02.2026 09:59;SKU-00091;1;130600,00;;CARD
R-0040363;ST-002;E-0109;01.02.2026 19:41;SKU-00172;1;78700,00;0;CARD
R-0040438;ST-005;E-0124;2026-02-01 15:19:31;SKU-00301;2;;;CASH
R-0040423;ST-004;E-0118;01.02.2026 10:24;SKU-00300;1;58000,00;;CARD
R-0040503;ST-007;E-0133;01.02.2026 13:06;SKU-00491;2;84400,00;;CASH
R-0040351;ST-002;E-0109;2026-02-01 10:09:17;SKU-00322;1;95700,00;5;CASH
R-0040712;ST-012;E-0160;01.02.2026 18:37;SKU-00071;5;23100.00;;CASH
R-0040358;ST-002;E-0110;01.02.2026 20:05;SKU-00061;1;71800,00;;CASH
R-0040344;ST-002;E-0109;01.02.2026 09:30;SKU-00291;1;51700,00;20;CARD
R-0040650;ST-011;E-0153;2026-02-01 11:27:13;SKU-00482;3;37100,00;;CARD
R-0040667;ST-011;E-0153;01.02.2026 09:58; sku-00395 ;1;57400.00;;CASH
R-0040363;ST-002;E-0109;01.02.2026 19:41;SKU-00291;1;51700,00;;CARD
R-0040528;ST-007;E-0134;2026-02-01 11:58:34;SKU-00264;1;133800,00;0;CASH
R-0040634;ST-010;E-0148;01.02.2026 10:51;SKU-00220;4;64000,00;15;CASH
R-0040477;ST-006;E-0129;2026-02-01 12:24:01;SKU-00070;4;20600,00;;CARD
R-0040383;ST-003;E-0115;2026-02-01 19:52:16;SKU-00301;1;103500,00;0;CASH
R-0040457;ST-005;E-0123;01.02.2026 12:01;SKU-00068;1;68500,00;0;CASH
R-0040533;ST-007;E-0133;2026-02-01 10:58:50;SKU-00383;4;27800,00;;CARD
R-0040374;ST-003;E-0115;01.02.2026 12:18;SKU-00073;2;93500,00;;CASH
R-0040591;ST-009;E-0144;2026-02-01 14:33:21;SKU-00494;2;54100,00;10;CASH
R-0040551;ST-008;E-0140;2026-02-01 13:20:55;SKU-00037;2;113900,00;;CARD
R-0040296;ST-001;E-0105;01.02.2026 13:43;SKU-00462;1;42300,00;;CASH
R-0040552;ST-008;E-0139;01.02.2026 14:04;SKU-00036;1;92900,00;10;CARD
R-0040345;ST-002;E-0110;01.02.2026 09:35;SKU-00024;5;126200,00;10;CASH
R-0040367;ST-002;E-0109;01.02.2026 15:22;SKU-00307;2;98300,00;15;CARD
R-0040460;ST-005;E-0125;01.02.2026 14:55;SKU-00095;3;112700,00;20;TRANSFER
R-0040408;ST-004;E-0120;2026-02-01 10:02:12;SKU-00360;1;38800,00;;CASH
R-0040638;ST-010;E-0149;01.02.2026 19:42;SKU-00101;3;59300,00;;CARD
R-0040359;ST-002;E-0110;2026-02-01 19:24:17;SKU-00465;1;166300,00;0;CARD
R-0040452;ST-005;E-0124;2026-02-01 10:41:19;SKU-00074;3;20000,00;;CARD
R-0040619;ST-010;E-0149;2026-02-01 09:41:28;SKU-00226;2;167200.00;0;CASH
R-0040433;ST-004;E-0118;2026-02-01 13:27:41;SKU-00292;1;63500,00;10;CARD
R-0040508;ST-007;E-0135;01.02.2026 20:25;SKU-00122;1;66600,00;;CASH
R-0040474;ST-006;E-0130;01.02.2026 18:53;SKU-00443;2;76400,00;;CASH
R-0040376;ST-003;E-0113;2026-02-01 15:02:46;SKU-00351;1;82000,00;;CASH
R-0040490;ST-006;E-0128;01.02.2026 12:06;SKU-00291;1;51700,00;10;CASH
R-0040496;ST-006;E-0129;2026-02-01 11:57:54;SKU-00254;8;118300,00;0;CARD
R-0040615;ST-010;E-0150;01.02.2026 19:49;SKU-00034;1;141400,00;;CASH
R-0040445;ST-005;E-0124;01.02.2026 09:32;SKU-00245;3;102000,00;;CARD
R-0040707;ST-012;E-0158;2026-02-01 09:03:35;SKU-00234;1;59900,00;10;CASH
R-0040489;ST-006;E-0130;01.02.2026 19:34;SKU-00090;1;112400,00;;CASH
R-0040390;ST-003;E-0114;01.02.2026 19:26;SKU-00420;5;58300,00;5;CARD
R-0040472;ST-006;E-0130;01.02.2026 13:11;SKU-00325;1;179600,00;0;CARD
R-0040506;ST-007;E-0135;01.02.2026 20:44;SKU-00341;2;;5;CARD
R-0040440;ST-005;E-0123;01.02.2026 15:10;SKU-00035;2;53500,00;5;CARD
R-0040549;ST-008;E-0138;01.02.2026 17:18;SKU-00029;1;11100,00;5;CARD
R-0040331;ST-002;E-0108;01.02.2026 12:31;SKU-00282;1;28900,00;;TRANSFER
R-0040512;ST-007;E-0133;2026-02-01 15:34:40;SKU-00382;1;75300,00;5;CARD
R-0040705;ST-012;E-0159;2026-02-01 19:24:43;SKU-00186;1;;;CASH
R-0040663;ST-011;E-0155;01.02.2026 16:51;SKU-00153;1;146600,00;;CARD
R-0040558;ST-008;E-0138;2026-02-01 14:22:16;SKU-00018;2;79000,00;;CARD
R-0040475;ST-006;E-0129;01.02.2026 10:49;SKU-00077;4;198080,00;;CARD
R-0040701;ST-012;E-0160;01.02.2026 14:40;SKU-00494;1;54100,00;;CASH
R-0040306;ST-001;E-0103;2026-02-01 12:48:42;SKU-00353;1;;;CASH
R-0040510;ST-007;E-0135;2026-02-01 19:35:23;SKU-00374;1;28400,00;;CASH
R-0040406;ST-004;E-0120;2026-02-01 13:33:08;SKU-00023;1;133500,00;10;CASH
R-0040408;ST-004;E-0120;2026-02-01 10:02:12;SKU-00236;2;10800,00;15;CASH
R-0040589;ST-009;E-0145;01.02.2026 10:26;SKU-00122;3;66600,00;5;CASH
