receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0046239;ST-009;E-0145;2026-02-18 18:32:51;SKU-00096;1;77846,62;;CASH
R-0046266;ST-011;E-0154;18.02.2026 19:26;SKU-00421;4;176800,00;;CASH
R-0046112;ST-005;E-0123;18.02.2026 17:42;SKU-00066;5;42500,00;;CASH
R-0046020;ST-002;E-0110;2026-02-18 09:46:13;SKU-00057;2;6100,00;10;CASH
R-0046130;ST-005;E-0124;2026-02-18 18:45:34;SKU-00047;2;21525,63;0;CARD
R-0046270;ST-011;E-0153;2026-02-18 12:27:36;SKU-00037;1;113900,00;20;CARD
R-0046169;ST-007;E-0133;18.02.2026 13:18;SKU-00381;2;10993,78;5;CARD
R-0046245;ST-010;E-0150;18.02.2026 20:32;SKU-00034;1;141400,00;;CASH
R-0046173;ST-007;E-0135;2026-02-18 16:34:17;SKU-00110;1;22700,00;;CARD
R-0046060;ST-003;E-0115;2026-02-18 10:24:34;SKU-00493;2;5200.00;;CARD
R-0046110;ST-005;E-0124;18.02.2026 13:47;SKU-00096;1;77846,62;0;CASH
R-0046057;ST-003;E-0113;18.02.2026 15:39;SKU-00147;1;75400,00;;CASH
R-0046277;ST-011;E-0155;18.02.2026 11:40;SKU-00438;1;149700,00;;CARD
R-0046184;ST-007;E-0133;18.02.2026 16:13;SKU-00433;5;93183,49;;CASH
R-0046179;ST-007;E-0133;18.02.2026 18:50;SKU-00439;4;151700,00;;TRANSFER
R-0046187;ST-008;E-0138;18.02.2026 15:02;SKU-00408;2;40000,00;5;CASH
R-0046095;ST-004;E-0120;18.02.2026 12:25;SKU-00473;1;62200,00;;CASH
R-0046298;ST-012;E-0158;2026-02-18 20:53:27;SKU-00359;1;19351,92;;CARD
R-0046045;ST-003;E-0114;18.02.2026 12:59;SKU-00210;4;16555,47;;CASH
R-0046126;ST-005;E-0124;2026-02-18 20:53:13; sku-00070 ;1;20600,00;5;CARD
