receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0047374;ST-001;E-0104;2026-02-22 12:28:55;SKU-00026;1;134100.00;;CARD
R-0047728;ST-011;E-0153;22.02.2026 20:55;SKU-00231;1;155646,64;5;CARD
R-0047487;ST-004;E-0120;22.02.2026 13:39;SKU-00452;1;16200,00;0;CARD
R-0047638;ST-009;E-0145;22.02.2026 15:55;SKU-00334;1;30700,00;10;CASH
R-0047726;ST-011;E-0154;22.02.2026 15:55;SKU-00178;5;59900,00;;TRANSFER
R-0047416;ST-002;E-0109;22.02.2026 20:13;SKU-00351;1;85712,15;;CARD
R-0047589;ST-007;E-0134;2026-02-22 11:41:56;SKU-00374;1;28400,00;0;CASH
R-0047456;ST-003;E-0113;2026-02-22 18:02:17;SKU-00245;1;102000,00;;CARD
R-0047514;ST-005;E-0123;22.02.2026 19:44;SKU-00034;1;141400,00;;CASH
R-0047584;ST-007;E-0134;22.02.2026 14:42;SKU-00300;2;63862,34;0;CARD
R-0047645;ST-009;E-0145;2026-02-22 10:06:52;SKU-00016;1;164600,00;;CASH
R-0047502;ST-005;E-0123;2026-02-22 19:03:21;SKU-00275;1;54945,35;5;CARD
R-0047412;ST-002;E-0159;2026-02-22 14:48:43;SKU-00199;1;24456,31;;CASH
R-0047592;ST-007;E-0134;22.02.2026 09:12;SKU-00249;1;32600,00;10;CASH
R-0047638;ST-009;E-0145;22.02.2026 15:55;SKU-00274;8;140800,00;10;CASH
R-0047483;ST-004;E-0118;22.02.2026 13:27;SKU-00129;1;76300,00;0;TRANSFER
R-0047538;ST-006;E-0129;22.02.2026 15:29;SKU-00386;3;11233,09;5;TRANSFER
R-0047753;ST-012;E-0160;2026-02-22 11:59:02;SKU-00333;2;58592,03;0;CASH
R-0047614;ST-008;E-0138;22.02.2026 10:46;SKU-00380;1;50000,00;;CASH
R-0047544;ST-006;E-0128;22.02.2026 20:34;SKU-00043;1;98200,00;;CARD
R-0047687;ST-010;E-0148;22.02.2026 11:56;SKU-00033;3;137400,00;0;TRANSFER
R-0047369;ST-001;E-0105;22.02.2026 09:32;SKU-00035;8;53500,00;5;CASH
R-0047380;ST-001;E-0105;22.02.2026 09:22;SKU-00323;4;144831,96;;CASH
R-0047452;ST-003;E-0113;22.02.2026 10:34;SKU-00270;1;20600,00;;CARD
R-0047634;ST-009;E-0145;22.02.2026 10:56;SKU-00164;1;65000.00;;TRANSFER
R-0047360;ST-001;E-0104;2026-02-22 19:22:49;SKU-00191;1;40096,22;;CASH
R-0047688;ST-010;E-0148;22.02.2026 09:25;SKU-00084;1;102614,36;;CARD
R-0047517;ST-005;E-0123;22.02.2026 12:00; sku-00437 ;3;48300,00;;CASH
R-0047686;ST-010;E-0148;2026-02-22 19:02:22;SKU-00072;1;63191,12;;CARD
R-0047522;ST-005;E-0124;22.02.2026 14:20;SKU-00102;2;71000,00;15;CARD
R-0047556;ST-007;E-0135;2026-02-22 10:27:19;SKU-00460;2;81800,00;5;CASH
R-0047503;ST-005;E-0123;2026-02-22 11:22:37;SKU-00446;1;164600.00;;CASH
R-0047391;ST-002;E-0109;22.02.2026 11:46;SKU-00411;3;58900,00;0;CASH
R-0047533;ST-006;E-0129;22.02.2026 10:37;SKU-00400;3;88700,00;5;CASH
R-0047485;ST-004;E-0120;22.02.2026 10:45;SKU-00406;2;10200,00;;CASH
R-0047544;ST-006;E-0128;2026-02-22 20:34:06;SKU-00150;1;21366,82;10;CARD
R-0047405;ST-002;E-0108;22.02.2026 20:06;SKU-00344;1;9900,00;;CASH
R-0047546;ST-006;E-0129;22.02.2026 11:09;SKU-00074;3;20000,00;5;CASH
R-0047499;ST-005;E-0125;22.02.2026 15:46;SKU-00032;4;80500,00;;CARD
R-0047604;ST-008;E-0140;2026-02-22 14:58:15;SKU-00332;1;12297,17;;CASH
R-0047410;ST-002;E-0110;22.02.2026 10:48;SKU-00487;8;39400,00;;TRANSFER
R-0047631;ST-008;E-0138;22.02.2026 14:24;SKU-00131;2;142400,00;15;TRANSFER
R-0047690;ST-010;E-0149;22.02.2026 17:17;SKU-00043;4;98200,00;0;CASH
