receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0043332;ST-001;E-0104;10.02.2026 13:54;SKU-00375;3;61300,00;5;CARD
R-0043538;ST-009;E-0144;2026-02-10 14:21:36;SKU-00044;3;60464,98;139;CARD
R-0043425;ST-005;E-0125;10.02.2026 16:48; sku-00124 ;1;51672,49;10;CASH
R-0043469;ST-007;E-0135;10.02.2026 17:19;SKU-00398;1;15300,00;0;CASH
R-0043379;ST-004;E-0119;10.02.2026 16:46;SKU-00227;1;43029,73;;TRANSFER
R-0043512;ST-009;E-0145;10.02.2026 11:27;SKU-00184;1;21800,00;;CARD
R-0043461;ST-007;E-0133;2026-02-10 12:48:02;SKU-00377;1;47437,51;5;CARD
R-0043456;ST-006;E-0128;10.02.2026 16:32;SKU-00412;1;64400,00;0;CASH
R-0043431;ST-006;E-0128;2026-02-10 19:39:52;SKU-00212;1;66061.47;10;CASH
R-0043425;ST-005;E-0125;10.02.2026 16:48;SKU-00072;1;63191,12;;CASH
R-0043602;ST-012;E-0160;10.02.2026 15:14;SKU-00308;4;77000.00;15;CASH
R-0043535;ST-009;E-0144;10.02.2026 13:51;SKU-00349;1;73800,00;0;CASH
R-0043513;ST-009;E-0144;10.02.2026 12:51;SKU-00477;1;30076,81;15;CARD
R-0043412;ST-005;E-0125;10.02.2026 13:24;SKU-00386;1;11233,09;;CASH
R-0043420;ST-005;E-0125;10.02.2026 09:25;SKU-00122;1;70394,88;5;CARD
R-0043516;ST-009;E-0144;10.02.2026 10:17;SKU-00244;2;99700,00;;TRANSFER
R-0043368;ST-003;E-0113;2026-02-10 20:05:53;SKU-00170;1;19900.00;;CASH
R-0043579;ST-011;E-0155;10.02.2026 15:09;SKU-00356;1;76500,00;5;CASH
R-0043393;ST-004;E-0120;10.02.2026 18:56;SKU-00021;1;131040,00;0;CARD
R-0043428;ST-005;E-0123;10.02.2026 13:28;SKU-00217;1;28170,29;0;CARD
R-0043342;ST-002;E-0108;2026-02-10 10:44:41;SKU-00283;5;71900,00;10;CARD
R-0043550;ST-010;E-0149;10.02.2026 11:31;SKU-00062;1;66915,29;0;CARD
R-0043507;ST-008;E-0140;2026-02-10 10:34:46;SKU-00207;1;24300,00;10;TRANSFER
R-0043542;ST-010;E-0150;2026-02-10 20:04:50;SKU-00086;5;144200,00;5;CARD
R-0043543;ST-010;E-0149;10.02.2026 16:26;SKU-00280;5;73543,84;0;CASH
R-0043336;ST-002;E-0109;10.02.2026 13:16;SKU-00490;5;44400,00;;CARD
R-0043472;ST-007;E-0134;10.02.2026 18:23;SKU-00361;1;33800,00;;CASH
R-0043417;ST-005;E-0123;10.02.2026 14:23;SKU-00366;1;14500,00;5;CARD
R-0043568;ST-011;E-0154;10.02.2026 14:07;SKU-00312;3;50931.01;0;TRANSFER
R-0043558;ST-010;E-0150;10.02.2026 14:19;SKU-00072;1;63191,12;15;CASH
R-0043533;ST-009;E-0144;10.02.2026 09:28;SKU-00071;1;23100,00;20;CARD
R-0043328;ST-001;E-0104;10.02.2026 12:03;SKU-00337;5;30173,94;0;CASH
R-0043545;ST-010;E-0149;10.02.2026 12:48;SKU-00467;1;68121,93;;CARD
R-0043437;ST-006;E-0129;10.02.2026 16:52;SKU-00386;2;11233,09;;CASH
R-0043480;ST-008;E-0139;10.02.2026 17:39;SKU-00084;2;102614,36;10;TRANSFER
R-0043413;ST-005;E-0125;10.02.2026 18:50;SKU-00016;1;164600,00;;CARD
R-0043419;ST-005;E-0124;2026-02-10 10:37:53;SKU-00183;1;11300,00;5;CARD
R-0043484;ST-008;E-0138;2026-02-10 16:01:52;SKU-00090;4;122944.24;10;CASH
R-0043558;ST-010;E-0150;10.02.2026 14:19;SKU-00221;2;22800,00;;CASH
R-0043333;ST-001;E-0105;10.02.2026 16:17;SKU-00415;2;87600,00;0;CASH
R-0043489;ST-008;E-0139;10.02.2026 17:31;SKU-00434;1;165300,00;0;CARD
R-0043423;ST-005;E-0125;10.02.2026 14:40;SKU-00185;1;23600,00;0;CASH
R-0043458;ST-006;E-0130;10.02.2026 10:08;SKU-00361;1;33800,00;;CASH
R-0043339;ST-002;E-0110;10.02.2026 10:45;SKU-00427;1;102600,00;;CARD
R-0043538;ST-009;E-0144;2026-02-10 14:21:36;SKU-00471;2;85000,00;0;CARD
R-0043589;ST-012;E-0159;2026-02-10 15:45:40;SKU-00186;2;18600,00;0;CARD
R-0043336;ST-002;E-0109;10.02.2026 13:16;SKU-00421;1;176800,00;0;CARD
R-0043539;ST-009;E-0144;2026-02-10 14:23:17;SKU-00258;3;58200,00;;CASH
R-0043524;ST-009;E-0145;2026-02-10 20:56:03;SKU-00168;2;104032,53;0;CASH
R-0043485;ST-008;E-0140;10.02.2026 15:38;SKU-00159;2;25600,00;;CASH
R-0043371;ST-003;E-0114;10.02.2026 19:36;SKU-00123;1;87500,00;;TRANSFER
R-0043387;ST-004;E-0118;10.02.2026 13:15;SKU-00323;1;144831,96;;CASH
R-0043397;ST-004;E-0118;10.02.2026 10:03;SKU-00226;2;175732,16;5;CASH
R-0043445;ST-006;E-0129;2026-02-10 19:01:02;SKU-00331;1;yo'q;;CARD
R-0043403;ST-004;E-0118;10.02.2026 19:39;SKU-00156;2;126080,59;;CARD
R-0043500;ST-008;E-0140;10.02.2026 11:48;SKU-00191;3;40096,22;;CASH
R-0043568;ST-011;E-0154;10.02.2026 14:07;SKU-00485;3;9500,00;;TRANSFER
R-0043349;ST-002;E-0108;10.02.2026 18:22;SKU-00168;2;104032,53;10;CARD
R-0043420;ST-005;E-0125;10.02.2026 09:25;SKU-00330;2;55100,00;;CARD
R-0043370;ST-003;E-0113;2026-02-10 19:54:36;SKU-00091;3;130600,00;;CARD
R-0043497;ST-008;E-0140;10.02.2026 12:52;SKU-00249;2;32600,00;;CARD
R-0043354;ST-003;E-0115;10.02.2026 17:26;SKU-00260;3;124300,00;;TRANSFER
R-0043356;ST-003;E-0115;10.02.2026 20:14;SKU-00103;1;144500,00;0;CASH
R-0043541;ST-010;E-0150;10.02.2026 09:50;SKU-00309;1;28159,30;0;TRANSFER
R-0043438;ST-006;E-0129;10.02.2026 12:27;SKU-00020;1;106455,73;;CARD
R-0043488;ST-008;E-0138;2026-02-10 14:27:34;SKU-00205;4;24000.00;;TRANSFER
R-0043366;ST-003;E-0115;10.02.2026 10:33;SKU-00092;3;35600,00;;CARD
R-0043427;ST-005;E-0124;2026-02-10 14:39:55;SKU-00370;2;66200,00;10;CASH
R-0043332;ST-001;E-0145;10.02.2026 13:54;SKU-00124;1;51672,49;0;CARD
R-0043461;ST-007;E-0133;10.02.2026 12:48;SKU-00018;1;79000,00;0;CARD
R-0043410;ST-005;E-0125;2026-02-10 19:43:29;SKU-00061;3;75726,02;0;CARD
R-0043527;ST-009;E-0144;2026-02-10 15:36:31;SKU-00062;4;66915,29;;CASH
R-0043319;ST-001;E-0104;10.02.2026 14:54;SKU-00152;3;79587,02;0;CASH
R-0043379;ST-004;E-0119;10.02.2026 16:46;SKU-00357;1;84800,00;20;TRANSFER
R-0043450;ST-006;E-0129;10.02.2026 12:02;SKU-00304;1;141512,46;0;CASH
R-0043407;ST-004;E-0119;2026-02-10 18:36:50;SKU-00467;2;68121,93;;CASH
R-0043428;ST-005;E-0123;10.02.2026 13:28;SKU-00105;1;32726,56;;CARD
R-0043581;ST-011;E-0155;10.02.2026 18:57;SKU-00130;1;130754,34;;CARD
R-0043315;ST-001;E-0103;10.02.2026 15:50;SKU-00231;1;97279,15;5;CARD
R-0043558;ST-010;E-0150;10.02.2026 14:19;SKU-00350;3;13800,00;;CASH
R-0043497;ST-008;E-0140;10.02.2026 12:52;SKU-00111;2;57700.00;0;CARD
R-0043558;ST-010;E-0150;10.02.2026 14:19;SKU-00285;1;70900,00;0;CASH
R-0043585;ST-012;E-0158;2026-02-10 13:37:58;SKU-00249;1;32600,00;;TRANSFER
R-0043469;ST-007;E-0135;10.02.2026 17:19;SKU-00449;2;138100,00;;CASH
R-0043336;ST-002;E-0109;10.02.2026 13:16;SKU-00341;1;63200,00;5;CARD
R-0043432;ST-006;E-0129;2026-02-10 16:06:56;SKU-00054;2;35237,21;;CASH
R-0043456;ST-006;E-0128;10.02.2026 16:32;SKU-00439;1;242720,00;;CASH
