receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0037720;ST-004;E-0120;24.01.2026 12:14;SKU-00409;1;20700,00;0;CARD
R-0037701;ST-003;E-0114;24.01.2026 19:01;SKU-00298;1;94200,00;10;CASH
R-0037626;ST-090;E-0104;24.01.2026 15:02;SKU-00143;1;17400,00;;CARD
R-0037857;ST-008;E-0140;24.01.2026 12:44;SKU-00024;1;126200,00;;CASH
R-0037830;ST-007;E-0133;24.01.2026 19:06;SKU-00267;1;96600,00;0;CARD
R-0037977;ST-012;E-0158;24.01.2026 18:07;SKU-00483;2;11200,00;;CARD
R-0037792;ST-006;E-0128;24.01.2026 17:20;SKU-00107;1;43000,00;10;CASH
R-0037709;ST-003;E-0114;24.01.2026 16:28;SKU-00245;1;102000,00;;CASH
R-0037813;ST-007;E-0134;2026-01-24 14:52:06;SKU-00171;1;91700,00;;CASH
R-0037806;ST-007;E-0135;24.01.2026 13:49;SKU-00064;1;22200,00;;CARD
R-0037870;ST-008;E-0138;24.01.2026 11:44;SKU-00352;1;92800,00;;TRANSFER
R-0037925;ST-010;E-0149;24.01.2026 15:17;SKU-00146;3;38700,00;0;CARD
R-0037993;ST-012;E-0160;2026-01-24 10:03:51;SKU-00472;1;62700,00;;CARD
R-0037711;ST-003;E-0114;24.01.2026 15:02;SKU-00231;3;89700,00;5;CASH
R-0037714;ST-003;E-0113;24.01.2026 19:15;SKU-00033;4;137400,00;;CASH
R-0037675;ST-002;E-0108;2026-01-24 16:59:20;SKU-00337;1;28600,00;;CARD
R-0037929;ST-010;E-0150;24.01.2026 11:32;SKU-00354;2;80300,00;0;CARD
R-0037930;ST-010;E-0150;24.01.2026 14:09;SKU-00487;4;39400,00;;TRANSFER
R-0037889;ST-009;E-0144;24.01.2026 16:38;SKU-00072;3;57300,00;15;CARD
R-0037940;ST-010;E-0150;24.01.2026 19:37;SKU-00344;4;9900,00;0;CASH
R-0037905;ST-010;E-0148;24.01.2026 18:39;SKU-00435;3;176400,00;5;CASH
R-0037991;ST-012;E-0160;24.01.2026 11:08;SKU-00270;1;20600,00;;CARD
R-0037847;ST-008;E-0140;24.01.2026 11:20;SKU-00122;1;66600,00;5;CASH
R-0037938;ST-010;E-0150;24.01.2026 16:05;SKU-00092;1;35600,00;5;CASH
R-0037880;ST-009;E-0144;2026-01-24 17:22:26;SKU-00167;1;97900.00;10;CASH
R-0037986;ST-012;E-0160;2026-01-24 14:50:23;SKU-00354;3;80300,00;5;TRANSFER
R-0037760;ST-005;E-0123;24.01.2026 18:35;SKU-00360;3;38800,00;20;CARD
R-0037761;ST-005;E-0125;24.01.2026 11:42;SKU-00042;2;137500,00;15;CASH
R-0037955;ST-011;E-0155;24.01.2026 10:45;SKU-00252;-2;119300,00;5;TRANSFER
R-0037833;ST-008;E-0139;2026-01-24 20:00:57;SKU-00107;2;43000,00;;CARD
R-0037838;ST-008;E-0140;2026-01-24 13:25:26;SKU-00161;1;125600,00;10;CARD
R-0037970;ST-012;E-0159;2026-01-24 18:52:58;SKU-00280;1;69100,00;;CASH
R-0037655;ST-002;E-0108;2026-01-24 18:09:05;SKU-00045;1;44100,00;5;CASH
R-0037678;ST-002;E-0108;24.01.2026 19:58;SKU-00105;1;31500,00;0;CASH
R-0037752;ST-005;E-0123;24.01.2026 10:07;SKU-00248;1;123000,00;;CARD
R-0037939;ST-010;E-0149;24.01.2026 16:41;SKU-00054;1;53920,00;10;CASH
R-0037949;ST-011;E-0154;24.01.2026 11:09;SKU-00353;5;43800,00;10;CARD
R-0037694;ST-003;E-0115;24.01.2026 19:32;SKU-00279;2;52200,00;10;CASH
R-0037702;ST-003;E-0115;24.01.2026 13:29;SKU-00326;2;29200,00;10;CARD
R-0037614;ST-001;E-0103;24.01.2026 12:06;SKU-00333;1;52300,00;;CARD
R-0037958;ST-011;E-0154;24.01.2026 10:15;SKU-00374;1;28400,00;;CARD
R-0037818;ST-007;E-0133;24.01.2026 13:21;SKU-00109;2;45500,00;5;CASH
R-0037655;ST-002;E-0108;24.01.2026 18:09;SKU-00492;3;60000,00;0;CASH
R-0037811;ST-007;E-0134;2026-01-24 14:30:14;SKU-00256;1;88100,00;;CASH
R-0037849;ST-008;E-0139;24.01.2026 20:10;SKU-00090;1;;5;CASH
R-0037699;ST-003;E-0114;24.01.2026 20:39;SKU-00320;3;119100,00;10;TRANSFER
R-0037912;ST-010;E-0149;24.01.2026 19:54;SKU-00250;5;174400,00;;CASH
R-0037925;ST-010;E-0149;24.01.2026 15:17;SKU-00486;3;47900,00;;CARD
R-0037845;ST-008;E-0138;24.01.2026 16:44;SKU-00329;1;yo'q;;CASH
R-0037951;ST-011;E-0153;24.01.2026 12:08;SKU-00017;2;164600,00;0;CARD
R-0037962;ST-011;E-0154;24.01.2026 12:45;SKU-00237;1;101100,00;;CARD
R-0037744;ST-005;E-0123;24.01.2026 19:09;SKU-00110;1;22700,00;;CARD
R-0037939;ST-010;E-0149;2026-01-24 16:41:00;SKU-00174;5;60700,00;15;CASH
R-0037893;ST-009;E-0144;2026-01-24 09:23:31;SKU-00407;1;87300,00;10;CASH
R-0037968;ST-011;E-0153;24.01.2026 13:35;SKU-00369;4;50900,00;10;CASH
R-0037772;ST-006;E-0130;2026-01-24 15:51:50; sku-00431 ;1;27100,00;5;CARD
R-0037804;ST-006;E-0129;24.01.2026 18:30;SKU-00101;1;59300,00;;CARD
R-0037859;ST-008;E-0138;24.01.2026 12:01;SKU-00450;3;105800,00;;CASH
R-0037835;ST-008;E-0139;24.01.2026 16:47;SKU-00018;5;79000,00;20;CASH
R-0037636;ST-001;E-0104;2026-01-24 11:17:57;SKU-00418;2;9400,00;;CARD
R-0037866;ST-008;E-0139;24.01.2026 12:22;SKU-00056;8;39700.00;;CARD
R-0037938;ST-010;E-0150;2026-01-24 16:05:03;SKU-00458;2;124900,00;;CASH
R-0037965;ST-011;E-0154;2026-01-24 09:10:06;SKU-00088;2;130200,00;;CASH
R-0037966;ST-011;E-0154;24.01.2026 16:57;SKU-00399;1;51900,00;15;CARD
R-0037713;ST-003;E-0113;24.01.2026 17:11;SKU-00186;4;18600,00;10;CASH
R-0037647;ST-001;E-0104;24.01.2026 12:39;SKU-00359;4;17800,00;0;CASH
R-0037704;ST-003;E-0113;24.01.2026 17:30;SKU-00157;1;83000,00;;CARD
R-0037657;ST-002;E-0110;24.01.2026 19:32;SKU-00295;2;;10;CARD
R-0037665;ST-002;E-0110;24.01.2026 16:03;SKU-00427;1;102600,00;;CASH
R-0037740;ST-004;E-0119;24.01.2026 19:43;SKU-00022;2;75600,00;5;CASH
R-0037669;ST-002;E-0108;24.01.2026 10:24;SKU-00453;1;146200,00;;TRANSFER
R-0037868;ST-008;E-0140;24.01.2026 13:40;SKU-00088;1;130200,00;;CASH
R-0037909;ST-010;E-0150;24.01.2026 13:03;SKU-00051;4;6500,00;5;CASH
R-0037778;ST-006;E-0129;24.01.2026 13:08;SKU-00385;3;86400,00;0;TRANSFER
R-0037983;ST-012;E-0158;2026-01-24 13:53:34;SKU-00428;1;89500,00;;CASH
R-0037729;ST-004;E-0118;2026-01-24 16:34:44;SKU-00134;1;36300,00;10;CARD
R-0037683;ST-002;E-0108;2026-01-24 19:45:57;SKU-00278;1;7500,00;;CARD
R-0037654;ST-002;E-0109;2026-01-24 13:03:10;SKU-00483;1;11200,00;20;CARD
R-0037622;ST-001;E-0104;24.01.2026 09:56;SKU-00192;1;32500,00;20;CARD
R-0037767;ST-005;E-0123;2026-01-24 19:06:01;SKU-00163;1;176100,00;;CASH
R-0037687;ST-003;E-0113;2026-01-24 10:22:54;SKU-00370;1;66200,00;;CARD
R-0037812;ST-007;E-0134;24.01.2026 14:20;SKU-00101;2;59300,00;20;CARD
R-0037672;ST-002;E-0108;2026-01-24 15:58:25;SKU-00124;1;49400,00;;CARD
R-0037855;ST-008;E-0139;2026-01-24 18:26:41;SKU-00380;1;50000,00;;CASH
R-0037780;ST-006;E-0129;24.01.2026 15:58; sku-00013 ;1;31600,00;10;CARD
R-0037696;ST-003;E-0115;24.01.2026 20:59;SKU-00489;1;94500,00;0;CASH
R-0037843;ST-008;E-0138;24.01.2026 15:42;SKU-00021;3;81900,00;15;CASH
R-0037610;ST-001;E-0104;24.01.2026 14:55;SKU-00280;1;69100,00;5;CARD
R-0037944;ST-011;E-0153;24.01.2026 20:38;SKU-00073;1;93500,00;5;TRANSFER
R-0037609;ST-001;E-0105;2026-01-24 12:14:54;SKU-00179;3;108100.00;;TRANSFER
R-0037885;ST-009;E-0145;24.01.2026 20:40;SKU-00415;2;87600,00;0;CASH
R-0037904;ST-010;E-0149;24.01.2026 19:33;SKU-00443;1;76400,00;5;CARD
R-0037901;ST-010;E-0149;24.01.2026 15:55;SKU-00205;4;24000.00;;CARD
R-0037975;ST-012;E-0158;24.01.2026 14:23;SKU-00175;2;130100,00;10;CASH
R-0037787;ST-006;E-0128;24.01.2026 20:11;SKU-00035;1;53500,00;;CARD
R-0037649;ST-001;E-0104;2026-01-24 09:07:27;SKU-00033;1;137400,00;15;CARD
R-0037736;ST-004;E-0119;24.01.2026 17:32;SKU-00004;1;87400,00;;CASH
R-0037867;ST-008;E-0139;24.01.2026 09:48;SKU-00199;1;23300,00;0;CASH
R-0037810;ST-007;E-0134;24.01.2026 13:59;SKU-00080;3;38300,00;0;CASH
R-0037738;ST-004;E-0120;24.01.2026 18:18;SKU-00260;1;124300.00;;CASH
R-0037814;ST-007;E-0133;24.01.2026 10:33;SKU-00103;2;144500.00;;CASH
R-0037755;ST-005;E-0124;24.01.2026 10:24;SKU-00336;2;69900,00;;CASH
